ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
RELS-002,2016A,ANNETTE YOSHIKO REED,2.38,2.25,2.59,2.62,2.41
RELS-225,2016C,ANNETTE YOSHIKO REED,3.17,1.83,3.17,3.33,2.00
RELS-226,2002A,TALYA FISHMAN,2.67,2.00,2.50,2.67,2.00
RELS-529,2002A,TALYA FISHMAN,3.88,3.38,4.00,4.00,3.63
JWST-200,2008A,KAREN REISS MEDWED,4.00,2.00,4.00,4.00,2.00
AMES-252,2005A,DAVID M. STERN,3.29,2.13,3.42,3.25,2.29
AMES-256,2005A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-257,2005A,DAVID M. STERN,3.20,2.80,3.60,3.80,2.40
AMES-456,2003A,ADELE BERLIN,3.22,3.11,3.56,3.33,2.67
AMES-457,2002C,DAVID M. GOLOMB,3.50,3.00,3.75,3.75,2.50
AMES-550,2005A,BARRY L EICHLER,3.33,2.83,3.25,2.67,2.83
ANTH-124,2005A,ALEXIS T BOUTIN,2.56,2.56,3.00,2.33,2.61
HIST-141,2015A,BETH S. WENGER,3.03,2.35,3.29,3.35,2.27
HIST-201,2016A,DANIEL J.M. CHEELY,3.67,3.33,3.67,3.33,3.33
HIST-204,2016C,RICHARD SCOTT HANSON,2.67,2.13,2.44,2.88,2.88
PSCI-253,2015A,IAN STEVEN LUSTICK,3.04,3.32,3.16,3.46,3.34
RELS-523,2012C,TALYA FISHMAN,4.00,3.00,4.00,4.00,3.00
AMES-150,2004C,JEFFREY HOWARD TIGAY,3.53,2.69,3.75,3.27,2.92
AMES-159,2002C,DAVID M. GOLDENBERG,3.14,2.07,3.21,3.07,2.93
AMES-243,2004C,DAN BEN-AMOS,2.00,2.74,2.52,2.17,2.78
AMES-356,2004C,DAVID M. STERN,3.45,2.65,3.70,3.50,2.58
AMES-359,2004A,NILI R GOLD,3.58,2.42,3.67,3.67,2.17
GRMN-263,2014C,KATHRYN HELLERSTEIN,2.00,2.00,2.67,3.00,1.50
GRMN-265,2008A,KATHRYN HELLERSTEIN,3.67,2.00,3.67,3.67,2.67
GRMN-401,2016C,BETHANY WIGGIN,2.00,2.00,2.50,2.00,3.00
HIST-009,2008A,ANTHEA WALESON,3.31,3.46,3.77,3.62,3.31
HIST-140,2016C,DAVID B. RUDERMAN,2.78,2.56,2.83,3.24,2.39
HIST-333,2012A,PETER I. HOLQUIST,3.56,2.58,3.76,3.74,3.10
HIST-550,2007A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
PHIL-239,2002C,CHARLES H MANEKIN,2.80,2.80,2.80,3.10,2.80
RELS-219,2002C,TALYA FISHMAN,2.41,1.89,3.17,2.00,2.00
AMES-558,2004A,SHAWN Z. ASTER,0.00,0.00,0.00,0.00,0.00
ANTH-308,2016A,MARGARET M. BRUCHAC,4.00,2.00,4.00,4.00,2.50
GRMN-261,2014A,KATHRYN HELLERSTEIN,2.43,1.69,2.57,2.50,1.69
GRMN-403,2016A,BETHANY WIGGIN,1.75,2.50,2.50,3.00,3.00
HIST-150,2014C,BETH S. WENGER,3.45,1.80,3.59,3.67,2.20
HIST-302,2008B,S. NOMANUL HAQ,2.71,2.86,3.14,3.17,3.14
RELS-123,2008C,NATALIE B DOHRMANN,3.67,2.89,3.89,3.78,3.00
RELS-525,2006A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ENGL-079,2004C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
GRMN-009,2005C,VANCE L. BYRD,2.50,1.36,3.14,2.71,2.21
RELS-129,2012C,NATALIE B DOHRMANN,4.00,2.75,3.89,4.00,3.25
RELS-427,2004C,ROBERT A KRAFT,4.00,3.50,4.00,4.00,2.50
RELS-522,2004C,FRED KANARFOGEL,2.86,2.29,3.57,2.86,2.14
JWST-125,2004A,SHAWN Z. ASTER,3.00,2.14,3.71,3.29,2.14
JWST-321,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-458,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ARTH-201,2006A,EVELYN M COHEN,2.50,4.00,1.50,1.00,3.00
GRMN-404,2004A,KATHRYN HELLERSTEIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HIST-380,2015C,DAVID B. RUDERMAN,3.71,3.00,4.00,4.00,3.14
ANEL-576,2006A,DAVID M. GOLOMB,3.60,2.80,3.80,3.60,2.80
COMM-315,2006A,MENAHEM BLONDHEIM,2.91,2.27,3.55,2.91,2.09
HEBR-051,2016C,IBRAHIM MIARI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-052,2016C,IBRAHIM MIARI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-053,2016C,IBRAHIM MIARI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-054,2016C,JOSEPH BENATOV,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-059,2016C,RONIT ENGEL,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-154,2012A,MICHAEL A. CARASIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-257,2015A,DAVID M. STERN,3.20,2.00,3.40,3.67,2.33
HEBR-359,2016A,NILI R GOLD,3.67,2.00,3.89,3.63,2.25
HEBR-550,2010A,JEFFREY HOWARD TIGAY,3.07,1.33,3.53,2.87,1.20
HIST-138,2006A,MARION KANT,3.91,2.36,3.91,4.00,2.18
HIST-156,2006A,NATALIE B DOHRMANN,3.38,2.66,3.76,3.48,2.69
HIST-202,2016C,ALEXANDER HAZANOV,3.33,2.50,3.33,3.67,2.33
HIST-525,2006A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NELC-156,2016C,ARI BERGMANN,3.13,1.67,3.67,3.83,1.58
NELC-159,2016C,NILI R GOLD,3.75,2.00,3.79,3.84,2.56
NELC-250,2016C,ISABEL CRANZ,2.74,1.82,2.70,2.91,2.18
NELC-254,2014A,LISA M HANEY,1.58,2.31,2.16,2.00,2.38
RELS-126,2014A,TALYA FISHMAN,4.00,2.50,4.00,4.00,2.00
RELS-426,2013A,TALYA FISHMAN,2.29,1.86,1.86,2.29,2.29
ENGL-261,2015C,ALAN J FILREIS,3.79,2.67,3.76,3.86,2.75
GRMN-010,2006C,KATHRYN HELLERSTEIN,2.50,2.40,2.70,2.20,2.70
HEBR-151,2016C,MICHAEL A. CARASIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-153,2016C,MICHAEL A. CARASIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-250,2006C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-259,2016C,NILI R GOLD,3.86,1.29,4.00,3.57,1.86
HEBR-556,2006C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NELC-150,2016C,ISABEL CRANZ,2.46,1.35,2.61,2.57,1.72
NELC-258,2016C,DAN BEN-AMOS,3.00,1.25,3.20,3.25,1.75
NELC-335,2014A,HEATHER SHARKEY,3.18,2.50,3.36,3.20,2.70
NELC-356,2013C,DAVID M. STERN,3.18,2.50,3.45,3.50,2.60
RELS-228,2006C,MIRIAM B GOLDSTEIN,3.57,1.86,3.86,3.71,2.14
SPAN-231,2006C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
YDSH-101,2016C,ALEXANDER BOTWINIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
YDSH-103,2016C,KATHRYN HELLERSTEIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
GRMN-564,2005A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ANEL-575,2015C,MATTHEW GOLDSTONE,4.00,1.25,4.00,3.75,1.00
HIST-490,2014A,DAVID B. RUDERMAN,2.80,2.00,3.00,2.75,2.00
RELS-520,2005C,TALYA FISHMAN,3.33,2.13,3.67,3.40,2.07
ENGL-279,2007C,JENNIFER GLASER,3.50,2.19,3.75,3.38,2.44
RELS-216,2007C,MARC HIRSHMAN,3.50,2.50,3.75,3.75,2.25
ROML-110,2016C,AMERICO MENDOZA-MORI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
JWST-239,2007A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-152,2016A,MICHAEL A. CARASIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-355,2007A,GARY RENDSBURG,3.88,3.13,3.88,3.88,2.88
HEBR-553,2007A,DAVID M. STERN,2.50,2.00,2.00,2.00,2.00
NELC-252,2016C,MENACHEM LORBERBAUM,3.25,2.25,3.50,3.75,1.00
RELS-212,2007A,DAVID FREIDENREICH,3.08,3.25,3.00,2.92,3.42
SPAN-232,2007A,DAISY BRAVERMAN,3.67,2.00,3.67,4.00,2.00
YDSH-102,2016A,ALEXANDER BOTWINIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
YDSH-104,2016A,ALEXANDER BOTWINIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
JWST-232,2009A,DAISY BRAVERMAN,3.33,0.67,3.33,3.33,0.67
GRMN-264,2015A,KATHRYN HELLERSTEIN,2.00,2.18,2.17,2.09,3.00
HEBR-258,2009A,DAVID M. STERN,3.15,2.23,2.92,2.85,2.38
HIST-139,2015C,NATALIE B DOHRMANN,3.56,2.78,3.70,3.78,2.89
RELS-321,2012C,TALYA FISHMAN,3.17,2.67,3.50,3.67,2.67
JWST-231,2013C,DAISY BRAVERMAN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
GRMN-560,2015C,CARLOS SPOERHASE,4.00,3.00,4.00,4.00,2.00
HIST-214,2016A,STEVEN HAHN,2.38,2.14,2.50,2.71,2.29
ANEL-242,2008C,JEFFREY HOWARD TIGAY,3.20,2.60,4.00,3.60,2.20
GRMN-540,2012A,LILIANE WEISSBERG,2.60,2.86,3.60,3.43,3.00
RELS-223,2008C,TALYA FISHMAN,3.17,2.00,3.83,3.33,2.00
RELS-533,2011C,E ANN MATTER,3.00,3.29,3.43,2.43,3.00
GRMN-581,2015A,STEVEN P. WEITZMAN,3.33,1.00,4.00,4.00,1.00
HIST-449,2016C,DAVID B. RUDERMAN,2.75,2.25,3.00,3.50,2.25
RELS-229,2008A,YUVAL HARARI,2.50,2.50,3.50,3.00,2.50
JWST-263,2011A,SARAH GRACOMBE,3.80,3.00,4.00,3.60,3.20
NELC-355,2011A,SARA JAPHET,3.80,2.60,4.00,3.80,2.20
NELC-557,2011A,ANNETTE YOSHIKO REED,2.67,3.33,3.67,3.67,3.00
PSCI-211,2016C,ROBERT VITALIS,2.55,2.51,2.89,3.10,2.75
RELS-203,2012A,TALYA FISHMAN,4.00,3.25,4.00,3.75,3.00
HEBR-350,2010C,JEFFREY HOWARD TIGAY,3.57,1.67,3.86,3.33,1.67
HIST-101,2016C,ANTONIO FEROS,3.27,1.80,3.73,3.53,2.27
HIST-230,2016C,NORIA KATE LITAKER,3.88,1.75,3.88,3.88,2.38
RELS-136,2016C,ANNETTE YOSHIKO REED,3.40,2.00,3.60,3.13,2.13
HIST-231,2016C,HOPE MCGRATH,3.33,2.40,3.50,3.40,2.80
RELS-241,2011C,MIRIAM FRENKEL,3.00,1.67,3.50,2.67,1.33
SOCI-231,2016C,VANI S KULKARNI,3.00,2.25,3.50,3.25,2.75
DTCH-251,2010A,MATTHIJS DE RIDDER,3.17,2.17,3.17,2.67,2.17
ANCH-538,2012A,JULIA L. WILKER,4.00,3.00,4.00,4.00,4.00
NELC-155,2016A,LINDA MEIBERG,2.40,3.00,2.60,3.25,2.50
GRMN-580,2016C,CATRIONA MACLEOD,3.80,2.60,4.00,4.00,2.80
GRMN-563,2013A,ANNA LOUISE HECHT,4.00,3.00,4.00,4.00,3.00
RELS-222,2013A,KATELYN N MESLER,3.67,2.60,4.00,3.80,2.60
YDSH-108,2013A,KATHRYN HELLERSTEIN,4.00,2.33,4.00,4.00,2.00
NELC-383,2013C,TALYA FISHMAN,2.83,2.17,3.17,3.33,2.33
RELS-438,2015C,JAY C. TREAT,3.83,3.00,3.83,3.67,3.33
YDSH-509,2015A,KATHRYN HELLERSTEIN,3.67,3.33,4.00,4.00,3.00
NELC-454,2016A,TALYA FISHMAN,4.00,2.00,4.00,4.00,2.00
NELC-186,2015A,TALYA FISHMAN,2.00,3.50,2.33,3.50,3.50
RELS-259,2015A,STEVEN P. WEITZMAN,2.80,2.00,3.30,3.56,2.22
ARTH-260,2015C,LARRY SILVER,4.00,2.50,4.00,4.00,2.50
NELC-151,2015C,TALYA FISHMAN,3.67,2.50,3.33,4.00,3.00
NELC-257,2015C,ISABEL CRANZ,3.25,2.00,3.42,3.60,2.60
GRMN-236,2016A,LILIANE WEISSBERG,3.75,2.18,3.83,3.90,2.36
ITAL-581,2016C,ALAIN ELKANN,2.40,2.50,2.40,3.25,2.50
NELC-253,2016A,ISABEL CRANZ,3.15,2.00,3.40,3.59,2.72
PSCI-251,2016A,IAN STEVEN LUSTICK,3.10,3.20,3.08,3.61,3.14
RELS-244,2016A,PHILLIP J WEBSTER,3.36,2.33,3.29,3.38,3.08
ANCH-305,2016C,JULIA L. WILKER,4.00,2.00,4.00,4.00,1.67
