ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
RUSS-107,2008A,ALINA Y YAKUBOVA,3.67,2.00,4.00,3.67,2.33
RUSS-185,2005A,SHARON LUBKEMANN ALLEN,2.63,2.75,3.00,2.13,2.75
RUSS-196,2016C,VLADISLAV T. TODOROV,3.56,2.43,3.44,3.63,2.43
RUSS-416,2015C,MARIA BOURLATSKAYA,3.13,2.60,3.25,3.40,2.40
RUSS-467,2016C,DJAMILIA NAZYROVA,3.00,2.33,3.00,3.00,2.67
RUSS-155,2016A,THOMAS DOLACK,3.10,1.89,3.33,3.56,2.22
RUSS-165,2016A,VLADISLAV T. TODOROV,2.53,1.79,2.76,2.93,1.79
RUSS-197,2016A,THOMAS DOLACK,2.73,2.00,2.82,3.25,2.63
RUSS-361,2016A,SVETLANA KORSHUNOVA,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
RUSS-432,2011B,VERA ZUBAREV,3.75,2.25,3.75,3.75,2.00
RUSS-465,2004A,JULIA VERKHOLANTSEV,3.75,2.25,3.75,4.00,2.50
RUSS-234,2015A,JULIA VERKHOLANTSEV,2.17,2.00,2.50,2.60,2.20
RUSS-417,2008A,MARIA A SHARDAKOVA,4.00,2.75,4.00,3.75,3.00
RUSS-430,2016A,VLADISLAV T. TODOROV,2.58,2.20,2.67,3.10,1.60
RUSS-469,2006A,SVETLANA KORSHUNOVA,3.67,2.33,3.33,3.33,2.67
RUSS-508,2016A,MARIA BOURLATSKAYA,2.17,2.80,2.33,3.00,2.80
HIST-125,2006A,MAXIM KUPOVYKH,3.33,2.67,4.00,3.33,3.00
RUSS-108,2008A,ALINA Y YAKUBOVA,3.50,2.00,3.50,4.00,2.50
RUSS-419,2012A,JULIA VERKHOLANTSEV,3.50,2.80,3.67,3.60,3.60
RUSS-449,2006C,VERA ZUBAREV,3.63,2.65,3.82,3.69,2.13
FOLK-306,2006C,ZINAIDA P VAGANOVA,3.80,1.00,3.20,3.00,1.40
HIST-048,2016A,PETER I. HOLQUIST,3.32,2.73,3.56,3.53,3.30
HIST-202,2016C,ALEXANDER HAZANOV,3.33,2.50,3.33,3.67,2.33
RUSS-468,2007C,MARIA BOURLATSKAYA,3.75,2.63,3.75,3.38,2.38
HIST-049,2011A,BENJAMIN NATHANS,3.43,2.49,3.58,3.44,2.77
RUSS-461,2011A,MARIA BOURLATSKAYA,3.75,2.75,4.00,3.75,3.00
RUSS-193,2007C,KEVIN M.F. PLATT,3.14,2.07,3.43,3.21,2.36
RUSS-213,2016C,JULIA VERKHOLANTSEV,2.93,2.38,2.71,2.92,2.85
RUSS-136,2016C,MAYA V VINOKOUR,3.00,2.92,3.00,3.33,3.00
RUSS-464,2014C,SVETLANA KORSHUNOVA,3.91,2.11,4.00,3.78,2.11
RUSS-544,2007A,ILYA VINITSKY,3.80,2.40,3.80,3.40,3.40
RUSS-100,2009A,JULIA VERKHOLANTSEV,2.58,2.00,2.92,2.50,2.50
RUSS-194,2009A,STEPHEN R AMICO,4.00,2.67,4.00,4.00,2.67
RUSS-260,2009A,KEVIN M.F. PLATT,3.00,3.42,3.00,2.75,3.58
RUSS-273,2009A,MARIA AMELINA,2.89,3.25,3.56,2.88,3.63
RUSS-418,2013A,MARIA M. ALLEY,4.00,3.00,4.00,3.75,2.75
RUSS-164,2016C,VLADISLAV T. TODOROV,2.29,1.92,2.29,2.38,1.92
RUSS-410,2014C,JULIA VERKHOLANTSEV,3.00,2.40,3.67,3.00,3.00
RUSS-462,2009C,SVETLANA KORSHUNOVA,4.00,2.30,4.00,4.00,2.20
RUSS-470,2011C,SVETLANA KORSHUNOVA,3.88,2.25,4.00,3.88,2.50
RUSS-187,2015C,KEVIN M.F. PLATT,3.64,2.50,3.79,3.58,2.92
RUSS-421,2014A,SVETLANA KORSHUNOVA,4.00,2.50,4.00,4.00,2.50
HIST-230,2016C,NORIA KATE LITAKER,3.88,1.75,3.88,3.88,2.38
RUSS-189,2016C,ALEXANDER VEKKER,2.75,2.24,3.04,3.14,2.00
RUSS-420,2015A,MARIA BOURLATSKAYA,4.00,3.00,3.71,3.43,3.00
RUSS-541,2011C,ILYA VINITSKY,3.50,2.50,3.50,3.50,3.50
COML-150,2016C,YUNG-CHING CHANG,1.56,1.33,1.67,2.17,1.83
HIST-135,2015C,BENJAMIN NATHANS,3.08,2.49,3.41,3.42,2.86
COML-127,2016A,ROBIN FRANCOIS SEGUY,2.00,3.25,2.00,2.75,3.50
RUSS-409,2010A,KEVIN M.F. PLATT,3.25,3.00,4.00,3.67,3.00
RUSS-485,2012A,PETER STEINER,3.50,3.00,3.50,3.00,2.50
HIST-333,2012A,PETER I. HOLQUIST,3.56,2.58,3.76,3.74,3.10
RUSS-111,2016C,VLADISLAV T. TODOROV,2.43,1.64,2.36,2.71,1.50
RUSS-506,2012C,PETER STEINER,3.50,2.00,3.50,4.00,2.50
RUSS-222,2014A,ANNA AYDINYAN,1.67,1.33,2.00,2.33,1.33
RUSS-528,2013A,ROSSEN LILIANOV DJAGALOV,4.00,4.00,4.00,4.00,4.00
GRMN-256,2015A,SIMON J RICHTER,3.00,2.44,3.26,3.63,2.67
RUSS-195,2013C,KEVIN M.F. PLATT,3.67,2.50,3.78,3.38,3.00
RUSS-475,2013C,SVETLANA KORSHUNOVA,2.89,2.29,3.33,3.43,2.43
RUSS-555,2013C,ILYA VINITSKY,3.40,2.80,3.40,3.40,3.20
RUSS-240,2014C,PETER I. HOLQUIST,3.83,2.53,3.83,3.76,2.82
RUSS-191,2016C,MAYA V VINOKOUR,2.75,2.93,2.81,3.27,3.07
RUSS-261,2015A,ILYA VINITSKY,3.00,2.15,3.53,3.38,2.46
RUSS-471,2015A,SVETLANA KORSHUNOVA,3.86,2.80,3.86,4.00,2.60
RUSS-545,2015A,ILYA VINITSKY,3.75,2.50,4.00,4.00,2.75
RUSS-123,2016C,MITCHELL ORENSTEIN,3.00,2.57,2.86,3.14,2.71
RUSS-250,2015C,KEVIN M.F. PLATT,3.30,2.67,3.80,3.67,3.00
RUSS-455,2015C,SVETLANA KORSHUNOVA,4.00,2.20,4.00,4.00,3.00
RUSS-519,2015C,JULIA VERKHOLANTSEV,3.67,3.00,3.67,4.00,3.00
RUSS-113,2016A,JULIA VERKHOLANTSEV,3.20,2.56,3.40,3.44,2.78
RUSS-134,2016A,MITCHELL ORENSTEIN,2.61,2.48,2.86,3.10,2.57
COML-066,2016A,ROBIN FRANCOIS SEGUY,2.25,2.50,2.25,3.00,2.50
RUSS-149,2016C,JENNIFER L WILSON,3.60,2.10,3.80,3.90,2.40
RUSS-408,2016C,JULIA VERKHOLANTSEV,3.33,2.33,3.67,4.00,3.00
PSCI-217,2016C,RUDRA SIL,3.04,2.31,3.25,3.33,2.10
