ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
AMES-070,2005A,MAIHENG S. DIETRICH,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-071,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-072,2005A,GRACE WU,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-073,2005A,YANFENG LI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-074,2005B,MAIHENG S. DIETRICH,3.50,3.00,3.75,3.50,2.88
AMES-077,2005A,YIQUN XUAN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-078,2005A,YIQUN XUAN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-080,2005A,JUNKO H HONDO,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-081,2005A,RIKA SAITO,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-082,2005A,YOKO MAKISHIMA,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-083,2005A,TOMOKO TAKAMI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-085,2005A,NONA  L. CARTER,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-086,2005A,ERLINDA JULIANO,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-090,2005A,LINDA H. CHANCE,2.84,2.14,2.89,2.66,2.32
AMES-091,2005A,JOON JAHNG,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-092,2005A,SANGKYUNG HAN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-093,2005A,JU-YOUNG HAN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-105,2003A,VALERIE STOKER,2.88,1.88,3.06,2.47,2.12
AMES-117,2003C,PARDIS MINUCHEHR,4.00,2.00,4.00,4.00,2.00
AMES-151,2003C,DAVID M. STERN,3.33,2.42,3.67,3.50,2.42
AMES-152,2004C,BARRY L EICHLER,2.00,2.42,2.25,1.25,2.42
AMES-154,2004A,NILI R GOLD,2.92,1.83,3.33,3.08,1.92
AMES-156,2005A,NATALIE B DOHRMANN,3.63,2.58,3.96,3.75,2.63
AMES-174,2005A,WAN-WEN KUO,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-177,2002A,PAUL RAKITA GOLDIN,2.83,2.17,3.35,3.09,2.30
AMES-180,2005A,TOMOKO TAKAMI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-225,2005A,ROGER M A ALLEN,2.36,1.95,3.64,3.45,2.09
AMES-255,2004A,JEFFREY HOWARD TIGAY,3.86,1.86,4.00,3.86,2.00
AMES-258,2004A,DAVID M. STERN,3.07,2.36,3.29,2.79,2.43
AMES-259,2005A,NILI R GOLD,3.80,2.40,3.90,3.90,2.40
AMES-270,2004A,GRACE WU,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-271,2005A,GRACE WU,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-272,2005A,GRACE WU,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-274,2005A,JIAJIA WANG,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-275,2005A,NONGPOTH STERNSTEIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-278,2005A,NONGPOTH STERNSTEIN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-286,2004A,ERLINDA JULIANO,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-296,2004C,G. CAMERON HURST,3.50,2.00,3.88,3.50,2.56
AMES-350,2005A,MICHAEL A. CARASIK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-374,2005A,YANFENG LI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-375,2005B,FANGYUAN YUAN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-376,2005A,G. CAMERON HURST,3.21,2.00,3.43,3.14,2.00
AMES-393,2003C,FRANK L. CHANCE,3.30,1.96,3.52,3.30,2.30
AMES-402,2002C,ROSANE D ROCHER,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-403,2003A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-430,2002A,S. NOMANUL HAQ,1.83,2.00,2.00,2.33,2.00
AMES-460,2004A,DAVID P SILVERMAN,0.67,3.00,2.33,1.67,4.00
AMES-467,2002A,JOSEF W WEGNER,3.45,2.91,3.64,3.36,2.91
AMES-470,2005A,WEI YANG,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-471,2005A,YANFENG LI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-474,2005A,VICTOR H MAIR,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-475,2005A,FANGYUAN YUAN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-478,2002A,PAUL RAKITA GOLDIN,3.50,2.60,3.70,3.50,2.70
AMES-480,2005A,MISAKO CHAPMAN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-483,2005A,TOMOKO TAKAMI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-486,2002A,AYAKO KANO,3.80,2.90,3.80,3.50,3.20
AMES-491,2005A,INSOOK KANG,3.13,2.88,3.13,3.50,2.75
AMES-493,2005A,JUNGBIEN MOON,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-502,2002C,HARUNAGA ISAACSON,3.25,3.25,4.00,4.00,3.00
AMES-530,2005A,EMAD EL-DIN RUSHDIE AHMED,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-540,2005A,BARRY L EICHLER,4.00,3.00,4.00,4.00,3.50
AMES-557,2005A,AICHA RAHMOUNI,2.67,3.67,3.33,3.00,3.67
AMES-570,2004A,MAIHENG S. DIETRICH,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-574,2005A,MAIHENG S. DIETRICH,3.43,3.14,3.14,2.86,2.86
AMES-580,2004A,SARI KAWANA,3.20,2.60,3.20,3.10,2.50
AMES-581,2004A,SHINICHI KIKUCHI,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-585,2003A,LINDA H. CHANCE,3.13,3.88,3.63,3.38,3.38
AFST-243,2016A,YOHANNES HAILU,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
CLST-195,2006A,JEREMY JAMES MCINERNEY,2.74,2.63,3.30,3.07,2.46
COML-125,2016C,ROGER M A ALLEN,2.96,2.26,3.08,2.87,2.87
HIST-091,2015A,FREDERICK R. DICKINSON,2.95,2.19,3.23,3.34,2.06
HIST-097,2016A,SI-YEN FEI,2.63,2.54,2.74,3.00,2.68
HIST-121,2015C,EUGENE Y. PARK,3.08,2.50,2.77,2.58,2.25
HIST-206,2016C,JANINE M VAN VLIET,2.25,1.75,2.25,3.00,2.25
RELS-225,2016C,ANNETTE YOSHIKO REED,3.17,1.83,3.17,3.33,2.00
RELS-226,2002A,TALYA FISHMAN,2.67,2.00,2.50,2.67,2.00
RELS-545,2006C,KHALID Y BLANKINSHIP,2.00,2.00,2.25,2.50,2.00
RELS-552,2002A,ADITYA BEHL,3.50,2.25,3.75,3.50,3.50
SARS-101,2004C,HARUNAGA ISAACSON,2.42,1.67,2.58,2.08,1.83
AMES-009,2005A,ELI N. ALBERTS,2.82,2.18,3.18,3.00,3.09
AMES-036,2005A,HEATHER SHARKEY,3.28,1.92,3.72,3.28,2.20
AMES-037,2003A,HEATHER SHARKEY,3.50,3.00,4.00,4.00,2.50
AMES-039,2003A,EVERETT K. ROWSON,3.25,2.25,3.88,2.75,2.88
AMES-062,2004C,JOSEF W WEGNER,2.61,2.00,2.74,2.39,2.16
AMES-075,2005A,THAI VAN NGUYEN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-076,2005A,THAI VAN NGUYEN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-184,2005A,PAUL RAKITA GOLDIN,3.00,2.29,3.50,3.29,2.46
AMES-186,2004C,AYAKO KANO,3.53,2.93,3.73,3.33,3.40
AMES-197,2004C,WILLIAM R. LAFLEUR,3.00,2.13,3.25,2.94,2.56
AMES-235,2003A,S. NOMANUL HAQ,2.44,2.89,3.11,3.11,3.44
AMES-248,2005A,DAN BEN-AMOS,2.42,1.63,2.89,2.53,1.61
AMES-252,2005A,DAVID M. STERN,3.29,2.13,3.42,3.25,2.29
AMES-256,2005A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-257,2005A,DAVID M. STERN,3.20,2.80,3.60,3.80,2.40
AMES-273,2003A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-283,2003A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-289,2005A,WILLIAM R. LAFLEUR,3.40,1.70,3.70,3.20,1.80
AMES-294,2003A,FRANK L. CHANCE,3.25,2.08,3.33,3.17,2.08
AMES-345,2003A,STEPHEN J. TINNEY,3.80,3.60,4.00,4.00,3.00
AMES-394,2005A,BYOUNG-SE CHO,3.61,1.94,3.78,3.56,1.94
AMES-397,2004A,FRANK L. CHANCE,3.60,1.80,3.90,3.30,2.10
AMES-415,2005A,TAJMAH ASSEFI-SHIRAZI,4.00,2.25,4.00,3.75,2.25
AMES-433,2005A,HASSAN NITAMI,3.50,2.00,4.00,4.00,2.00
AMES-437,2003A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-456,2003A,ADELE BERLIN,3.22,3.11,3.56,3.33,2.67
AMES-457,2002C,DAVID M. GOLOMB,3.50,3.00,3.75,3.75,2.50
AMES-472,2003A,NANCY R S STEINHARDT,3.10,2.30,3.30,2.60,2.30
AMES-550,2005A,BARRY L EICHLER,3.33,2.83,3.25,2.67,2.83
AMES-560,2003A,DAVID P SILVERMAN,4.00,3.60,4.00,3.80,3.40
AMES-575,2005A,MIEN-HWA CHIANG,3.75,2.75,3.75,4.00,3.25
AFST-241,2015A,YOHANNES HAILU,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ANTH-124,2005A,ALEXIS T BOUTIN,2.56,2.56,3.00,2.33,2.61
RELS-113,2011C,ELIZABETH Q CHURCHILL,4.00,2.33,4.00,4.00,2.67
RELS-523,2012C,TALYA FISHMAN,4.00,3.00,4.00,4.00,3.00
AMES-049,2003B,STEPHEN J. TINNEY,3.38,2.63,3.63,3.50,2.50
AMES-025,2003C,TONIA SHARLACH NASH,2.82,2.00,3.00,2.91,2.00
AMES-038,2002C,ROGER M A ALLEN,3.67,2.50,3.83,3.67,2.50
AMES-095,2004C,G. CAMERON HURST,3.31,2.31,3.54,3.38,2.31
AMES-099,2004C,MARIKO N LAFLEUR,3.91,1.73,3.82,3.91,1.73
AMES-150,2004C,JEFFREY HOWARD TIGAY,3.53,2.69,3.75,3.27,2.92
AMES-159,2002C,DAVID M. GOLDENBERG,3.14,2.07,3.21,3.07,2.93
AMES-166,2002C,DAVID P SILVERMAN,2.96,2.65,3.00,2.52,2.48
AMES-168,2002C,JENNIFER R. HOUSER,3.62,2.15,3.85,3.62,2.23
AMES-175,2002C,TINA LU,3.26,2.53,3.53,3.42,2.89
AMES-187,2004C,LINDA H. CHANCE,2.83,2.50,2.75,2.25,2.58
AMES-243,2004C,DAN BEN-AMOS,2.00,2.74,2.52,2.17,2.78
AMES-279,2002C,DENIS MAIR,2.60,1.80,2.60,2.60,1.60
AMES-284,2004C,LINDA H. CHANCE,3.40,2.20,3.47,3.33,2.40
AMES-297,2002C,NANCY R S STEINHARDT,3.57,2.50,3.64,3.21,2.57
AMES-344,2004C,STEPHEN J. TINNEY,2.67,2.67,3.33,3.67,2.33
AMES-356,2004C,DAVID M. STERN,3.45,2.65,3.70,3.50,2.58
AMES-359,2004A,NILI R GOLD,3.58,2.42,3.67,3.67,2.17
AMES-396,2005A,WILLIAM R. LAFLEUR,3.19,2.67,3.52,3.24,2.52
AMES-434,2004C,ROGER M A ALLEN,3.17,2.75,3.67,3.33,3.25
AMES-461,2002C,DAVID P SILVERMAN,3.40,3.80,3.40,3.40,4.00
AMES-473,2004A,MIEN-HWA CHIANG,3.00,3.75,3.75,3.50,4.00
AMES-485,2002C,AYAKO KANO,4.00,3.17,4.00,3.50,3.67
AMES-537,2002C,EVERETT K. ROWSON,4.00,3.50,4.00,4.00,3.00
AMES-567,2004A,JOSEF W WEGNER,4.00,3.25,4.00,4.00,3.25
AMES-583,2004A,LINDA H. CHANCE,2.50,3.50,3.00,2.00,3.00
AMES-598,2002C,WILLIAM R. LAFLEUR,3.33,3.00,4.00,4.00,3.00
AFST-240,2016C,PAULOS NEGUSSE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ANTH-129,2005C,TONYA N TAYLOR,1.38,2.63,1.88,2.13,3.25
ANTH-202,2016A,JAESOK KIM,4.00,3.00,4.00,4.00,3.00
ANTH-240,2002C,IBTISAM IBRAHIM,2.33,2.00,3.00,2.00,2.67
ENGL-072,2016C,JOSEPHINE NOCK-HEE PARK,3.05,2.26,3.43,3.23,2.34
FOLK-532,2002C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HIST-003,2008A,ARTHUR WALDRON,2.40,3.00,3.40,3.30,3.00
HIST-081,2016C,FIROOZEH KASHANI-SABET,2.44,2.64,2.49,2.83,3.07
HIST-096,2014C,SI-YEN FEI,3.00,2.16,3.17,3.12,2.36
HIST-120,2016C,EUGENE Y. PARK,2.47,2.56,2.81,2.56,2.48
HIST-140,2016C,DAVID B. RUDERMAN,2.78,2.56,2.83,3.24,2.39
HIST-391,2008B,MILAN G HEJTMANEK,3.08,2.50,3.17,3.00,2.42
HIST-395,2015C,FREDERICK R. DICKINSON,2.89,2.76,3.21,3.16,2.92
HSSC-152,2005C,NATHAN SIVIN,2.44,2.39,2.86,2.36,2.56
RELS-143,2015A,KAMELIYA ATANASOVA,2.75,1.55,2.75,3.09,1.82
SARS-103,2004C,SIMONE BARRETTA,2.00,2.20,1.70,1.10,2.40
SARS-204,2002C,MUHAMMAD ASLAM SYED,3.00,2.00,3.50,3.50,2.00
SARS-403,2004C,WHITNEY M. COX,3.60,3.00,3.60,3.60,3.20
WSTD-238,2003C,MAGGIE N. NASSIF,2.36,2.18,2.45,2.55,1.82
AMES-047,2003C,STEPHEN J. TINNEY,2.73,1.73,3.00,2.53,1.13
AMES-097,2003C,NANCY R S STEINHARDT,2.81,2.16,2.81,2.32,1.97
AMES-138,2003C,HEATHER SHARKEY,3.06,2.32,3.22,3.03,2.14
AMES-139,2003C,HEATHER SHARKEY,3.47,2.47,3.67,3.60,2.73
AMES-165,2003C,ROBERT RITNER,3.92,3.08,3.92,3.62,2.83
AMES-233,2003C,ROGER M A ALLEN,3.62,3.15,4.00,3.62,3.08
AMES-281,2003C,LINDA H. CHANCE,3.38,2.54,3.46,3.15,2.38
AMES-371,2003C,PAUL RAKITA GOLDIN,2.57,2.64,3.36,3.14,3.29
AMES-389,2004A,LEWIS E HARRINGTON,3.11,1.59,3.30,3.00,2.00
AMES-436,2003C,JOSEPH E. LOWRY,3.25,3.13,3.75,3.63,3.13
AMES-465,2003C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-479,2003C,VICTOR H MAIR,3.33,3.00,3.67,3.44,2.67
AMES-489,2003C,FRANK L. CHANCE,2.09,2.00,2.45,2.27,2.00
AMES-496,2003C,NANCY R S STEINHARDT,3.43,3.14,3.43,3.57,2.71
AMES-498,2003C,PAUL RAKITA GOLDIN,3.50,2.38,3.75,3.38,2.88
AMES-558,2004A,SHAWN Z. ASTER,0.00,0.00,0.00,0.00,0.00
ANTH-142,2003C,JACQUELINE H FEWKES,3.75,2.25,3.75,4.00,2.25
ANTH-501,2003C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
FOLK-531,2012C,DAN BEN-AMOS,4.00,3.50,4.00,4.00,3.33
PSCI-214,2013C,YUHUA WANG,3.33,2.67,3.64,3.41,2.53
PSCI-516,2013A,MARTON MARKOVITS,3.45,3.10,3.45,3.40,3.50
RELS-123,2008C,NATALIE B DOHRMANN,3.67,2.89,3.89,3.78,3.00
RELS-147,2003C,BARBARA R. VON SCHLEGELL,3.15,2.33,3.46,3.00,2.85
SARS-400,2004A,JOHN W NEMEC,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
SARS-541,2004A,HARUNAGA ISAACSON,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-068,2004C,DAVID P SILVERMAN,2.50,3.00,2.67,2.29,2.43
AMES-118,2004A,PARDIS MINUCHEHR,2.83,1.33,2.50,2.08,2.17
AMES-172,2004C,DENIS MAIR,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-185,2004C,JACQUELINE Y. PAK,4.00,2.00,4.00,3.83,2.17
AMES-238,2004C,JOSEPH E. LOWRY,4.00,2.67,4.00,3.67,3.00
AMES-335,2004C,HEATHER SHARKEY,3.58,2.50,3.75,3.42,3.00
AMES-336,2004C,HEATHER SHARKEY,3.15,2.58,3.55,3.25,2.80
AMES-384,2004C,BYOUNG-SE CHO,3.75,2.50,3.75,3.75,2.63
AMES-392,2004C,NANCY R S STEINHARDT,3.06,2.39,3.22,3.00,2.28
AMES-490,2004C,WILLIAM R. LAFLEUR,3.38,2.88,3.75,3.50,2.75
AMES-515,2005A,PARDIS MINUCHEHR,2.60,2.60,2.80,3.20,2.40
AMES-563,2004C,DAVID P SILVERMAN,2.50,4.00,3.00,3.00,4.00
AMES-589,2004C,JINA KIM,4.00,2.00,4.00,4.00,3.00
ANTH-139,2009B,JANE K HICKMAN,3.08,1.92,3.54,3.46,2.15
ANTH-236,2004C,RICHARD L ZETTLER,3.00,2.43,3.29,3.00,2.29
ARTH-518,2012A,YAEL R RICE,3.86,3.29,3.71,3.71,3.43
COML-100,2011C,VLADISLAV T. TODOROV,1.82,1.81,1.53,1.50,2.34
GRMN-262,2016C,KATHRYN HELLERSTEIN,2.40,2.20,2.50,2.70,2.30
RELS-129,2012C,NATALIE B DOHRMANN,4.00,2.75,3.89,4.00,3.25
RELS-427,2004C,ROBERT A KRAFT,4.00,3.50,4.00,4.00,2.50
SARS-290,2004C,BENEDICTE G. SANTRY,4.00,3.00,4.00,4.00,2.50
SOCI-041,2016C,DANIEL A COHEN,2.75,2.36,3.08,3.45,3.18
SOCI-280,2007C,EMILY C. HANNUM,3.12,1.96,3.12,2.65,2.08
AMES-048,2004A,TONIA SHARLACH NASH,3.00,2.25,3.75,3.25,2.75
AMES-065,2005A,NANCY R S STEINHARDT,1.94,2.56,2.38,1.63,2.63
AMES-132,2004A,JOSEPH E. LOWRY,3.25,2.88,3.63,2.75,2.88
AMES-148,2005A,WILLIAM ZIMMERLE,2.12,1.35,2.39,1.94,1.59
AMES-178,2004A,PAUL RAKITA GOLDIN,3.17,2.17,3.33,3.17,2.44
AMES-276,2004A,TINA LU,3.46,2.57,3.71,3.57,2.96
AMES-378,2004A,TINA LU,3.88,2.75,4.00,3.75,3.25
AMES-419,2004A,PARDIS MINUCHEHR,3.67,3.00,3.67,4.00,3.00
AMES-431,2004A,EMAD EL-DIN RUSHDIE AHMED,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-458,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-495,2004A,WILLIAM R. LAFLEUR,3.44,1.88,3.52,3.40,1.92
AMES-538,2004A,JOSEPH E. LOWRY,2.70,3.20,3.20,2.70,3.10
AMES-543,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-546,2004A,BARRY L EICHLER,3.50,3.00,3.83,3.33,3.83
AMES-577,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-587,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-592,2004A,WILLIAM R. LAFLEUR,3.67,3.00,4.00,4.00,3.00
ANTH-100,2016A,BRIAN J SPOONER,2.22,1.94,2.30,2.17,2.06
ANTH-320,2008C,JAESOK KIM,3.20,2.50,3.40,3.50,2.90
FOLK-290,2004A,JING LI,3.00,2.63,3.38,3.25,3.00
HIST-004,2011C,ARTHUR WALDRON,2.38,2.63,2.63,2.88,2.75
HIST-084,2007A,FIROOZEH KASHANI-SABET,2.37,2.15,2.67,2.41,2.37
AMES-021,2005A,ZEYNEP DENIZ OKSUZ,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-064,2005A,JENNIFER R. HOUSER,3.27,1.91,3.27,3.09,1.82
AMES-114,2005A,PARDIS MINUCHEHR,2.00,1.75,3.00,2.75,2.25
AMES-130,2005A,JOSEPH E. LOWRY,3.56,2.56,3.89,3.44,3.56
AMES-146,2005A,BARRY L EICHLER,3.09,2.18,3.64,2.82,2.64
AMES-182,2005A,LINDA H. CHANCE,2.69,2.19,3.06,2.50,2.81
AMES-183,2005A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-188,2005A,FRANK L. CHANCE,3.20,1.20,3.20,2.80,1.40
AMES-194,2005A,JINA KIM,3.67,2.33,3.67,3.44,2.78
AMES-266,2005A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AMES-291,2005A,JINA KIM,3.50,2.50,3.50,3.50,2.50
AMES-332,2005A,HEATHER SHARKEY,3.87,2.53,3.93,3.87,3.13
AMES-386,2005A,G. CAMERON HURST,3.43,2.14,3.57,3.86,2.14
AMES-417,2005A,PARDIS MINUCHEHR,2.00,2.60,2.20,2.20,3.40
AMES-438,2005A,JOSEPH E. LOWRY,4.00,3.50,4.00,4.00,3.17
AMES-596,2005A,NANCY R S STEINHARDT,3.63,3.13,3.75,3.75,2.88
ARTH-213,2015C,JULIE NELSON DAVIS,2.94,2.31,3.29,3.23,2.42
RELS-246,2005A,BARBARA R. VON SCHLEGELL,3.90,2.90,4.00,4.00,3.00
