ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
ITAL-535,2016C,KEVIN BROWNLEE,3.67,2.33,3.83,3.83,2.50
ITAL-562,2010C,VICTORIA E KIRKHAM,1.75,2.25,1.50,1.25,2.50
ITAL-581,2016C,ALAIN ELKANN,2.40,2.50,2.40,3.25,2.50
ITAL-232,2010C,VICTORIA E KIRKHAM,3.55,1.91,3.45,3.55,2.27
ITAL-340,2011C,MARINA DELLA PUTTA JOHNSTON,2.33,2.60,3.00,2.40,2.80
ITAL-380,2012C,STEFANIA BENINI,3.00,2.25,3.00,3.25,2.38
ITAL-383,2005A,VICTORIA E KIRKHAM,2.83,2.50,3.33,2.33,2.67
ITAL-288,2014A,FRANK PELLICONE,2.27,1.88,2.55,2.25,2.25
ITAL-300,2016C,ALESSANDRA MIRRA,3.50,1.67,3.75,3.33,0.67
ITAL-337,2004A,VICTORIA E KIRKHAM,3.40,2.80,3.40,2.50,2.80
ITAL-536,2004A,KEVIN BROWNLEE,2.73,2.93,3.00,2.73,3.57
ITAL-539,2010A,VICTORIA E KIRKHAM,0.00,2.33,1.33,0.33,3.00
ITAL-591,2004A,MILLICENT J MARCUS,3.61,2.94,3.78,3.67,3.11
ITAL-213,2009C,STEFANIA BENINI,2.90,2.50,3.00,2.80,2.90
ITAL-328,2006A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HIST-212,2016A,MARGO TODD,3.88,2.63,3.88,3.88,2.75
ITAL-260,2006C,VICTORIA E KIRKHAM,2.06,2.65,2.29,2.00,2.71
ITAL-360,2006C,FABIO FINOTTI,4.00,2.60,4.00,4.00,1.80
HIST-181,2006B,ANN ELIZABETH MOYER,2.19,3.05,2.90,2.24,3.00
ITAL-322,2013C,STEFANIA BENINI,3.25,1.25,3.25,3.50,1.75
ITAL-349,2005B,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ITAL-382,2005B,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ITAL-351,2005C,STEFANO CRACOLICI,3.67,2.83,3.83,4.00,2.33
ITAL-369,2005C,FABIO FINOTTI,3.67,3.33,4.00,3.67,2.33
ITAL-376,2005C,STEFANO CRACOLICI,4.00,1.50,4.00,4.00,1.50
ITAL-220,2012B,ELISA MODOLO,3.00,2.00,3.67,3.33,2.00
ITAL-203,2016A,MADDALENA BELLAVITIS,2.29,2.00,2.57,3.00,1.83
ITAL-520,2007C,KEVIN BROWNLEE,3.71,2.71,4.00,4.00,2.86
ITAL-588,2011A,VICTORIA E KIRKHAM,2.86,2.14,2.29,2.43,2.29
ITAL-204,2016C,CARLA LOCATELLI,2.61,1.67,2.91,2.91,2.09
ITAL-205,2011C,LILLYROSE VENEZIANO BROCCIA,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ITAL-501,2010C,FABIO FINOTTI,3.63,3.57,3.88,3.71,2.71
ITAL-585,2009A,STEFANIA BENINI,2.71,3.67,3.14,3.17,3.83
ITAL-297,2012B,FABIO FINOTTI,3.55,1.91,3.45,2.91,1.50
ARTH-251,2010B,MAIA GAHTAN,3.40,2.13,3.90,3.63,2.38
ITAL-100,2016C,ALESSANDRA MIRRA,2.94,1.63,3.38,3.13,1.75
ITAL-531,2015C,EVA DEL SOLDATO,3.00,3.00,4.00,3.80,3.00
HIST-318,2015A,JONATHAN STEINBERG,3.77,2.18,3.95,3.59,1.88
ITAL-586,2010A,STEFANIA BENINI,2.83,2.67,2.83,3.17,3.67
FREN-250,2015C,JOAN ELIZABETH DEJEAN,2.57,1.67,3.00,2.67,2.17
LARP-370,2012A,RAFFAELLA FABIANI GIANNETTO,3.00,2.67,3.20,3.33,3.33
ARTH-301,2016C,CHRISTOPHER PASTORE,2.88,2.38,3.00,3.29,3.13
ITAL-201,2016C,ELISA MODOLO,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ITAL-584,2013A,ALAIN ELKANN,1.00,1.75,1.00,1.25,2.25
ITAL-101,2013C,LILLYROSE VENEZIANO BROCCIA,3.00,1.00,3.50,3.50,1.00
ITAL-384,2014A,STEFANIA BENINI,1.83,2.00,2.50,2.67,2.50
ITAL-512,2014A,EVA DEL SOLDATO,3.75,2.50,3.75,3.75,2.25
HIST-230,2016C,NORIA KATE LITAKER,3.88,1.75,3.88,3.88,2.38
ITAL-311,2016C,FABIO FINOTTI,3.60,2.00,3.80,3.40,2.20
RELS-537,2015C,E ANN MATTER,3.80,3.40,4.00,3.80,3.20
