ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
STSC-001,2016C,JOHN TRESCH,2.64,2.37,3.16,3.04,2.33
STSC-028,2011C,HENRIKA KUKLICK,2.31,2.18,2.31,2.18,2.40
STSC-112,2007C,MARY SUSAN LINDEE,3.08,2.36,3.43,3.07,2.64
STSC-145,2008C,STEVEN FEIERMAN,3.25,2.07,3.44,3.02,2.56
STSC-160,2016A,ADELHEID VOSKUHL,2.54,2.46,2.94,2.67,2.20
HSOC-038,2007A,JONATHAN D MORENO,3.19,2.13,3.81,3.50,1.81
HSOC-041,2007A,BETH LINKER,3.00,2.67,3.50,3.50,2.83
HSOC-150,2016C,ANDRIA B. JOHNSON,3.26,2.41,3.21,3.29,2.82
HSOC-259,2016A,ELIZABETH R MACKENZIE,2.88,1.73,3.00,3.31,2.00
HSOC-358,2007A,EVE E. BUCKLEY,3.33,2.00,3.75,3.33,2.42
HSOC-451,2007A,THERESA A. WALLS,3.33,1.67,3.33,3.17,2.33
GSOC-242,2010A,SHANNON B. LUNDEEN,3.24,2.62,3.47,3.67,3.00
SAST-386,2007A,HELEN SHEEHAN,2.54,1.23,2.92,2.31,1.38
STSC-003,2016A,ETIENNE S BENSON,2.64,2.37,3.10,2.66,2.50
STSC-110,2016A,MARK B ADAMS,3.43,2.31,3.29,3.54,3.54
HSOC-051,2009A,JONATHAN D MORENO,3.27,2.09,3.55,3.64,1.64
HSOC-232,2014A,LORRAINE TIERA DEAN,2.50,1.80,2.95,2.93,1.93
ENVS-406,2016A,MARILYN HOWARTH,1.62,1.64,1.92,1.55,1.73
MUSC-095,2009A,SAMUEL J BREENE,2.81,2.19,3.10,2.76,2.38
NURS-338,2010A,SARAH KAGAN,2.44,2.50,3.33,3.00,2.75
NURS-339,2010A,SARAH KAGAN,3.00,3.07,3.33,3.33,2.60
SAST-387,2010A,RAM SHARMA,2.56,1.07,3.00,2.07,1.14
STSC-212,2016C,MARY SUSAN LINDEE,2.57,2.68,2.84,2.83,2.78
STSC-454,2009A,DAVID J. CARUSO,2.24,3.25,2.35,2.00,3.06
HSOC-049,2009C,JOHANNA CRANE,3.38,2.25,3.44,3.38,2.44
HSOC-052,2016C,DAVID S MANDELL,3.25,1.81,3.56,3.31,1.88
HSOC-059,2016C,KENT BREAM,3.19,1.41,3.65,3.59,1.59
HSOC-145,2016C,PROJIT BIHARI MUKHARJI,2.41,2.35,2.65,2.79,2.23
HSOC-351,2011C,THERESA A. WALLS,3.24,1.45,3.24,3.36,1.95
HSOC-381,2009C,SUSAN SORENSON,3.20,2.38,3.60,3.29,2.63
HSOC-471,2014C,SUSAN SORENSON,3.00,2.00,3.50,3.33,2.33
ANTH-213,2016A,MICHAEL B JOINER,3.20,3.00,3.20,3.50,3.50
ANTH-238,2016C,FRANCES BARG,2.52,2.11,2.77,2.71,2.19
ENGL-102,2016C,JOAN E LUBIN,2.21,2.43,2.64,2.64,2.71
NURS-324,2014C,CYNTHIA A. CONNOLLY,3.40,2.07,3.73,3.43,2.20
STSC-311,2008C,AUDRA J WOLFE,2.70,2.00,2.90,2.70,3.20
STSC-428,2009C,RUTH S. COWAN,2.60,2.80,2.60,2.00,3.00
HSOC-039,2008C,JANET TIGHE,2.71,2.86,3.29,2.43,2.57
HSOC-438,2008C,JOSHUA BERSON,1.31,2.23,1.46,0.92,2.50
ANTH-234,2016A,MICHAEL B JOINER,3.17,2.30,3.67,3.30,2.50
PHIL-072,2016C,HAROLD PARKER,3.00,1.95,3.04,3.16,2.00
HSOC-153,2008B,ELIZABETH R MACKENZIE,2.89,1.89,2.78,2.33,1.78
HSOC-058,2008A,ROBERT A. ARONOWITZ,3.38,2.13,3.88,3.88,2.75
HIST-203,2016A,SARAH L.H. GRONNINGSATER,4.00,2.60,4.00,4.00,3.40
STSC-259,2008A,ELIZABETH R MACKENZIE,2.91,1.78,3.04,3.26,1.78
STSC-260,2016A,ETIENNE S BENSON,2.73,2.45,3.23,3.25,2.85
STSC-312,2014A,MATTHEW H. HERSCH,3.57,2.06,3.81,3.65,2.53
HSOC-158,2012B,MEGHAN L CRNIC,3.33,2.33,4.00,4.00,3.33
HSOC-330,2011A,CHANITA ANN HUGHES-HALBERT,1.07,1.31,1.13,1.00,2.54
HSOC-348,2014A,ANDRIA B. JOHNSON,3.41,2.31,3.59,3.69,2.75
ANTH-273,2016C,MICHAEL B JOINER,3.53,2.43,3.80,3.71,3.14
NURS-503,2016A,ROBIN STEVENS,3.25,2.00,3.75,3.00,2.00
STSC-123,2016A,MARK B ADAMS,2.58,2.90,2.78,2.50,2.50
HSOC-251,2016A,ROSEMARY FRASSO,3.48,1.81,3.76,3.58,2.37
HSOC-334,2016C,ELIZABETH R MACKENZIE,3.13,1.53,3.07,3.57,2.00
HSOC-413,2010C,BETH LINKER,2.54,2.36,2.62,2.55,2.82
HSOC-032,2016C,J SANFORD SCHWARTZ,3.07,1.13,3.47,3.40,1.71
HSOC-107,2014C,PROJIT BIHARI MUKHARJI,2.50,2.33,3.00,2.83,2.83
HSOC-249,2012C,KATHERINE MASON,3.39,2.38,3.44,3.63,2.81
HSOC-307,2011C,PROJIT BIHARI MUKHARJI,3.00,3.25,3.60,2.75,4.00
STSC-152,2011C,IAN C. PETRIE,2.67,2.00,3.33,3.29,2.14
STSC-379,2016C,ANN NORTON GREENE,3.53,2.33,3.80,3.67,2.75
HSOC-131,2011B,ELIZABETH R MACKENZIE,3.40,1.60,3.80,4.00,1.60
HSOC-226,2010A,IAN C. PETRIE,2.00,2.63,2.88,2.25,3.50
HSOC-241,2015A,JOHN D. GEARHART,2.77,2.09,3.15,2.83,2.45
HSOC-323,2010A,MARA C MILLS,3.13,1.75,3.63,3.38,2.00
HSOC-431,2010A,AUDRA J WOLFE,3.50,3.00,4.00,3.50,3.00
AFST-323,2010A,JOYCE T MATHANGWANE,3.17,2.39,3.29,3.22,2.30
STSC-369,2010A,JODY A ROBERTS,2.30,2.20,2.52,2.30,2.20
HSOC-347,2012A,PROJIT BIHARI MUKHARJI,2.18,2.00,2.45,1.89,2.33
HSOC-449,2012A,KATHERINE MASON,3.07,2.93,3.27,3.07,3.07
ANTH-438,2012A,FRANCES BARG,2.84,1.74,2.95,2.79,1.95
GSWS-242,2016A,LANCE D. WAHLERT,3.28,1.71,3.66,3.61,1.64
HSOC-141,2012B,DEANNA M DAY,4.00,2.00,4.00,4.00,2.25
HSOC-302,2015A,JAMIE R. SHUDA,3.42,1.73,3.57,3.18,2.30
HSOC-342,2012C,THERESA A. WALLS,3.40,1.57,3.47,3.21,1.79
HSOC-481,2012C,SUSAN SORENSON,2.85,3.15,3.08,3.08,3.23
GSWS-244,2012C,JEANNE VACCARO,2.25,2.83,2.63,3.14,2.17
STSC-016,2012C,PROJIT BIHARI MUKHARJI,2.00,2.00,2.50,3.00,2.50
STSC-107,2012C,PROJIT BIHARI MUKHARJI,3.00,2.13,3.33,3.13,2.50
ANTH-426,2013A,NICHOLAS P IACOBELLI,2.75,2.50,3.54,3.08,3.08
STSC-202,2016A,JAMES ROBERT VOELKEL,3.43,2.67,3.57,3.33,2.67
HSOC-458,2016C,MEGHAN L CRNIC,3.54,2.67,3.75,3.67,2.89
SOCI-175,2016C,JASON S SCHNITTKER,2.70,2.15,3.12,3.03,1.89
STSC-279,2014A,ANN NORTON GREENE,3.60,2.13,3.80,3.75,2.88
HSOC-434,2014C,ELIZABETH R MACKENZIE,3.46,2.08,3.31,3.77,2.33
PHIL-071,2014C,SHEREEN CHANG,1.89,3.11,1.56,2.44,3.44
HSOC-152,2016A,ANDRIA B. JOHNSON,3.54,2.14,3.71,3.64,2.57
HSOC-231,2016A,MICHAEL Z. LEVY,3.50,2.13,3.69,3.69,2.19
HSOC-436,2016A,PROJIT BIHARI MUKHARJI,2.14,2.00,2.93,3.09,2.27
HSOC-454,2016A,DAVID J. CARUSO,2.95,2.06,3.20,3.12,2.12
HSOC-337,2016C,PROJIT BIHARI MUKHARJI,2.47,2.25,2.68,3.27,2.13
HSOC-462,2016C,MEGHAN L CRNIC,3.82,2.78,3.82,4.00,3.11
STSC-411,2016C,ANDRIA B. JOHNSON,3.50,2.80,3.50,3.50,3.40
STSC-461,2016C,GINA M GREENE,3.44,2.29,3.44,3.57,2.57
HSOC-112,2016A,DAVID S. BARNES,2.73,2.20,3.28,3.27,2.53
HSOC-382,2016C,SUSAN SORENSON,3.73,1.93,3.88,3.93,1.87
