ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
HIST-045,2004A,MARGO TODD,2.88,2.35,3.30,2.95,2.46
HIST-124,2015C,JERRY I. DREW,3.21,1.84,3.50,3.32,2.26
HIST-216,2016C,CHEIKH ANTE MBACKE BABOU,3.33,3.00,4.00,3.67,3.33
HIST-351,2005C,JULIA RUDOLPH,3.11,2.30,3.40,2.80,2.20
HIST-380,2015C,DAVID B. RUDERMAN,3.71,3.00,4.00,4.00,3.14
HIST-411,2016A,ROGER CHARTIER,2.85,2.42,2.69,2.50,2.75
HIST-436,2005A,DAVID E LUDDEN,2.75,2.75,3.38,2.88,3.00
HIST-458,2004A,ARTHUR WALDRON,2.13,2.07,2.80,2.73,2.27
HIST-530,2008A,BARBARA D. SAVAGE,3.67,3.22,3.89,3.67,3.11
HIST-589,2007A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HIST-599,2004A,ROGER CHARTIER,2.91,2.91,3.59,2.73,2.77
ANCH-150,2004A,JEREMY JAMES MCINERNEY,3.62,2.78,3.97,3.81,2.83
GRMN-265,2008A,KATHRYN HELLERSTEIN,3.67,2.00,3.67,3.67,2.67
ITAL-300,2016C,ALESSANDRA MIRRA,3.50,1.67,3.75,3.33,0.67
URBS-078,2007A,IRA HARKAVY,3.61,2.21,3.79,3.68,2.58
URBS-430,2004A,AMY HILLIER,3.67,2.57,3.86,3.57,3.43
HIST-082,2006A,FIROOZEH KASHANI-SABET,2.48,2.26,2.52,2.48,2.52
HIST-125,2006A,MAXIM KUPOVYKH,3.33,2.67,4.00,3.33,3.00
HIST-138,2006A,MARION KANT,3.91,2.36,3.91,4.00,2.18
HIST-143,2005A,KATHY PEISS,3.47,2.18,3.76,3.47,2.53
HIST-156,2006A,NATALIE B DOHRMANN,3.38,2.66,3.76,3.48,2.69
HIST-170,2016C,JUDITH A GIESBERG,2.68,1.97,2.81,2.64,2.17
HIST-328,2009C,RONALD J. GRANIERI,3.47,2.77,3.74,3.76,2.79
HIST-344,2015C,WARREN G. BRECKMAN,3.33,3.00,3.53,3.50,2.86
HIST-387,2006A,DAVID E LUDDEN,2.40,2.20,2.20,2.40,2.50
HIST-455,2016A,NEIL J. LANCTOT,2.86,2.33,2.86,3.33,2.17
HIST-514,2006A,MATTHEW F PINSKER,4.00,3.50,4.00,3.67,3.67
HIST-525,2006A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ANCH-323,2015A,JEREMY JAMES MCINERNEY,3.95,2.56,4.00,3.94,2.56
HSSC-516,2006A,KAREN MEIER REEDS,3.67,2.50,3.67,3.60,2.17
RUSS-234,2015A,JULIA VERKHOLANTSEV,2.17,2.00,2.50,2.60,2.20
SLAV-100,2006A,JULIA VERKHOLANTSEV,3.29,2.14,3.00,3.14,1.86
SLAV-220,2006A,LEO D. RUDNYTZKY,3.67,1.83,4.00,4.00,2.00
HIST-048,2016A,PETER I. HOLQUIST,3.32,2.73,3.56,3.53,3.30
HIST-167,2010A,JULIA RUDOLPH,2.00,2.92,2.13,1.62,2.62
HIST-307,2007C,ANN C. FARNSWORTH-ALVEAR,3.08,3.00,3.54,3.54,3.54
HIST-323,2006C,ROBERT ST.GEORGE,3.14,2.43,3.43,3.14,2.14
HIST-325,2010A,SARAH B. GORDON,3.40,1.84,3.84,3.32,1.79
HIST-330,2007C,PHILIPP L GASSERT,3.54,2.31,3.54,3.46,2.69
HIST-341,2014C,MARGO TODD,4.00,2.00,4.00,4.00,2.33
HIST-414,2010C,BENJAMIN NATHANS,3.47,3.60,3.73,3.60,3.67
HIST-445,2006C,MAXIM KUPOVYKH,3.00,2.67,3.33,2.50,2.67
HIST-529,2006C,ROBERT FRANCIS ENGS,2.91,2.55,3.45,3.00,2.91
ANCH-028,2006C,CAMPBELL AINSWORTH GREY,3.36,2.45,3.73,3.27,2.45
ANTH-012,2016C,MAURO FEDERICO GUILLEN,2.71,1.69,3.50,3.48,2.16
EALC-070,2005C,G. CAMERON HURST,2.76,2.00,2.94,2.59,2.00
ENGL-234,2013C,MARISSA O NICOSIA,3.14,2.14,3.71,3.00,2.14
ENGL-553,2016C,DAVID WALLACE,3.14,2.50,3.50,3.20,2.25
HSOC-002,2016C,DAVID S. BARNES,3.26,2.51,3.64,3.67,2.87
NELC-101,2016C,GRANT FRAME,2.50,2.00,2.55,2.53,2.00
RELS-533,2011C,E ANN MATTER,3.00,3.29,3.43,2.43,3.00
SLAV-526,2010C,JULIA VERKHOLANTSEV,3.67,2.50,3.67,4.00,2.50
THAR-110,2013C,JAMES SCHLATTER,1.55,1.64,1.82,1.64,1.73
THAR-290,2005C,MARION KANT,3.04,2.21,3.46,3.29,2.17
HIST-181,2006B,ANN ELIZABETH MOYER,2.19,3.05,2.90,2.24,3.00
HIST-520,2012A,JESSICA GOLDBERG,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
RELS-210,2008A,KOBINA OFOSU-DONKOH,2.22,1.89,2.78,2.39,1.72
URBS-208,2011B,IRA HARKAVY,3.13,2.00,3.38,3.13,2.63
HIST-087,2005A,FIROOZEH KASHANI-SABET,2.60,2.15,2.42,2.15,2.00
HIST-122,2009A,WAYNE PATTERSON,1.64,2.00,1.36,1.11,2.38
HIST-178,2016A,ANTONIO FEROS,3.27,1.90,3.57,3.43,1.57
HIST-335,2009C,KRISTEN ELIZABETH STROMBERG,3.17,2.24,3.39,2.71,2.24
HIST-353,2013A,STEVEN HAHN,2.94,2.50,3.31,3.42,2.50
HIST-360,2015C,NEIL J. LANCTOT,3.67,2.00,3.67,3.67,2.00
HIST-386,2005A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HIST-508,2005A,ARTHUR WALDRON,3.50,2.67,3.83,3.83,2.67
URBS-104,2016A,HOWARD F GILLETTE,1.88,2.06,2.07,2.00,2.03
HIST-575,2005B,ROBERT ST.GEORGE,3.33,2.78,3.67,3.44,2.89
HIST-008,2005C,SARAH E KLIMENKO,3.80,2.00,4.00,3.80,2.40
HIST-088,2005C,DAVID E LUDDEN,1.63,1.88,1.88,1.50,1.88
HIST-142,2005C,KATHLEEN M BROWN,3.00,2.23,3.00,2.69,2.31
HIST-304,2008A,ROBERT FRANCIS ENGS,2.00,2.00,3.00,3.50,2.50
HIST-313,2005C,ANTONIO FEROS,3.42,2.00,3.75,3.25,1.92
HIST-361,2008C,ANN NORTON GREENE,3.07,2.53,3.47,2.80,2.87
HIST-490,2014A,DAVID B. RUDERMAN,2.80,2.00,3.00,2.75,2.00
EALC-176,2016A,DAVID SPAFFORD,2.89,2.20,3.33,3.40,2.35
HSSC-271,2005C,CLINTON OHLERS,2.71,2.86,2.86,2.43,3.00
HIST-560,2015A,GEOFFREY DAVID SCHAD,4.00,3.33,4.00,4.00,4.00
STSC-179,2013A,ANN NORTON GREENE,3.35,2.40,3.76,3.53,3.00
HIST-070,2016C,JONATHAN M SQUARE,1.84,2.12,2.02,2.32,2.15
HIST-114,2014A,KATHY PEISS,3.55,1.80,3.73,3.80,2.60
HIST-123,2014C,THOMAS M. SAFLEY,2.87,2.82,3.10,3.38,2.36
HIST-189,2011C,EVE M TROUTT POWELL,3.40,2.70,3.90,3.80,3.20
HIST-316,2008C,ANNE LOUISE ANTONOFF,3.33,2.83,3.67,2.67,2.83
HIST-418,2013A,WARREN G. BRECKMAN,3.13,3.71,3.38,3.43,3.43
HIST-456,2007C,PHILIPP L GASSERT,3.00,1.50,3.50,2.50,3.50
HIST-491,2009C,MARION KANT,2.93,2.36,3.27,2.93,2.50
AFRC-001,2016C,SALAMISHAH TILLET,2.91,1.95,3.15,3.37,2.37
EALC-091,2011C,G. CAMERON HURST,2.43,2.00,2.57,2.00,2.50
HSOC-421,2016C,RAMAH MCKAY,3.80,2.60,3.90,4.00,3.00
RUSS-193,2007C,KEVIN M.F. PLATT,3.14,2.07,3.43,3.21,2.36
SAST-003,2016C,DAUD ALI,1.85,2.04,2.00,2.44,2.15
STSC-135,2015C,JOHN CECCATTI,3.11,1.88,3.48,3.06,2.29
STSC-145,2008C,STEVEN FEIERMAN,3.25,2.07,3.44,3.02,2.56
HIST-103,2015C,ROBERT ST.GEORGE,3.00,1.57,3.57,3.71,1.86
HIST-207,2007A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HIST-259,2007A,MARION KANT,3.69,2.31,3.85,3.85,2.46
HIST-347,2007A,KATHY PEISS,3.22,2.78,3.56,3.22,3.00
HIST-474,2010C,ELISA VON JOEDEN-FORGEY,3.33,2.85,3.73,3.62,3.15
ENGL-034,2015C,CHRISTINE M WOODY,2.79,2.40,3.50,3.30,2.80
ENGL-221,2016A,DAVID WALLACE,3.17,2.45,3.67,3.64,2.55
GRMN-362,2007A,PHILIPP L GASSERT,3.20,2.90,3.60,3.30,3.60
RELS-212,2007A,DAVID FREIDENREICH,3.08,3.25,3.00,2.92,3.42
RELS-217,2007A,LESLIE D. CALLAHAN,1.90,1.60,2.00,1.50,1.60
RUSS-136,2016C,MAYA V VINOKOUR,3.00,2.92,3.00,3.33,3.00
SAST-165,2015A,MANJITA MUKHARJI,2.67,1.71,2.67,2.14,1.57
SAST-260,2010C,JAMES CARON,3.00,2.44,2.90,3.11,2.56
SAST-294,2007A,LISA MITCHELL,3.00,2.80,3.20,2.60,3.00
SAST-368,2008A,RAMNARAYAN SINGH RAWAT,3.00,3.00,3.33,2.67,3.00
STSC-110,2016A,MARK B ADAMS,3.43,2.31,3.29,3.54,3.54
HIST-139,2015C,NATALIE B DOHRMANN,3.56,2.78,3.70,3.78,2.89
HIST-306,2009A,JESSICA GOLDBERG,2.50,2.80,3.00,2.40,3.20
HIST-372,2016A,LEE V CASSANELLI,2.59,2.14,2.76,3.00,2.50
LALS-400,2009A,ANN C. FARNSWORTH-ALVEAR,3.00,1.83,3.33,3.17,2.33
RUSS-260,2009A,KEVIN M.F. PLATT,3.00,3.42,3.00,2.75,3.58
URBS-178,2016C,IRA HARKAVY,3.39,2.06,3.44,3.41,2.50
HIST-180,2009B,FABIO FINOTTI,2.00,1.71,2.13,1.71,1.86
HIST-367,2015C,RICHARD SCOTT HANSON,2.85,2.64,3.00,3.18,2.91
HIST-501,2009C,KATHLEEN M BROWN,3.40,3.14,3.87,3.71,2.64
AFRC-107,2009C,TAMARA D WALKER,2.44,2.44,2.56,2.22,2.67
ANTH-511,2016C,RICHARD M LEVENTHAL,3.27,2.45,3.64,3.45,2.45
HSOC-145,2016C,PROJIT BIHARI MUKHARJI,2.41,2.35,2.65,2.79,2.23
HIST-111,2011C,JESSICA GOLDBERG,3.18,3.45,3.55,3.73,3.55
EALC-081,2008A,SANGKUK LEE,2.13,2.20,2.47,2.00,2.07
NELC-335,2014A,HEATHER SHARKEY,3.18,2.50,3.36,3.20,2.70
ITAL-340,2011C,MARINA DELLA PUTTA JOHNSTON,2.33,2.60,3.00,2.40,2.80
HIST-318,2015A,JONATHAN STEINBERG,3.77,2.18,3.95,3.59,1.88
HIST-339,2008A,JESSICA GOLDBERG,3.50,3.00,4.00,3.50,3.75
HIST-371,2014A,ALDEN HARRINGTON YOUNG,2.70,2.67,3.40,3.44,2.78
HIST-423,2008A,ROGER CHARTIER,3.27,2.00,3.36,2.64,2.36
HIST-425,2016C,PETER I. HOLQUIST,3.80,2.82,3.90,3.89,3.32
HIST-449,2016C,DAVID B. RUDERMAN,2.75,2.25,3.00,3.50,2.25
ANTH-138,2008A,CAMILLE ROBCIS,3.75,3.13,3.75,3.50,3.00
GRMN-237,2015C,LILIANE WEISSBERG,3.30,2.07,3.55,3.60,2.43
GRMN-581,2015A,STEVEN P. WEITZMAN,3.33,1.00,4.00,4.00,1.00
GSOC-240,2008A,SUSAN A. MILLER,3.33,2.50,3.83,3.67,2.67
HSSC-532,2008A,BETH LINKER,3.22,2.60,3.60,3.50,2.80
SAST-001,2016A,TERENJIT SEVEA,2.81,1.79,3.11,2.95,2.11
HIST-005,2012B,EUGENE Y. PARK,2.53,2.33,3.19,2.56,1.75
ITAL-297,2012B,FABIO FINOTTI,3.55,1.91,3.45,2.91,1.50
HIST-072,2016C,CHRISTOPHER H HEANEY,3.00,2.23,3.07,3.15,2.85
HIST-231,2016C,HOPE MCGRATH,3.33,2.40,3.50,3.40,2.80
HIST-233,2016C,YVONNE E FABELLA,3.08,2.83,3.33,3.33,3.25
HIST-319,2010A,PAUL J DEVENEY,2.50,2.80,2.83,2.20,2.20
HIST-365,2011A,CHRISTOPHER M NICHOLS,3.23,2.55,3.38,3.09,2.91
INTR-290,2016C,MARK CASTILLO,3.11,2.86,3.11,3.00,3.43
RUSS-187,2015C,KEVIN M.F. PLATT,3.64,2.50,3.79,3.58,2.92
HIST-118,2016C,ROBERT ST.GEORGE,1.34,2.08,1.76,2.00,2.29
HIST-230,2016C,NORIA KATE LITAKER,3.88,1.75,3.88,3.88,2.38
HIST-232,2016A,MEHMET DARAKCIOGLU,3.57,2.43,3.86,3.71,2.57
HIST-356,2010C,THOMAS J. SUGRUE,3.73,2.57,3.93,3.71,2.57
ANTH-190,2011C,MARY JENNIFER HASTY,2.78,2.09,2.94,2.82,2.26
SAST-008,2015C,RAMYA SREENIVASAN,2.91,2.18,3.32,3.33,2.47
STSC-028,2011C,HENRIKA KUKLICK,2.31,2.18,2.31,2.18,2.40
HIST-135,2015C,BENJAMIN NATHANS,3.08,2.49,3.41,3.42,2.86
ARTH-301,2016C,CHRISTOPHER PASTORE,2.88,2.38,3.00,3.29,3.13
SAST-063,2015C,LISA MITCHELL,2.76,1.99,3.20,3.04,2.32
URBS-420,2016C,ROBERT P FAIRBANKS,3.00,3.17,3.20,3.25,3.50
HIST-129,2010A,KRISTEN ELIZABETH STROMBERG,2.86,2.16,3.17,2.62,2.04
HIST-166,2012A,EVE M TROUTT POWELL,3.57,2.80,3.73,3.75,2.80
HIST-329,2010A,TAMARA J. WALKER,3.60,2.80,3.80,3.00,3.20
EALC-241,2016A,PAUL RAKITA GOLDIN,3.20,2.70,3.70,3.70,2.50
HIST-175,2015A,TAMARA J. WALKER,2.30,2.00,2.55,2.52,1.96
EALC-073,2012A,DAVID SPAFFORD,2.33,2.00,3.17,2.50,2.00
EALC-270,2014C,DAVID SPAFFORD,3.70,2.63,3.80,3.75,2.88
NELC-102,2016A,PAUL M. COBB,3.05,2.47,3.55,3.61,2.45
HIST-163,2015C,KATHY PEISS,3.12,2.41,3.59,3.47,2.77
HIST-188,2012C,FIROOZEH KASHANI-SABET,2.53,2.50,3.24,3.21,2.36
AFRC-176,2016C,HEATHER A WILLIAMS,3.58,2.46,3.76,3.82,2.96
HIST-054,2013A,ANN ELIZABETH MOYER,2.67,2.38,3.11,3.13,2.75
HIST-174,2015C,AMY C. OFFNER,3.80,3.00,3.80,3.67,3.00
HIST-394,2016A,ARTHUR WALDRON,2.09,2.52,2.37,2.62,2.10
ARTH-118,2013C,BETH JUDAS,2.50,2.00,2.50,3.20,3.20
ARTH-501,2016C,HOLLY PITTMAN,2.00,2.67,3.11,3.11,3.44
FREN-250,2015C,JOAN ELIZABETH DEJEAN,2.57,1.67,3.00,2.67,2.17
RUSS-555,2013C,ILYA VINITSKY,3.40,2.80,3.40,3.40,3.20
HIST-055,2015A,ANTONIO FEROS,3.41,1.89,3.77,3.67,2.39
HIST-098,2016A,SEOK LEE,2.86,1.82,3.00,2.90,1.91
HIST-187,2014A,SARA G. BYALA,2.62,2.27,2.92,3.55,2.64
AFRC-177,2015A,CLEMMIE L. HARRIS,3.23,2.40,3.57,3.63,2.53
AFST-167,2015A,CHEIKH ANTE MBACKE BABOU,3.00,2.18,3.18,3.45,2.45
FREN-360,2016C,JOAN ELIZABETH DEJEAN,3.75,2.14,3.63,3.57,3.00
STSC-279,2014A,ANN NORTON GREENE,3.60,2.13,3.80,3.75,2.88
HIST-030,2016C,ANN ELIZABETH MOYER,2.18,2.70,2.18,2.20,2.30
HIST-083,2014C,FIROOZEH KASHANI-SABET,2.46,2.37,2.79,2.95,2.56
AFRC-387,2016C,GRACE L. SANDERS JOHNSON,3.83,3.00,3.83,3.92,3.00
AFRC-589,2014C,ALDEN HARRINGTON YOUNG,3.14,2.57,3.71,3.57,3.00
EALC-185,2014C,CHOONG SOO KIM,2.60,2.83,2.80,3.17,2.83
ENGL-075,2015A,FNU KALYAN SUNDER,3.14,2.50,3.29,3.43,2.86
RUSS-240,2014C,PETER I. HOLQUIST,3.83,2.53,3.83,3.76,2.82
SOCI-431,2016C,MANUEL LOMBERA,3.00,3.33,2.83,3.17,3.67
HIST-528,2015A,ROBERT ST.GEORGE,2.44,2.33,3.11,3.00,2.44
DTCH-530,2015A,JOSEPHINE HOEGAERTS,3.67,2.67,3.67,4.00,3.00
ENGL-574,2015A,ARTHUR M FRAAS,3.70,2.20,3.60,3.40,2.30
GRMN-253,2015A,LILIANE WEISSBERG,3.02,2.32,3.35,3.44,2.36
SAST-570,2015A,FAISAL CHAUDHRY,3.00,3.00,3.00,3.25,2.75
AFRC-015,2015C,HEATHER A WILLIAMS,3.92,2.18,4.00,4.00,2.18
AFRC-527,2015C,GRACE L. SANDERS JOHNSON,3.73,3.00,3.91,4.00,3.10
ENGL-501,2015C,EMILY R. STEINER,3.00,4.00,3.50,4.00,3.50
NELC-332,2015C,HEATHER SHARKEY,3.38,2.58,3.69,3.75,3.00
HIST-162,2016A,ROBERT ST.GEORGE,3.07,1.67,3.29,2.89,2.00
AFRC-322,2016A,HEATHER A WILLIAMS,3.22,2.57,3.56,3.29,3.29
RELS-446,2016A,TIMOTHY POWELL,3.50,3.00,4.00,4.00,3.50
RUSS-113,2016A,JULIA VERKHOLANTSEV,3.20,2.56,3.40,3.44,2.78
SAST-166,2016A,FAISAL CHAUDHRY,3.50,3.00,3.25,3.50,3.00
HIST-108,2016C,DANIEL K RICHTER,2.76,2.30,3.04,3.25,2.43
HIST-145,2016C,ADA MARIA KUSKOWSKI,3.00,2.36,3.00,3.45,2.55
HIST-215,2016C,SI-YEN FEI,3.50,2.38,3.50,3.38,2.88
HIST-314,2016C,ALEXANDER NATHA CHASE-LEVENSON,2.73,2.33,2.91,3.38,2.44
HIST-390,2016C,ARTHUR WALDRON,2.64,2.59,2.87,2.86,2.76
GSWS-536,2016C,JOAN ELIZABETH DEJEAN,3.50,3.00,3.30,3.33,3.00
