ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
EALC-225,2014A,XIAOJUE WANG,3.11,2.64,3.32,3.36,2.50
EALC-016,2008C,AYAKO KANO,3.25,2.33,3.67,3.17,2.75
EALC-055,2016C,FRANK L. CHANCE,3.39,1.23,3.83,3.50,1.77
EALC-122,2013C,XIAOJUE WANG,2.88,2.00,3.06,3.00,2.38
EALC-131,2016C,PAUL RAKITA GOLDIN,3.24,2.55,3.59,3.50,2.50
EALC-151,2016A,AYAKO KANO,3.36,2.11,3.61,3.63,2.58
EALC-255,2016C,AYAKO KANO,3.40,2.63,3.63,3.56,2.88
EALC-264,2015C,DAVID SPAFFORD,2.20,2.50,2.60,2.75,2.50
EALC-501,2016C,ORI TAVOR,3.31,2.92,3.46,3.15,3.08
EALC-541,2007A,SI-YEN FEI,4.00,3.00,3.50,3.50,3.00
COMM-358,2007A,BINGCHUN MENG,2.39,2.21,2.68,2.16,2.16
HIST-091,2015A,FREDERICK R. DICKINSON,2.95,2.19,3.23,3.34,2.06
EALC-116,2015A,FRANK L. CHANCE,2.50,1.60,2.81,2.85,2.00
EALC-125,2016C,YU KAI LIN,2.54,2.00,2.75,2.85,2.14
EALC-143,2009A,PAUL SMITH,3.00,2.88,3.33,2.63,3.13
EALC-153,2012C,LINDA H. CHANCE,3.25,2.30,3.42,3.10,2.80
EALC-160,2014A,LEWIS E HARRINGTON,2.20,1.69,2.40,2.50,1.94
EALC-169,2012A,LEWIS E HARRINGTON,2.91,1.33,2.97,2.95,1.70
EALC-192,2013A,FRANK L. CHANCE,3.27,1.71,3.56,3.36,1.79
EALC-232,2015A,XIAOJUE WANG,3.33,2.57,3.80,3.57,2.86
EALC-005,2009C,JEREMY JAMES MCINERNEY,2.93,2.51,3.74,3.82,2.44
EALC-006,2009C,DAVID M DESSER,2.33,2.17,2.71,2.43,1.96
EALC-291,2015A,NANCY R S STEINHARDT,3.75,3.67,3.75,4.00,3.67
ANTH-218,2016A,JAESOK KIM,2.80,1.87,2.95,2.87,2.07
EALC-081,2008A,SANGKUK LEE,2.13,2.20,2.47,2.00,2.07
EALC-231,2014C,XIAOJUE WANG,2.80,2.38,3.00,2.88,2.63
EALC-253,2016A,JOLYON BARAKA THOMAS,3.63,3.00,4.00,3.88,2.88
PSCI-212,2008C,JENNIFER A. AMYX,3.07,2.50,3.29,2.79,2.43
PSCI-221,2015C,JULIA LYNCH,2.05,2.30,2.48,2.50,2.35
EALC-017,2008A,LINDA H. CHANCE,3.50,2.33,3.50,3.50,2.33
EALC-063,2008A,WILLIAM R. LAFLEUR,3.38,2.50,3.75,3.50,2.38
EALC-072,2008A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
EALC-135,2008A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
EALC-140,2008A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
EALC-245,2008A,XIAOJUE WANG,2.73,2.18,2.73,2.36,3.00
ARTH-103,2015A,JULIE NELSON DAVIS,3.06,2.30,3.26,3.38,2.33
HIST-003,2008A,ARTHUR WALDRON,2.40,3.00,3.40,3.30,3.00
RELS-173,2016A,JUSTIN THOMAS MCDANIEL,3.77,1.96,3.87,3.90,2.41
EALC-216,2011A,NANCY R S STEINHARDT,3.60,3.40,3.80,3.25,3.50
EALC-233,2011A,VICTOR H MAIR,3.34,2.41,3.63,3.71,2.29
EALC-234,2016A,HSIAO-WEN CHENG,1.00,2.33,1.33,2.67,2.67
EALC-259,2015A,AYAKO KANO,3.55,2.78,3.60,3.67,2.78
ANTH-228,2015C,JAESOK KIM,3.00,2.13,3.11,3.44,2.13
EALC-251,2015C,DAVID SPAFFORD,2.75,2.25,3.00,3.25,2.00
EALC-505,2010C,FREDERICK R. DICKINSON,3.63,3.00,4.00,3.25,3.25
HIST-233,2016C,YVONNE E FABELLA,3.08,2.83,3.33,3.33,3.25
RELS-571,2015C,JUSTIN THOMAS MCDANIEL,2.86,2.80,3.43,3.50,3.33
EALC-206,2012C,AYAKO KANO,2.91,2.47,3.17,3.26,2.58
EALC-226,2011C,NANCY R S STEINHARDT,2.71,3.43,3.14,2.86,3.57
EALC-276,2011C,DAVID SPAFFORD,3.33,2.50,3.33,3.50,3.00
JPAN-491,2011C,DAVID SPAFFORD,2.60,3.00,3.20,3.60,2.40
EALC-111,2011B,IHNHEE KIM,3.67,2.00,4.00,3.67,2.67
EALC-112,2011B,IHNHEE KIM,3.67,2.33,4.00,4.00,2.67
EALC-124,2016A,ANDREW PLAKS,3.20,2.75,3.20,3.25,2.50
EALC-126,2010A,CONSTANCE COOK,3.67,3.67,4.00,4.00,3.33
EALC-177,2010A,CONSTANTINE VAPORIS,2.36,2.60,2.64,2.30,2.80
EALC-229,2016C,NANCY R S STEINHARDT,3.67,3.09,3.92,4.00,3.18
EALC-241,2016A,PAUL RAKITA GOLDIN,3.20,2.70,3.70,3.70,2.50
EALC-256,2014A,LINDA H. CHANCE,3.25,2.14,3.44,3.36,2.57
ANTH-401,2010A,JAESOK KIM,2.25,2.36,2.50,1.64,2.73
ARTH-213,2015C,JULIE NELSON DAVIS,2.94,2.31,3.29,3.23,2.42
EALC-021,2012A,JINPING WANG,2.75,2.00,2.50,3.33,2.33
EALC-073,2012A,DAVID SPAFFORD,2.33,2.00,3.17,2.50,2.00
EALC-270,2014C,DAVID SPAFFORD,3.70,2.63,3.80,3.75,2.88
HIST-412,2016C,GEOFFREY DAVID SCHAD,2.57,2.80,3.29,3.20,2.80
HIST-005,2012B,EUGENE Y. PARK,2.53,2.33,3.19,2.56,1.75
EALC-132,2016A,MATTHEW M ANDERSON,2.46,1.85,2.52,2.75,2.25
ANTH-285,2013C,YOKO NISHIMURA,2.92,2.00,3.25,3.09,2.09
MUSC-166,2012C,MATTHEW W SCHREIBEIS,3.00,1.67,3.00,3.67,1.67
RELS-001,2012C,ORI TAVOR,2.65,2.00,2.80,2.82,2.00
EALC-034,2013A,ORI TAVOR,3.00,1.64,3.23,3.09,1.73
EALC-134,2013A,JINPING WANG,3.00,2.67,3.22,3.11,3.33
HIST-394,2016A,ARTHUR WALDRON,2.09,2.52,2.37,2.62,2.10
RELS-270,2016A,MATTHEW M ANDERSON,2.53,1.36,3.00,2.64,1.45
RELS-013,2015C,JUSTIN THOMAS MCDANIEL,3.05,2.22,3.64,3.58,2.78
EALC-106,2014A,ORI TAVOR,2.75,2.33,3.13,3.33,2.67
EALC-130,2014A,TASI DUCKWORTH,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
EALC-138,2015A,ANDREW C HAO,2.40,2.31,2.70,3.06,2.13
EALC-195,2014A,FRANK L. CHANCE,3.67,2.00,3.67,3.71,2.13
EALC-236,2016A,ADAM D. SMITH,3.24,2.50,3.24,3.69,2.38
ANTH-324,2014A,YOKO NISHIMURA,2.33,2.67,2.67,2.67,2.33
HIST-098,2016A,SEOK LEE,2.86,1.82,3.00,2.90,1.91
EALC-162,2014C,DAVID SPAFFORD,3.50,2.60,3.67,3.80,2.80
EALC-185,2014C,CHOONG SOO KIM,2.60,2.83,2.80,3.17,2.83
RELS-273,2014C,JUSTIN THOMAS MCDANIEL,4.00,2.19,4.00,4.00,2.63
EALC-175,2015A,YOKO NISHIMURA,3.43,1.57,3.71,3.67,1.29
EALC-193,2015A,CHOONG SOO KIM,2.93,2.27,3.21,3.18,2.09
EALC-230,2016A,HSIAO-WEN CHENG,2.75,2.64,3.08,2.64,2.55
EALC-242,2016C,HSIAO-WEN CHENG,3.00,2.33,3.15,3.25,2.42
ENGL-241,2016A,CHI-MING YANG,3.18,2.73,3.67,3.27,2.80
EALC-064,2016C,LINDA H. CHANCE,2.40,2.08,2.67,2.38,2.08
EALC-158,2015C,YOKO NISHIMURA,2.57,2.67,3.14,3.67,2.50
ANTH-144,2015C,ANDREW C HAO,2.60,2.00,3.00,3.20,2.00
EALC-136,2016A,ORI TAVOR,3.37,2.00,3.47,3.67,2.17
ARTH-515,2016A,JULIE NELSON DAVIS,3.63,2.88,3.88,3.63,3.00
EALC-050,2016C,AYAKO KANO,3.33,1.75,3.58,3.58,2.17
EALC-212,2016C,ADAM D. SMITH,3.20,2.78,3.10,3.00,3.00
EALC-340,2016C,YOKO NISHIMURA,3.00,1.75,3.60,4.00,2.00
EALC-504,2016C,CHRISTOPHER PRATT ATWOOD,3.44,3.44,3.44,3.56,3.44
