ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
FNAR-281,2016A,DOUGLAS MARTENSON,4.00,0.80,3.83,3.60,1.40
FNAR-333,2014C,JACQUELINE N. TILESTON,3.50,3.00,3.50,3.50,2.50
FNAR-334,2014C,JACQUELINE N. TILESTON,2.50,2.50,2.50,2.00,3.50
FNAR-362,2003A,MATTHEW COURTNEY,3.17,2.17,3.17,3.17,2.67
FNAR-489,2016A,IVANCO TALEVSKI,2.62,2.90,3.33,2.95,3.15
URBS-410,2009B,MARK J. STERN,3.50,2.50,3.50,3.00,3.00
FNAR-064,2009A,ELLEN W REYNOLDS,3.00,2.67,3.67,3.67,3.00
FNAR-234,2016C,SEBASTIEN R DERENONCOURT,3.14,2.29,3.43,3.43,3.00
FNAR-244,2010A,NICK VIDNOVIC,4.00,1.67,3.67,4.00,1.33
FNAR-270,2016A,DAVID P. COMBERG,2.71,2.14,3.29,2.86,2.57
FNAR-287,2011A,KAREN RODEWALD,3.00,2.33,3.50,3.00,3.00
FNAR-341,2004A,STEVEN H. BEGLEITER,3.08,2.38,3.31,3.00,2.54
FNAR-222,2016C,JANE GOLDEN HERIZA,2.46,1.45,3.23,3.91,2.09
FNAR-266,2016C,MARK A OWENS,3.00,2.00,3.00,3.43,2.50
FNAR-279,2014A,FREDERICK WAHL,3.25,2.25,3.25,3.25,2.75
FNAR-289,2016A,JOSHUA MOSLEY,3.11,2.75,3.11,3.13,2.75
FNAR-488,2016C,IVANCO TALEVSKI,3.16,2.93,3.32,3.29,3.21
FNAR-233,2016A,SCOTTY REIFSNYDER,3.75,2.63,3.50,3.63,2.75
FNAR-252,2016C,MARC E BLUMTHAL,3.63,2.00,3.63,3.50,2.88
FNAR-009,2008A,COLETTE C COPELAND,3.36,2.45,2.91,3.00,2.91
FNAR-236,2016A,SCOTT G. WHITE,3.56,1.71,3.67,3.86,2.29
FNAR-238,2016C,SHARKA BROD HYLAND,3.36,3.22,3.64,3.78,3.56
FNAR-264,2016C,KEITH FLEDDERMAN,2.44,2.14,2.38,2.36,2.93
FNAR-282,2010A,GABRIEL MARTINEZ,3.43,3.00,3.86,3.86,3.57
FNAR-340,2016C,TONY WARD,3.20,2.25,3.60,3.75,2.50
FNAR-066,2014A,MARC E BLUMTHAL,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
FNAR-067,2008A,ELLEN W REYNOLDS,3.67,2.67,3.67,3.67,3.33
FNAR-257,2010C,MATTHEW J. NEFF,3.86,2.29,4.00,4.00,2.86
FNAR-283,2006A,GABRIEL MARTINEZ,3.50,2.71,3.79,3.79,3.50
FNAR-065,2016A,EMORY B VAN CLEVE,2.25,2.25,3.00,2.75,3.75
FNAR-241,2016C,JOSHUA MOSLEY,2.73,2.25,3.00,2.88,3.25
FNAR-262,2012A,JEFFREY P WARNOCK,3.75,1.88,3.88,3.88,2.75
FNAR-278,2013C,MICHAEL J. BRYANT,3.00,2.50,3.50,3.50,2.75
FNAR-370,2016C,DAVID P. COMBERG,2.71,2.60,2.71,3.00,3.00
FNAR-002,2005A,PAUL S. FIERLINGER,3.67,2.00,3.83,3.17,2.33
FNAR-237,2005A,LAURA FRAZURE,4.00,3.00,4.00,4.00,3.00
FNAR-226,2007C,ILAN N. JACOBSOHN,2.73,2.00,2.60,2.33,2.60
FNAR-210,2007A,PAUL S. FIERLINGER,2.00,1.00,2.36,2.18,1.09
FNAR-335,2010A,GAVIN C. COOPER,2.30,2.89,2.60,1.89,3.22
FNAR-068,2010A,EMORY B VAN CLEVE,2.33,1.80,3.00,2.33,2.67
FNAR-253,2016A,VIRGIL M MARTI JR.,3.71,2.67,3.86,3.83,2.83
FNAR-255,2013A,TRICIA TREACY,3.63,2.29,4.00,3.86,2.71
FNAR-337,2016A,DAVID P. COMBERG,3.23,2.25,3.38,3.50,2.83
FNAR-349,2015A,FREDERICK WAHL,3.33,2.60,3.67,3.60,2.80
FNAR-353,2014A,CHRISTOPHER C LANDRETH,3.38,3.00,3.88,4.00,3.57
FNAR-399,2010C,MATTHEW COURTNEY,3.25,1.50,3.25,3.00,2.00
FNAR-035,2009C,DAVID P. COMBERG,3.71,1.14,3.71,3.71,1.86
ENGL-034,2015C,CHRISTINE M WOODY,2.79,2.40,3.50,3.30,2.80
FNAR-140,2010A,ALEXANDRA A. SCHMIDT-ULLRICH,2.29,2.14,2.43,2.00,3.43
FNAR-256,2010A,TRICIA TREACY,1.57,2.57,2.57,2.71,3.43
FNAR-007,2008A,MATTHEW COURTNEY,2.25,2.83,3.08,2.67,3.42
FNAR-126,2016A,JEREMY A HOLMES,3.56,2.63,3.56,3.50,2.63
FNAR-276,2012A,MICHAEL J. BRYANT,4.00,2.67,4.00,4.00,2.67
FNAR-284,2016C,TONY WARD,3.00,2.75,3.40,4.00,2.75
FNAR-338,2012C,ORKAN TELHAN,3.56,2.86,3.89,3.86,3.00
FNAR-075,2016A,DAVID W NOVACK,3.50,3.00,3.63,3.14,3.83
FNAR-239,2016C,NANCY DAVENPORT,2.25,1.71,2.25,1.71,1.86
FNAR-366,2016A,SCOTT G. WHITE,3.54,2.00,3.77,3.82,2.64
FNAR-359,2012C,JOSHUA MOSLEY,2.55,3.60,1.82,1.80,3.90
FNAR-250,2016A,MARC E BLUMTHAL,4.00,1.80,4.00,4.00,2.40
FNAR-259,2016C,SUMI MAESHIMA,3.80,2.67,4.00,4.00,2.67
ARCH-201,2016C,HALEE BOUCHEHRIAN,2.86,3.67,2.93,3.00,3.92
THAR-275,2016A,JAMES SCHLATTER,1.70,1.50,1.50,2.50,1.25
FNAR-070,2015C,DAVID W NOVACK,3.82,2.00,3.82,3.77,1.92
FNAR-128,2013C,ANDREA HORNICK,4.00,2.50,4.00,4.00,2.50
FNAR-150,2016C,FREDERICK WAHL,3.10,2.67,3.50,3.83,2.83
FNAR-254,2016A,KAYLA D ROMBERGER,3.40,2.00,3.80,3.80,3.00
FNAR-258,2016C,RYAN J. GREENHECK,2.50,2.50,2.25,2.38,2.50
FNAR-330,2016C,KENNETH ROBERT LUM,2.90,2.00,3.30,3.30,1.90
CINE-320,2016C,LINDA R. SIMENSKY,3.69,1.34,3.66,3.83,1.59
FNAR-100,2014A,KENNETH ROBERT LUM,3.80,2.25,3.80,3.50,2.25
FNAR-227,2016A,MARJORIE A EDGERTON,3.25,2.33,3.50,4.00,2.67
FNAR-285,2015C,JAMIE G DIAMOND,3.63,3.00,3.63,3.43,2.86
FNAR-378,2016A,KENT E EISENHUTH,3.75,2.75,4.00,4.00,3.50
FNAR-245,2016A,SHARKA BROD HYLAND,3.25,2.50,3.38,3.13,2.38
FNAR-286,2016C,JAMIE G DIAMOND,3.00,2.71,3.14,3.29,3.00
ENGL-361,2014C,JEAN-MICHEL RABATE,3.25,2.30,3.33,3.50,2.40
FNAR-247,2016A,CHRISTOPHER LANDAU,3.80,3.00,3.73,3.91,3.36
FNAR-331,2016A,JACQUELINE N. TILESTON,3.33,2.20,3.67,3.20,2.20
FNAR-343,2016A,SHARKA BROD HYLAND,2.75,2.00,3.00,2.50,2.50
FNAR-350,2015A,KENNETH P GOLDSMITH,1.78,1.33,2.44,3.33,0.67
FNAR-372,2015A,MARK A OWENS,3.75,2.25,3.75,4.00,2.33
FNAR-130,2015C,DAVID P. COMBERG,3.33,1.20,3.50,3.00,1.80
FNAR-220,2016C,KAYLA D ROMBERGER,3.63,2.71,3.75,3.38,3.00
FNAR-348,2016C,FREDERICK WAHL,3.75,2.50,4.00,3.75,2.50
FNAR-073,2016A,DAVID HARTT,3.29,2.71,3.57,3.71,2.57
FNAR-085,2016A,SHARON A HAYES,3.29,3.17,3.43,3.33,2.67
FNAR-310,2016A,JAMIE G DIAMOND,3.33,3.29,3.78,3.00,3.29
FNAR-347,2016A,NANCY DAVENPORT,3.33,3.50,3.67,3.50,3.50
FNAR-074,2016C,MARK A OWENS,2.17,2.33,2.67,2.83,2.50
FNAR-315,2016C,RACHEL S ZOLF,2.89,3.22,2.89,2.67,3.00
