ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
MGMT-656,2015A,ADRIAN TSCHOEGL,3.09,1.50,3.10,2.80,1.33
MGMT-780,2013A,KEITH W WEIGELT,1.93,1.08,1.87,1.52,1.40
MGMT-783,2014A,KEITH W WEIGELT,2.38,1.06,2.55,1.89,0.94
OPIM-292,2015A,MAURICE E. SCHWEITZER,3.36,1.53,3.40,3.42,1.63
MGMT-890,2014A,KATHERINE J. KLEIN,3.65,2.52,2.67,3.33,2.62
MGMT-720,2015C,WITOLD HENISZ,3.15,2.56,3.59,3.47,2.59
MGMT-740,2016C,STEWART D. FRIEDMAN,3.53,2.12,3.47,3.28,2.48
MGMT-816,2016A,PETER CAPPELLI,2.26,1.79,2.64,2.49,2.14
MGMT-893,2015A,DAVID H. HSU,2.69,1.86,3.06,3.14,2.57
MGMT-611,2016C,MINYUAN ZHAO,2.00,1.93,2.00,1.80,2.49
MGMT-799,2013A,PETER CAPPELLI,0.58,1.35,1.56,1.22,1.76
MGMT-892,2016A,JAMES D THOMPSON,1.31,1.92,2.21,2.00,2.00
MGMT-246,2016C,JOHN R KIMBERLY,2.04,1.62,2.67,1.86,2.19
MGMT-900,2013C,DANIEL A LEVINTHAL,3.33,2.58,3.50,3.42,2.67
MGMT-272,2015C,SAMIR NURMOHAMED,2.78,2.03,3.56,3.38,2.55
MGMT-559,2014A,DWIGHT L JAGGARD,3.14,2.43,3.71,3.57,2.71
MGMT-612,2016C,LUIS A. RIOS,1.90,1.83,1.90,1.96,2.02
MGMT-772,2015C,SAMIR NURMOHAMED,2.48,2.48,2.96,3.17,3.31
MGMT-265,2016C,LORI ROSENKOPF,3.57,1.93,3.30,3.33,2.13
MGMT-766,2016C,ERIC J SCHOENBERG,2.60,2.18,2.84,2.35,2.53
MGMT-895,2016C,WITOLD HENISZ,2.60,2.26,3.15,3.00,2.39
MGMT-970,2014C,WITOLD HENISZ,3.36,2.00,3.62,3.57,2.13
MGMT-241,2016A,KATHERINE J. KLEIN,3.42,1.93,3.50,3.31,2.02
MGMT-712,2016A,SAIKAT CHAUDHURI,3.28,2.27,3.57,3.62,2.64
MGMT-794,2016A,MATTHEW BIDWELL,3.50,1.81,3.75,3.76,2.10
MGMT-935,2015A,LORI ROSENKOPF,3.62,3.00,3.77,3.92,2.75
MGMT-875,2015C,JASON B JACKSON,2.00,1.50,2.50,1.70,2.00
MGMT-276,2016A,PHILIP E. TETLOCK,2.90,1.79,3.40,2.71,2.00
MGMT-288,2016A,MINYUAN ZHAO,3.11,2.44,3.41,3.17,2.06
MGMT-896,2016A,WILLIAM P LAUDER,3.11,1.53,2.65,2.91,1.67
OIDD-690,2016C,JOSEPH P. SIMMONS,2.93,1.96,3.14,2.85,2.22
OIDD-691,2016C,ALEX R. REES-JONES,3.00,2.08,2.62,2.58,2.00
WH-213,2016A,MAURO FEDERICO GUILLEN,2.71,2.06,3.11,3.10,2.42
