ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
MATH-341,2016A,HENRY TOWSNER,4.00,2.75,4.00,4.00,2.75
MATH-582,2006A,CHARLES L. EPSTEIN,3.13,2.56,3.33,3.20,2.22
STAT-531,2015A,J MICHAEL STEELE,3.19,3.13,3.50,3.27,2.69
MATH-122,2016C,IDRIS STOVALL,2.15,1.11,1.77,2.22,2.00
MATH-202,2016C,HENRY TOWSNER,2.63,3.05,3.04,2.73,2.95
MATH-312,2016C,STEPHEN S SHATZ,1.25,2.63,1.57,1.97,1.94
MATH-430,2011C,HOI HUU NGUYEN,2.70,2.67,2.70,2.33,2.67
MATH-432,2016C,JAMES B. HAGLUND,2.04,2.63,2.00,2.37,2.26
MATH-540,2013C,RICHARD V. KADISON,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
MATH-510,2008B,AVI BARR,3.18,2.76,3.41,3.29,2.71
MATH-426,2005A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
PHIL-412,2014A,SCOTT WEINSTEIN,3.00,2.67,3.40,3.67,1.67
MATH-520,2016A,JULIA HARTMANN,3.50,3.50,4.00,4.00,3.00
MATH-561,2007A,ALEXANDRE A KIRILLOV,3.00,2.33,3.67,3.33,2.33
MATH-260,2016A,HERMAN GLUCK,2.69,3.00,3.08,3.08,3.50
MATH-512,2014C,FLORIAN POP,3.00,3.40,3.00,2.80,4.00
MATH-547,2016A,ROBIN PEMANTLE,2.69,3.65,2.60,2.68,3.29
MATH-574,2009A,SYLVAN PINSKY,3.00,1.50,3.00,3.50,1.50
MATH-116,2016C,ANTONELLA GRASSI,1.77,3.12,1.30,2.00,2.38
MATH-546,2015C,ROBIN PEMANTLE,2.74,3.48,2.84,2.82,3.13
MATH-299,2015A,MARTON HABLICSEK,3.67,3.00,3.67,4.00,2.00
MATH-571,2016A,WILLIAM D SIMMONS,3.75,3.50,4.00,4.00,2.50
MATH-549,2010A,WOLFGANG ZILLER,2.83,3.80,2.52,2.15,3.80
MATH-220,2012C,JERRY L KAZDAN,2.00,2.89,2.50,2.78,1.84
MATH-460,2015C,SHILIN YU,3.38,2.80,3.38,3.30,2.90
MATH-212,2013A,TED C. K. CHINBURG,2.45,2.27,2.91,2.64,2.09
MATH-172,2014C,WILLIAM W DUNHAM,3.07,2.40,3.59,3.28,2.32
MATH-550,2015C,ROBERT B KUSNER,3.67,3.00,3.67,4.00,2.60
MATH-314,2016C,ANTONELLA GRASSI,2.10,2.70,2.10,2.50,2.90
MATH-586,2016C,YUN S. SONG,3.50,3.27,3.75,3.45,2.73
PHIL-410,2016C,SCOTT WEINSTEIN,2.73,3.44,3.00,3.22,2.33
STAT-930,2016C,J MICHAEL STEELE,3.87,3.64,3.91,3.86,3.55
