ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
PHIL-231,2016A,DANIEL J. SINGER,2.91,2.52,3.13,3.24,1.90
PHIL-234,2010C,JOSEPH CORABI,2.82,2.53,3.23,3.10,2.20
PHIL-362,2016C,ROLF P. HORSTMANN,2.75,3.67,3.75,3.50,3.50
PHIL-416,2003C,SCOTT WEINSTEIN,3.29,3.71,3.71,3.57,3.29
PHIL-429,2010A,JAMES F ROSS,2.33,2.67,2.33,2.33,2.67
PHIL-472,2015A,ERROL LORD,3.50,3.33,3.50,3.67,3.17
PHIL-514,2003C,SUSAN SAUVE MEYER,2.89,2.78,3.00,2.78,2.67
PHIL-551,2015C,KAREN DETLEFSEN,4.00,2.80,4.00,4.00,2.80
PHIL-034,2016A,STEPHEN P STEINBERG,3.43,2.17,3.14,2.83,2.00
PHIL-067,2004C,PAUL D GUYER,2.75,2.75,3.00,2.75,2.50
PHIL-331,2009C,SUSAN SAUVE MEYER,3.43,3.43,3.43,3.00,2.57
PHIL-422,2004C,GARY HATFIELD,3.50,2.94,3.31,2.75,2.69
PHIL-432,2004C,CRISTINA BICCHIERI,3.08,2.54,3.08,3.08,1.62
PHIL-511,2004C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
PHIL-526,2016C,STEPHEN P STEINBERG,2.45,2.80,2.45,2.90,2.60
PHIL-568,2004C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
PHIL-032,2016C,GARY PURPURA,3.55,2.56,3.73,3.78,3.00
PHIL-215,2004A,ZOLTAN DOMOTOR,2.40,1.60,3.40,2.40,1.40
PHIL-243,2012C,SUSAN SCHNEIDER,2.35,1.93,2.40,2.79,1.86
PHIL-407,2016C,ANDREE HAHMANN,3.58,2.55,3.67,3.82,2.36
PHIL-430,2016C,LISA MIRACCHI,3.43,3.17,3.50,3.58,3.00
PHIL-446,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
PHIL-463,2008A,KAREN DETLEFSEN,3.56,2.67,3.89,3.44,2.63
PHIL-466,2011C,PAUL D GUYER,3.00,3.07,3.07,2.57,3.14
PHIL-576,2016A,ERROL LORD,4.00,3.33,4.00,3.67,3.00
SARS-559,2004A,JONARDON GANERI,3.40,2.60,3.80,3.20,2.20
PHIL-025,2016C,RAPHAEL KRUT-LANDAU,2.86,2.18,3.33,3.47,2.24
PHIL-054,2007A,AMMON MERRILL ALLRED,3.27,3.09,3.36,3.36,3.36
PHIL-227,2005A,MORGAN WALLHAGEN,3.13,2.33,3.47,3.73,1.87
PHIL-325,2008A,MICHAEL WEISBERG,2.14,2.71,3.00,2.86,2.43
PHIL-426,2012C,GARY HATFIELD,2.33,2.90,2.67,1.90,2.50
PHIL-529,2008A,JAMES F ROSS,3.20,2.80,3.40,3.40,2.80
PHIL-571,2006A,CRISTINA BICCHIERI,3.88,3.14,3.88,3.88,3.00
LGST-226,2016C,ROBERT C. HUGHES,2.94,2.64,3.18,3.00,2.79
PHIL-377,2006C,SAMUEL FREEMAN,3.53,2.40,3.56,3.13,2.67
PHIL-417,2005C,CRISTINA BICCHIERI,2.62,1.92,2.54,2.23,1.54
PHIL-464,2010C,PAUL D GUYER,3.67,3.00,3.67,3.44,3.30
PHIL-527,2011A,STEPHEN P STEINBERG,2.92,2.70,2.82,2.50,3.00
PHIL-550,2015A,KAREN DETLEFSEN,3.75,2.88,3.75,3.75,2.88
PHIL-581,2006C,PAUL D GUYER,3.86,3.29,4.00,3.00,3.57
PHIL-271,2015C,KOK-CHOR TAN,3.00,2.46,3.33,3.38,2.38
PHIL-412,2014A,SCOTT WEINSTEIN,3.00,2.67,3.40,3.67,1.67
PHIL-480,2008C,PAUL D GUYER,2.79,2.86,3.64,2.86,3.07
PHIL-507,2009C,CHARLES H. KAHN,4.00,3.00,4.00,4.00,3.00
PHIL-564,2005A,PAUL D GUYER,3.89,3.78,3.89,3.89,3.50
LGST-225,2005A,ALAN STRUDLER,3.20,2.20,3.40,3.55,2.00
PHIL-329,2005C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
PHIL-475,2005C,WALDEMAR HANASZ,2.80,2.04,2.96,3.12,2.16
PHIL-536,2015A,SUSAN SAUVE MEYER,3.80,3.20,3.80,3.80,3.40
PPE-210,2005C,MATTHEW LISTER,3.75,3.00,4.00,3.50,2.75
PPE-272,2005C,KOK-CHOR TAN,3.10,1.80,3.00,2.80,1.80
PHIL-229,2007C,JAMES F ROSS,3.27,2.91,3.64,3.45,2.82
PHIL-421,2007C,MICHAEL WEISBERG,3.29,2.47,3.65,3.35,2.18
PHIL-560,2010C,KAREN DETLEFSEN,3.50,3.20,3.70,3.50,3.30
CIS-140,2016C,DAVID BRAINARD,2.44,2.28,2.82,2.43,2.27
PHIL-015,2016A,ZOLTAN DOMOTOR,3.25,2.00,3.68,3.31,1.75
PHIL-027,2009A,GARY HATFIELD,2.73,2.89,3.09,2.78,2.67
PHIL-267,2008A,ESPEN HAMMER,3.11,2.89,3.44,3.11,2.44
PHIL-334,2007A,JAMES F ROSS,2.88,2.94,3.31,3.13,2.63
PHIL-405,2016A,LISA MIRACCHI,2.89,3.00,3.33,3.33,3.11
PHIL-489,2016A,STEPHEN P STEINBERG,2.11,2.00,2.44,2.17,2.20
JWST-239,2007A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
SAST-150,2016C,DEVEN PATEL,2.79,1.94,3.40,3.54,1.91
PHIL-073,2016C,SARAH GIBBONS,3.56,2.11,3.68,3.83,2.65
PHIL-228,2016A,RAPHAEL KRUT-LANDAU,1.91,2.29,2.46,2.28,2.24
PHIL-379,2012C,KOK-CHOR TAN,3.31,2.85,3.54,3.08,2.54
PHIL-468,2015C,ROLF P. HORSTMANN,3.25,2.86,3.63,3.71,1.86
PHIL-585,2009A,ELISABETH MAURA CAMP,3.90,3.20,3.90,3.90,3.60
GRMN-247,2015C,IAN THOMAS FLEISHMAN,2.26,3.14,2.82,2.86,2.51
PHIL-076,2009B,JEROME M. NANCE,2.50,2.50,2.50,2.25,2.75
PSYC-107,2008B,THOMAS YAO-YU LEE,2.79,2.21,3.00,3.26,1.89
PHIL-079,2016C,KAREN AUSTIN KOVAKA,3.36,1.88,3.64,3.75,1.75
PHIL-210,2009C,SUSAN SAUVE MEYER,2.62,2.38,2.92,2.54,2.31
PHIL-280,2015C,SARAH GIBBONS,3.70,2.67,3.90,3.78,2.67
PHIL-554,2015C,STEPHEN P STEINBERG,3.00,3.20,3.00,3.40,3.20
GRMN-248,2016C,IAN THOMAS FLEISHMAN,3.67,2.85,3.67,3.64,3.23
GRMN-560,2015C,CARLOS SPOERHASE,4.00,3.00,4.00,4.00,2.00
PHIL-200,2008C,KAREN DETLEFSEN,2.96,2.71,3.46,2.88,2.25
PHIL-441,2014C,KATRINA MONK,2.00,2.00,2.33,2.33,2.33
PHIL-448,2008C,ROLF P. HORSTMANN,3.43,3.29,3.86,3.14,2.86
PHIL-579,2013C,CRISTINA BICCHIERI,3.50,2.50,4.00,4.00,1.50
PHIL-345,2008A,SUSAN SCHNEIDER,3.25,2.67,3.50,3.33,2.25
PHIL-544,2010A,SUSAN SCHNEIDER,3.13,2.50,3.13,3.25,2.38
PHIL-566,2008A,PAUL D GUYER,3.33,3.33,3.83,3.17,3.67
GRMN-580,2016C,CATRIONA MACLEOD,3.80,2.60,4.00,4.00,2.80
PHIL-541,2012A,SUSAN SCHNEIDER,3.50,3.00,4.00,4.00,4.00
MATH-571,2016A,WILLIAM D SIMMONS,3.75,3.50,4.00,4.00,2.50
PHIL-010,2013C,KOK-CHOR TAN,3.50,2.33,3.50,3.50,2.17
PHIL-522,2010C,KAREN DETLEFSEN,3.33,2.50,3.50,3.17,2.67
ENGL-394,2012A,RITA COPELAND,3.29,2.93,3.64,3.57,2.71
PHIL-431,2010A,ZOLTAN DOMOTOR,2.43,2.40,3.14,2.60,1.20
PHIL-508,2011C,CHARLES H. KAHN,3.17,2.50,3.33,3.00,2.60
PHIL-205,2016C,LISA MIRACCHI,3.00,2.68,3.43,3.24,2.48
PHIL-355,2010A,GUNNAR HINDRICHS,2.83,2.83,3.00,2.50,2.33
GRMN-568,2010A,GUNNAR HINDRICHS,4.00,3.00,4.00,4.00,2.50
PHIL-245,2012A,SUSAN SCHNEIDER,2.35,1.21,2.40,3.36,1.36
PHIL-330,2012A,GARY HATFIELD,2.67,2.25,3.11,2.75,2.38
PHIL-252,2012C,ANITA L ALLEN-CASTELLITTO,3.20,2.80,3.60,3.60,3.00
MATH-220,2012C,JERRY L KAZDAN,2.00,2.89,2.50,2.78,1.84
PPE-233,2014C,JAN WILLEM LINDEMANS,3.13,2.57,3.25,3.14,2.86
PHIL-024,2013A,ALKISTIS ELLIOTT-GRAVES,3.22,2.56,3.22,2.89,2.44
PHIL-273,2016A,MOLLY SINDERBRAND,3.24,1.92,3.59,3.17,2.08
PHIL-300,2013A,ELISABETH MAURA CAMP,3.64,3.00,4.00,3.82,3.00
PHIL-436,2013A,SUSAN SAUVE MEYER,3.00,3.00,3.57,3.50,3.17
PHIL-532,2014A,DANIEL J. SINGER,3.67,2.67,3.67,3.33,2.33
PHIL-223,2013C,GARY HATFIELD,3.15,3.00,3.15,3.08,2.62
PHIL-279,2013C,KOK-CHOR TAN,3.17,2.67,3.33,3.33,2.33
PHIL-310,2013C,ADRIENNE M. MARTIN,3.33,2.00,3.83,3.20,1.60
PHIL-359,2016C,CRISTINA BICCHIERI,2.06,2.27,2.33,2.91,2.00
PHIL-577,2013C,ALEXANDER A. GUERRERO,3.50,2.75,3.75,3.38,2.50
PHIL-202,2015A,ANDREW JAMES MCANINCH,3.29,2.57,3.43,3.71,2.43
PHIL-442,2014A,JOSHUA DAVID ARMSTRONG,2.75,3.50,3.00,3.50,3.00
PHIL-553,2014A,MICHAEL WEISBERG,3.75,3.00,3.75,4.00,3.33
PPE-204,2015A,JAN WILLEM LINDEMANS,1.70,2.74,2.02,1.86,2.62
PHIL-071,2014C,SHEREEN CHANG,1.89,3.11,1.56,2.44,3.44
PHIL-203,2014C,MICHAEL WEISBERG,2.04,2.06,2.63,2.94,2.17
PHIL-221,2015C,ADITI CHATURVEDI,3.00,2.00,3.25,3.75,2.50
PHIL-029,2016A,MILTON W. MEYER,1.86,2.20,2.00,2.30,1.90
PHIL-272,2015A,SARAH GIBBONS,3.41,2.13,3.64,3.44,2.94
PHIL-531,2015A,CRISTINA BICCHIERI,3.33,2.83,3.50,3.83,3.33
PHIL-255,2015C,ANDREE HAHMANN,4.00,3.33,4.00,4.00,2.00
PHIL-291,2016C,QUAYSHAWN SPENCER,3.17,2.67,3.00,3.67,2.17
PHIL-045,2016A,SHEREEN CHANG,2.60,2.60,2.60,3.20,2.60
PHIL-558,2016A,QUAYSHAWN SPENCER,3.00,4.00,3.00,3.00,4.00
VLST-223,2016A,KEVIN LIAM CONNOLLY,3.06,2.07,3.17,3.21,1.79
PHIL-074,2016C,MARIE CLARE BARNETT,3.00,2.00,3.25,3.09,1.64
PHIL-410,2016C,SCOTT WEINSTEIN,2.73,3.44,3.00,3.22,2.33
