ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
NELC-252,2016C,MENACHEM LORBERBAUM,3.25,2.25,3.50,3.75,1.00
SAST-150,2016C,DEVEN PATEL,2.79,1.94,3.40,3.54,1.91
STSC-028,2011C,HENRIKA KUKLICK,2.31,2.18,2.31,2.18,2.40
RELS-134,2009A,ANNETTE YOSHIKO REED,3.50,2.25,3.75,3.50,2.50
RELS-321,2012C,TALYA FISHMAN,3.17,2.67,3.50,3.67,2.67
HEBR-258,2009A,DAVID M. STERN,3.15,2.23,2.92,2.85,2.38
HIST-139,2015C,NATALIE B DOHRMANN,3.56,2.78,3.70,3.78,2.89
HIST-202,2016C,ALEXANDER HAZANOV,3.33,2.50,3.33,3.67,2.33
NELC-115,2012A,BLAKE ATWOOD,3.43,2.29,3.79,3.64,2.50
NELC-166,2016C,DAVID P SILVERMAN,2.50,2.25,2.63,2.63,2.50
SAST-006,2016A,DEVEN PATEL,2.72,2.13,3.02,3.16,2.42
SAST-211,2009B,MELANIE DEAN,2.89,2.33,3.44,3.44,2.56
ENGL-553,2016C,DAVID WALLACE,3.14,2.50,3.50,3.20,2.25
GRMN-248,2016C,IAN THOMAS FLEISHMAN,3.67,2.85,3.67,3.64,3.23
NELC-181,2015A,DAN BEN-AMOS,1.75,1.75,1.96,2.13,2.56
SAST-008,2015C,RAMYA SREENIVASAN,2.91,2.18,3.32,3.33,2.47
RELS-161,2008C,BENJAMIN J FLEMING,2.33,2.17,2.58,2.50,1.92
RELS-223,2008C,TALYA FISHMAN,3.17,2.00,3.83,3.33,2.00
EALC-253,2016A,JOLYON BARAKA THOMAS,3.63,3.00,4.00,3.88,2.88
NELC-156,2016C,ARI BERGMANN,3.13,1.67,3.67,3.83,1.58
SAST-140,2016C,DAVESH SONEJI,4.00,2.25,4.00,4.00,2.50
SAST-143,2008C,RUPASHREE VISWANATH,3.75,2.25,3.50,3.25,3.25
RELS-229,2008A,YUVAL HARARI,2.50,2.50,3.50,3.00,2.50
RELS-249,2008A,DAVID L JOHNSTON,3.25,2.58,3.58,3.17,2.75
RELS-411,2008A,ANNETTE YOSHIKO REED,3.20,2.40,3.40,3.00,3.20
RELS-541,2015A,JAMAL J. ELIAS,3.33,2.88,3.67,3.38,3.13
FOLK-360,2008A,JUDITH BERMAN,2.50,1.50,2.75,2.00,2.25
GRMN-581,2015A,STEVEN P. WEITZMAN,3.33,1.00,4.00,4.00,1.00
HIST-141,2015A,BETH S. WENGER,3.03,2.35,3.29,3.35,2.27
RELS-004,2014A,ROSE E MURAVCHICK,3.40,2.78,3.80,3.56,2.89
RELS-203,2012A,TALYA FISHMAN,4.00,3.25,4.00,3.75,3.00
AFST-210,2015A,KOBINA OFOSU-DONKOH,2.50,1.78,2.79,3.22,1.89
ENGL-233,2011A,PETER STALLYBRASS,2.81,1.53,3.50,2.80,1.73
ENGL-282,2010A,TIMOTHY POWELL,2.86,1.90,3.10,3.10,2.10
NELC-355,2011A,SARA JAPHET,3.80,2.60,4.00,3.80,2.20
NELC-557,2011A,ANNETTE YOSHIKO REED,2.67,3.33,3.67,3.67,3.00
SAST-122,2011A,URMILA PATIL,3.00,2.17,3.00,2.83,2.50
RELS-020,2010C,ANDREW B. NEWBERG,2.90,1.55,3.43,2.75,1.70
RELS-136,2016C,ANNETTE YOSHIKO REED,3.40,2.00,3.60,3.13,2.13
RELS-146,2015C,JAMAL J. ELIAS,3.43,2.23,3.68,3.73,2.59
RELS-400,2013A,ANTHEA BUTLER,3.25,2.71,3.25,3.86,2.71
RELS-571,2015C,JUSTIN THOMAS MCDANIEL,2.86,2.80,3.43,3.50,3.33
HEBR-350,2010C,JEFFREY HOWARD TIGAY,3.57,1.67,3.86,3.33,1.67
HIST-118,2016C,ROBERT ST.GEORGE,1.34,2.08,1.76,2.00,2.29
RELS-012,2012C,E ANN MATTER,3.00,1.63,2.72,3.24,1.76
RELS-241,2011C,MIRIAM FRENKEL,3.00,1.67,3.50,2.67,1.33
EALC-115,2015C,FRANK L. CHANCE,3.00,2.25,3.21,3.50,2.58
HIST-231,2016C,HOPE MCGRATH,3.33,2.40,3.50,3.40,2.80
SAST-003,2016C,DAUD ALI,1.85,2.04,2.00,2.44,2.15
ASAM-150,2010A,FARIHA KHAN,2.67,2.60,3.17,2.80,2.80
FOLK-406,2015A,LINDA J. LEE,3.09,2.10,3.00,3.40,2.50
MUSC-053,2010A,CAROL ANN MULLER,2.29,1.89,2.75,2.32,1.82
SAST-288,2010A,DAUD ALI,1.88,1.71,2.25,2.00,1.71
SAST-350,2015C,ALBERTA FERRARIO,3.00,2.00,3.40,3.14,2.00
RELS-091,2015C,TIMOTHY POWELL,2.78,2.31,3.11,3.25,2.38
RELS-208,2016C,TIMOTHY POWELL,3.50,1.83,3.83,3.67,2.00
RELS-356,2016C,JUSTIN THOMAS MCDANIEL,4.00,3.75,4.00,4.00,2.92
ARTH-541,2012A,ROBERT A. MAXWELL,2.40,3.40,2.80,2.60,3.40
HIST-101,2016C,ANTONIO FEROS,3.27,1.80,3.73,3.53,2.27
HIST-449,2016C,DAVID B. RUDERMAN,2.75,2.25,3.00,3.50,2.25
NELC-155,2016A,LINDA MEIBERG,2.40,3.00,2.60,3.25,2.50
SAST-340,2012A,MANJITA MUKHARJI,3.40,3.00,3.20,3.25,3.25
RELS-473,2012C,BAREND JAN TERWIEL,3.80,2.25,3.80,4.00,2.00
RELS-222,2013A,KATELYN N MESLER,3.67,2.60,4.00,3.80,2.60
RELS-270,2016A,MATTHEW M ANDERSON,2.53,1.36,3.00,2.64,1.45
RELS-409,2015A,TIMOTHY POWELL,2.00,1.70,2.58,3.20,2.20
CLST-257,2013A,JEREMY JAMES MCINERNEY,3.85,2.69,4.00,4.00,2.54
EALC-034,2013A,ORI TAVOR,3.00,1.64,3.23,3.09,1.73
SAST-248,2013A,SUPRIYA GANDHI,3.00,2.67,3.33,3.00,2.67
RELS-013,2015C,JUSTIN THOMAS MCDANIEL,3.05,2.22,3.64,3.58,2.78
ARTH-226,2016A,ANN L KUTTNER,3.00,2.67,3.46,3.25,2.58
HIST-230,2016C,NORIA KATE LITAKER,3.88,1.75,3.88,3.88,2.38
NELC-383,2013C,TALYA FISHMAN,2.83,2.17,3.17,3.33,2.33
RELS-243,2014A,ROZALIYA GARIPOVA,2.33,2.33,2.17,2.50,2.83
RELS-300,2014A,E ANN MATTER,3.50,2.67,3.50,3.67,2.67
RELS-343,2014A,ROZALIYA GARIPOVA,2.80,2.20,3.20,3.20,2.40
RELS-510,2014A,ANTHEA BUTLER,3.60,2.25,3.80,3.75,2.25
SAST-009,2014A,TERENJIT SEVEA,3.00,3.33,3.33,3.33,3.33
RELS-231,2014C,PHILLIP J WEBSTER,3.20,2.50,3.60,3.75,2.75
RELS-273,2014C,JUSTIN THOMAS MCDANIEL,4.00,2.19,4.00,4.00,2.63
RELS-509,2014C,STEVEN P. WEITZMAN,4.00,2.33,4.00,4.00,2.33
NELC-454,2016A,TALYA FISHMAN,4.00,2.00,4.00,4.00,2.00
RELS-069,2016A,JAMAL J. ELIAS,3.13,1.66,3.44,3.66,1.82
RELS-259,2015A,STEVEN P. WEITZMAN,2.80,2.00,3.30,3.56,2.22
RELS-335,2015A,PHILLIP J WEBSTER,2.67,2.33,2.67,3.67,2.67
RELS-370,2015A,RUTH ELIZABETH TOULSON,3.29,1.86,3.71,3.86,2.43
RELS-471,2015A,JUSTIN THOMAS MCDANIEL,3.00,2.22,3.78,3.33,2.78
AFRC-547,2015A,ANTHEA BUTLER,4.00,2.25,4.00,4.00,2.25
NELC-186,2015A,TALYA FISHMAN,2.00,3.50,2.33,3.50,3.50
SAST-249,2015A,TERENJIT SEVEA,3.75,2.75,3.75,3.75,2.50
SAST-250,2015A,RAMYA SREENIVASAN,1.86,2.75,2.86,3.00,1.50
SAST-550,2015A,DAUD ALI,2.56,3.50,3.44,3.38,3.50
RELS-016,2015C,ORI TAVOR,3.67,2.17,3.50,3.83,2.50
RELS-035,2016A,ANNETTE YOSHIKO REED,2.80,1.00,3.30,3.00,1.00
RELS-267,2015C,MANJITA MUKHARJI,2.33,1.67,3.00,2.83,1.83
RELS-244,2016A,PHILLIP J WEBSTER,3.36,2.33,3.29,3.38,3.08
RELS-410,2016A,PHILIP S FRANCIS III,3.00,2.00,3.00,3.33,2.00
RELS-446,2016A,TIMOTHY POWELL,3.50,3.00,4.00,4.00,3.50
RELS-542,2016A,JAMAL J. ELIAS,4.00,2.75,4.00,4.00,2.75
NELC-253,2016A,ISABEL CRANZ,3.15,2.00,3.40,3.59,2.72
RELS-030,2016C,ORI TAVOR,3.40,1.50,3.50,3.88,1.88
RELS-245,2016C,NICHOLAS HARRIS,3.50,2.00,3.83,3.80,2.20
RELS-586,2016C,MEGAN E ROBB,3.25,3.75,4.00,4.00,3.75
SAST-217,2016C,DEVEN PATEL,3.13,1.63,3.63,3.75,1.50
