ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
COML-383,2016A,RITA COPELAND,3.73,2.67,3.91,4.00,2.67
RELS-110,2009A,TODD C. KRULAK,2.38,2.00,2.88,2.50,2.00
CLST-205,2008A,THOMAS F TARTARON,3.40,2.33,3.60,2.93,2.14
CLST-206,2008A,JOSEPH A. FARRELL,2.85,2.08,3.23,2.69,1.62
CLST-304,2007A,CHARLES BRIAN ROSE,3.83,2.17,4.00,4.00,2.08
CLST-315,2007A,EMILY R. C. WILSON,3.32,2.28,3.44,3.32,2.52
CLST-408,2007A,THOMAS F TARTARON,3.11,2.67,3.67,3.22,3.00
ARTH-301,2016C,CHRISTOPHER PASTORE,2.88,2.38,3.00,3.29,3.13
CLST-202,2010C,THOMAS F TARTARON,2.62,2.18,3.00,2.36,2.00
CLST-319,2009A,DAVID GILMAN ROMANO,3.14,2.43,3.43,2.86,2.17
CLST-532,2016A,THOMAS F TARTARON,2.75,3.33,3.25,3.67,3.67
ENGL-226,2015C,REBECCA W BUSHNELL,3.36,2.46,3.54,3.38,2.67
RELS-003,2013A,E ANN MATTER,2.06,2.10,2.25,2.15,1.93
CLST-212,2009C,PHILIP N SAPIRSTEIN,2.63,3.38,2.75,2.25,3.75
CLST-350,2016A,JOSEPH A. FARRELL,3.40,2.80,3.60,3.60,2.40
CLST-402,2016C,JULIE NISHIMURA-JENSEN,3.55,2.90,3.73,3.80,2.70
CLST-403,2016C,CYNTHIA DAMON,3.91,2.78,3.91,3.89,2.67
CLST-519,2009C,JEREMY JAMES MCINERNEY,3.21,3.31,3.86,3.92,3.09
ANCH-375,2009C,CAMPBELL AINSWORTH GREY,3.50,3.50,4.00,3.75,4.00
ARTH-427,2015A,ANN L KUTTNER,3.33,3.20,3.67,3.60,2.60
EALC-005,2009C,JEREMY JAMES MCINERNEY,2.93,2.51,3.74,3.82,2.44
CLST-035,2008C,PHILIP N SAPIRSTEIN,2.76,2.88,3.00,2.41,3.12
CLST-531,2008C,JEAN MACINTOSH TURFA,3.00,3.00,3.17,3.17,3.00
ENGL-524,2013C,EMILY R. STEINER,4.00,3.25,3.75,4.00,3.50
CLST-510,2008A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
CLST-185,2010B,JEREMY B. LABUFF,2.33,3.00,3.67,2.50,3.50
CLST-100,2016A,JOSEPH A. FARRELL,2.35,2.01,2.54,2.32,2.23
CLST-102,2016A,SHEILA H MURNAGHAN,3.20,2.05,3.60,3.55,2.70
CLST-218,2013A,JOSEPH A. FARRELL,3.71,2.00,3.86,3.83,2.33
CLST-252,2011A,KIMBERLY D. BOWES,3.40,1.89,3.70,3.75,2.00
CLST-261,2011A,RITA COPELAND,2.57,2.14,3.38,2.86,2.00
CLST-281,2011A,THOMAS F TARTARON,3.00,2.00,3.67,2.80,1.80
CLST-355,2011A,KIMBERLY D. BOWES,3.57,2.60,3.71,4.00,3.00
CLST-111,2016C,ROBERT F SUTTON,3.00,1.94,2.89,2.83,2.06
CLST-117,2016A,JEREMY JAMES MCINERNEY,3.53,2.31,3.89,3.81,1.94
CLST-207,2012C,JOSEPH A. FARRELL,3.75,1.50,4.00,4.00,2.00
ANCH-113,2011C,JULIA L. WILKER,3.33,1.67,3.50,3.17,2.33
ANCH-311,2015C,CAMPBELL AINSWORTH GREY,3.38,2.50,3.75,3.50,2.83
PSCI-180,2016C,DANIELLE HANLEY,3.79,1.92,3.87,3.83,2.00
CLST-115,2011C,CAMPBELL AINSWORTH GREY,3.30,2.50,3.50,3.60,3.30
CLST-217,2011C,SHEILA H MURNAGHAN,3.38,2.29,3.63,3.14,2.57
CLST-223,2014C,THOMAS F TARTARON,3.75,2.33,3.75,3.67,2.33
CLST-303,2011C,KIMBERLY D. BOWES,3.19,2.48,3.48,3.33,2.90
CLST-324,2015A,CYNTHIA DAMON,3.44,2.50,3.56,3.75,3.17
CLST-361,2011C,RITA COPELAND,2.96,3.00,3.13,3.00,2.90
ANCH-026,2016C,JEREMY JAMES MCINERNEY,2.60,2.94,3.33,3.46,3.00
ANCH-209,2011C,CAMPBELL AINSWORTH GREY,2.83,2.80,3.83,3.40,3.00
CLST-145,2010A,CAMPBELL AINSWORTH GREY,3.12,2.50,3.52,3.32,2.59
CLST-327,2010A,EMILY R. C. WILSON,2.89,2.50,3.22,3.25,2.25
CLST-030,2012A,JOSEPH A. FARRELL,3.75,2.33,4.00,3.33,2.67
CLST-123,2016A,ROBERT F SUTTON,2.65,1.44,2.62,3.00,1.50
CLST-243,2012A,JAMES KER,3.11,2.13,3.67,3.56,2.44
CLST-274,2016A,ROBERT F SUTTON,2.00,2.17,2.14,2.67,2.00
CLST-331,2016C,PETER T. STRUCK,3.50,2.17,4.00,3.92,2.17
CLST-366,2014A,JANET M MONGE,3.64,2.09,3.82,3.91,2.18
ENGL-394,2012A,RITA COPELAND,3.29,2.93,3.64,3.57,2.71
CLST-107,2016C,EMILY R. C. WILSON,3.44,1.33,3.44,3.33,2.00
CLST-124,2012C,MIRIAM G. CLINTON,3.20,1.80,3.40,3.40,1.80
CLST-309,2012C,MARIE-CLAUDE BOILEAU,3.60,2.60,3.40,3.40,3.20
ANCH-146,2016C,JULIA L. WILKER,3.67,1.77,3.87,3.77,1.85
ANCH-212,2012C,CAITLIN C GILLESPIE,3.75,2.00,3.67,4.00,2.25
ANCH-330,2014A,JULIA L. WILKER,3.67,2.10,3.71,3.71,2.14
CLST-257,2013A,JEREMY JAMES MCINERNEY,3.85,2.69,4.00,4.00,2.54
CLST-340,2016C,THOMAS F TARTARON,2.50,2.20,3.00,2.80,2.80
CLST-367,2013A,JEAN MACINTOSH TURFA,1.40,2.10,2.20,2.30,1.90
ANCH-027,2016A,CAMPBELL AINSWORTH GREY,2.64,2.67,2.99,3.02,2.76
ANCH-219,2016C,LINDA MEIBERG,3.20,2.40,3.20,3.60,2.00
PHIL-436,2013A,SUSAN SAUVE MEYER,3.00,3.00,3.57,3.50,3.17
CLST-333,2013C,JEAN MACINTOSH TURFA,2.67,2.33,3.00,3.00,2.67
CLST-512,2015A,MARIE-CLAUDE BOILEAU,3.63,3.71,4.00,3.71,3.86
ANTH-288,2013C,SARAH J KURNICK,3.50,2.00,3.75,3.75,1.75
ARTH-226,2016A,ANN L KUTTNER,3.00,2.67,3.46,3.25,2.58
ARTH-530,2013C,LOTHAR HASELBERGER,1.00,1.00,3.00,3.00,1.00
CLST-317,2014A,JAMES KER,4.00,2.25,3.80,4.00,2.50
ARTH-325,2016C,ANN L KUTTNER,3.75,2.14,3.63,3.71,2.43
ARTH-328,2014A,LOTHAR HASELBERGER,2.88,2.14,3.38,3.57,1.86
CLST-006,2016C,RALPH ROSEN,3.62,2.31,3.85,3.31,2.62
CLST-118,2014C,JOSEPH A. FARRELL,3.00,2.80,3.40,3.60,3.60
CLST-140,2016C,RALPH ROSEN,2.83,2.13,3.33,3.15,2.17
CLST-503,2014C,DONALD A RINGE,3.60,2.80,3.60,3.60,1.20
ANCH-301,2016C,CAMPBELL AINSWORTH GREY,3.50,2.50,4.00,3.50,2.50
ANTH-148,2016C,KATHERINE M MOORE,3.33,2.00,3.59,3.40,2.42
CLST-029,2015A,CAMPBELL AINSWORTH GREY,3.18,2.00,3.27,3.70,2.50
CLST-517,2016C,SHEILA H MURNAGHAN,4.00,2.67,4.00,4.00,3.33
ANTH-267,2016A,CHANTEL E. WHITE,3.50,2.70,3.70,3.60,2.70
ARTH-525,2016A,ANN L KUTTNER,3.33,2.83,3.67,3.67,3.17
CLST-335,2015C,JEAN MACINTOSH TURFA,2.67,2.00,3.33,3.50,2.00
CLST-598,2016C,JAMES KER,3.33,0.50,4.00,4.00,0.50
ANTH-221,2016C,MARIE-CLAUDE BOILEAU,3.00,2.56,3.44,3.56,2.56
CLST-336,2016A,CHARLES BRIAN ROSE,3.85,2.30,3.92,3.80,2.30
CLST-550,2016A,JOSEPH A. FARRELL,4.00,3.00,4.00,4.00,3.00
ANTH-435,2016A,LYNN A GRANT,3.75,3.00,4.00,3.75,2.25
ANTH-533,2016A,CHANTEL E. WHITE,2.71,2.50,3.57,3.43,2.67
ANTH-552,2016A,JAN MORITZ JANSEN,2.75,3.00,2.50,3.25,3.00
CLST-203,2016C,PATRICK O GLAUTHIER,3.33,2.33,3.67,3.50,2.50
CLST-362,2016C,PETER J COBB,4.00,2.75,4.00,4.00,4.00
ANTH-440,2016C,CHANTEL E. WHITE,3.25,3.00,3.75,3.33,3.00
ARTH-225,2016C,ANN L KUTTNER,2.56,2.57,2.89,2.14,2.14
ARTH-329,2016C,LYNNE C. LANCASTER,2.83,2.33,2.67,2.50,3.00
