ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
MKTG-394,2010C,SUZANNE E DIAMOND,2.82,1.90,2.97,2.97,1.65
MKTG-288,2016A,ZHONG ZHANG,2.33,2.02,2.66,2.19,2.04
MKTG-396,2013C,NANCY SHERIDAN,2.30,1.35,2.74,2.48,1.71
MKTG-397,2005A,MARIANNE KLIMCHUK,2.31,1.93,2.76,2.66,2.62
MKTG-421,2012A,KEITH E. NIEDERMEIER,3.60,2.60,3.60,3.60,2.80
MKTG-391,2007C,JOHN W HUTCHINSON,3.11,1.95,3.47,3.11,2.53
MKTG-477,2010A,ALEXANDER STEIN,3.18,3.27,3.27,2.80,3.55
MKTG-599,2007B,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
MKTG-278,2015A,CATHERINE MOGILNER,3.06,1.40,3.32,3.22,1.86
MKTG-753,2013C,ANTHONY ADAMS,1.44,1.48,1.78,1.74,2.04
MKTG-754,2016C,ZHONG ZHANG,1.91,2.32,2.23,2.23,2.40
MKTG-755,2014A,ANTHONY ADAMS,2.04,1.31,2.42,2.50,1.75
MKTG-756,2014C,JEHOSHUA ELIASHBERG,2.31,2.42,2.00,1.75,2.50
MKTG-768,2015C,JONAH A. BERGER,3.05,1.75,3.20,3.69,2.00
MKTG-773,2014A,KEITH E. NIEDERMEIER,3.20,2.20,3.70,3.50,2.45
MKTG-776,2016A,PETER S FADER,3.41,3.94,3.67,3.73,3.81
MKTG-777,2016C,GEORGE S. DAY,2.83,1.89,3.29,2.75,2.26
MKTG-892,2013C,ROM Y. SCHRIFT,3.17,1.33,3.43,3.52,1.25
OPIM-655,2009A,JASON AMARAL,2.78,1.91,3.19,3.00,2.74
MKTG-228,2012C,JONAH A. BERGER,2.44,2.21,2.24,2.79,2.69
MKTG-232,2012A,JOHN W HUTCHINSON,2.42,2.10,2.67,2.25,2.40
MKTG-668,2011A,SUZANNE E DIAMOND,0.46,1.37,0.29,0.50,1.85
MKTG-728,2012C,JONAH A. BERGER,1.87,1.83,2.39,2.66,2.71
MKTG-771,2016C,JEHOSHUA ELIASHBERG,1.36,2.15,1.31,0.96,2.04
MKTG-782,2010A,ROBERT POWER,2.27,1.83,2.54,2.43,2.45
MKTG-960,2013C,GAL ZAUBERMAN,3.89,2.55,3.91,3.91,2.82
MKTG-453,2011C,ALEXANDER STEIN,2.80,2.70,3.10,3.10,2.70
MKTG-233,2014C,DEBORAH A. SMALL,3.46,1.57,3.50,3.76,2.19
MKTG-476,2016A,PETER S FADER,3.63,3.48,3.70,3.63,3.21
MKTG-778,2015A,BARBARA E KAHN,2.13,1.58,2.44,2.67,1.80
MKTG-781,2012A,LEONARD M LODISH,2.67,2.40,2.75,2.30,3.00
MKTG-793,2013C,STEPHEN J HOCH,1.84,1.94,2.14,2.06,1.72
MKTG-893,2016A,ZHONG ZHANG,2.00,1.00,2.59,2.62,1.08
MKTG-775,2016A,PETER S FADER,2.67,2.08,3.09,2.81,1.58
MKTG-890,2010C,STEVEN ENNEN,1.18,2.13,1.36,1.63,2.63
MKTG-897,2013A,DAVID BELL,3.18,2.13,3.35,3.40,2.56
MKTG-292,2015C,ROM Y. SCHRIFT,3.34,1.52,3.58,3.64,1.67
MKTG-580,2011C,ZHONG ZHANG,3.75,2.50,3.75,3.75,2.75
MKTG-729,2011C,YORAM WIND,0.40,1.82,0.40,0.45,2.93
MKTG-733,2016C,DEBORAH A. SMALL,3.06,1.93,3.19,3.00,2.13
MKTG-792,2010A,INGE KARIN LEHMANN FINSTER,3.17,2.65,3.38,3.35,2.91
MKTG-964,2010A,MARIA ANA VITORINO,3.33,2.64,3.33,3.17,2.55
MKTG-669,2014A,ELEANOR MCDONNELL FEIT,2.85,2.92,2.61,2.65,3.00
MKTG-612,2016C,ERIC T BRADLOW,2.99,2.20,3.40,3.57,2.21
MKTG-784,2013C,DAVID BELL,3.00,1.93,3.49,3.48,1.89
MKTG-613,2016C,DAVID J. REIBSTEIN,3.12,2.36,3.45,3.57,2.38
MKTG-730,2016A,RON BERMAN,3.09,1.87,3.35,3.19,1.92
MKTG-231,2014C,GAL ZAUBERMAN,3.59,1.94,3.68,3.47,1.78
MKTG-282,2014A,ERICA M. OKADA,1.45,1.18,1.23,1.12,2.06
MKTG-731,2014C,GAL ZAUBERMAN,2.56,1.59,2.88,2.45,1.77
MKTG-966,2014A,CHRISTOPHE VAN DEN BULTE,3.44,2.89,3.44,3.56,2.22
MKTG-242,2014C,DANTE M. PIROUZ,1.41,1.73,1.47,1.69,1.92
MKTG-265,2016C,MICHELLE GREENWALD,2.41,2.33,2.41,3.11,2.67
MKTG-711,2016A,AMERICUS REED,2.38,1.51,3.11,3.16,1.69
MKTG-712,2016C,RAGHURAM IYENGAR,3.29,2.62,3.63,3.38,2.57
MKTG-724,2016A,LUDOVICA CESAREO,2.50,2.19,2.50,2.59,3.07
MKTG-727,2016C,DAVID BELL,3.28,2.00,3.58,3.65,1.73
MKTG-725,2016A,BARI A. HARLAM,2.52,1.84,2.48,2.49,2.18
MKTG-809,2016C,ELEANOR MCDONNELL FEIT,2.79,2.59,2.83,2.37,2.73
COMM-490,2015A,ROBERT GARFIELD,2.44,2.00,2.65,2.46,2.29
MKTG-266,2016C,DEBORAH A. SMALL,2.75,1.79,3.07,2.83,1.89
MKTG-734,2016C,ROM Y. SCHRIFT,2.84,1.30,3.23,3.33,1.38
MKTG-806,2016C,NANCY SHERIDAN,2.35,1.56,2.52,2.32,1.84
MKTG-230,2016A,RON BERMAN,3.39,2.04,3.51,3.57,2.04
MKTG-350,2016A,JOHN W HUTCHINSON,3.11,1.72,3.32,3.12,1.52
MKTG-352,2016A,CATHERINE MOGILNER,3.00,1.42,3.23,3.14,1.94
MKTG-721,2016C,ROBERT J. MEYER,2.52,1.50,2.98,2.64,1.87
MKTG-850,2016A,JOHN W HUTCHINSON,2.38,1.61,2.98,2.65,1.61
MKTG-852,2016A,CATHERINE MOGILNER,2.18,1.55,2.46,2.62,2.14
MKTG-234,2016C,ROM Y. SCHRIFT,3.63,1.00,3.77,3.79,1.37
MKTG-241,2016C,MARTIN R LAUTMAN,3.32,2.50,3.69,3.44,2.78
MKTG-741,2016C,MARTIN R LAUTMAN,2.98,2.59,3.18,3.37,3.34
MKTG-770,2016C,DAVID BELL,3.07,1.92,3.28,3.20,1.84
