ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
SAST-560,2014C,SAADIA TOOR,3.63,2.25,3.50,3.63,2.75
COML-125,2016C,ROGER M A ALLEN,2.96,2.26,3.08,2.87,2.87
RELS-445,2015C,JAMAL J. ELIAS,3.33,2.67,3.75,3.67,3.00
SAST-227,2015A,TYLER WILLIAMS,3.33,2.33,3.33,3.33,3.00
SAST-249,2015A,TERENJIT SEVEA,3.75,2.75,3.75,3.75,2.50
SAST-250,2015A,RAMYA SREENIVASAN,1.86,2.75,2.86,3.00,1.50
SAST-324,2015A,DEVEN PATEL,3.60,2.20,3.80,3.80,2.40
SAST-550,2015A,DAUD ALI,2.56,3.50,3.44,3.38,3.50
SAST-570,2015A,FAISAL CHAUDHRY,3.00,3.00,3.00,3.25,2.75
ENGL-295,2016C,TIMOTHY CORRIGAN,3.69,2.36,3.94,3.71,2.36
MUSC-252,2016A,JIM SYKES,4.00,1.00,4.00,4.00,2.00
ENGL-292,2016A,JEAN-MICHEL RABATE,3.46,2.11,3.69,4.00,2.33
SAST-166,2016A,FAISAL CHAUDHRY,3.50,3.00,3.25,3.50,3.00
ARTH-411,2016A,MICHAEL W MEISTER,2.67,2.00,2.67,2.67,2.33
COML-066,2016A,ROBIN FRANCOIS SEGUY,2.25,2.50,2.25,3.00,2.50
RELS-069,2016A,JAMAL J. ELIAS,3.13,1.66,3.44,3.66,1.82
ARTH-511,2016C,MICHAEL W MEISTER,3.67,2.50,4.00,3.67,2.50
