ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
ENGL-265,2008C,HEATHER K. LOVE,3.69,2.56,3.94,4.00,2.63
ENGL-553,2016C,DAVID WALLACE,3.14,2.50,3.50,3.20,2.25
ENGL-590,2016C,JENNIFER STERNAD PONCE DE LEON,3.42,3.64,3.42,3.64,3.80
ENGL-591,2010A,JOSHUA ESTY,3.71,3.43,3.75,3.63,3.00
ENGL-595,2015A,TSITSI E. JAJI,2.85,3.00,3.15,3.50,3.10
FOLK-545,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
GRMN-253,2015A,LILIANE WEISSBERG,3.02,2.32,3.35,3.44,2.36
GRMN-255,2008A,ERIC JAROSINSKI,3.32,2.16,3.47,3.47,2.58
HIST-201,2016A,DANIEL J.M. CHEELY,3.67,3.33,3.67,3.33,3.33
ITAL-300,2016C,ALESSANDRA MIRRA,3.50,1.67,3.75,3.33,0.67
ITAL-536,2004A,KEVIN BROWNLEE,2.73,2.93,3.00,2.73,3.57
ITAL-539,2010A,VICTORIA E KIRKHAM,0.00,2.33,1.33,0.33,3.00
ITAL-591,2004A,MILLICENT J MARCUS,3.61,2.94,3.78,3.67,3.11
RUSS-197,2016A,THOMAS DOLACK,2.73,2.00,2.82,3.25,2.63
COML-555,2006A,DAVID T COPENHAFER,3.60,3.40,3.60,3.80,2.80
ENGL-062,2015A,CHARLES BERNSTEIN,3.36,1.63,3.36,2.88,2.13
ENGL-094,2016C,SUVIR KAUL,3.31,2.46,3.92,3.62,2.46
FREN-380,2015C,MICHELE RICHMAN,3.20,1.80,3.40,3.40,2.40
FREN-582,2006A,PHILIPPE CHARLES MET,3.43,2.69,3.86,3.77,3.08
HEBR-359,2016A,NILI R GOLD,3.67,2.00,3.89,3.63,2.25
NELC-119,2012C,BLAKE ATWOOD,3.20,2.31,3.60,3.35,2.62
NELC-156,2016C,ARI BERGMANN,3.13,1.67,3.67,3.83,1.58
NELC-159,2016C,NILI R GOLD,3.75,2.00,3.79,3.84,2.56
NELC-250,2016C,ISABEL CRANZ,2.74,1.82,2.70,2.91,2.18
RELS-508,2006A,STEPHEN N DUNNING,3.78,3.11,3.67,3.22,2.89
RUSS-220,2016C,MOLLY PEENEY,3.00,1.88,3.37,3.38,2.16
RUSS-234,2015A,JULIA VERKHOLANTSEV,2.17,2.00,2.50,2.60,2.20
THAR-275,2016A,JAMES SCHLATTER,1.70,1.50,1.50,2.50,1.25
EALC-257,2016C,JOLYON BARAKA THOMAS,3.40,2.50,3.70,3.60,2.90
ENGL-221,2016A,DAVID WALLACE,3.17,2.45,3.67,3.64,2.55
ENGL-294,2015C,JEAN-MICHEL RABATE,3.33,2.88,3.78,3.38,2.88
FOLK-241,2016A,DAVID AZZOLINA,3.36,1.32,3.55,3.41,1.58
GRMN-003,2008C,BETHANY WIGGIN,3.00,2.11,3.37,3.11,2.58
GRMN-235,2013A,LILIANE WEISSBERG,3.00,1.80,3.50,3.20,2.60
HEBR-250,2006C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HEBR-259,2016C,NILI R GOLD,3.86,1.29,4.00,3.57,1.86
ITAL-213,2009C,STEFANIA BENINI,2.90,2.50,3.00,2.80,2.90
ITAL-333,2016A,MARINA DELLA PUTTA JOHNSTON,2.40,2.14,3.00,2.71,2.43
ITAL-360,2006C,FABIO FINOTTI,4.00,2.60,4.00,4.00,1.80
NELC-118,2016A,MAHYAR ENTEZARI,3.55,1.71,3.65,3.59,2.18
NELC-258,2016C,DAN BEN-AMOS,3.00,1.25,3.20,3.25,1.75
NELC-356,2013C,DAVID M. STERN,3.18,2.50,3.45,3.50,2.60
NELC-434,2015C,HUDA J. FAKHREDDINE,4.00,1.33,4.00,4.00,2.33
SLAV-526,2010C,JULIA VERKHOLANTSEV,3.67,2.50,3.67,4.00,2.50
THAR-110,2013C,JAMES SCHLATTER,1.55,1.64,1.82,1.64,1.73
CLST-141,2005B,JACQUES A. BROMBERG,3.86,2.43,3.57,3.57,2.71
PHIL-225,2011B,MURAD AKHUNDOV,3.00,2.50,3.50,2.75,2.25
COML-011,2005A,ELENI KEFALA,2.50,1.88,2.50,2.13,1.88
AMES-114,2005A,PARDIS MINUCHEHR,2.00,1.75,3.00,2.75,2.25
ENGL-029,2009C,ANNA M FOY,3.25,2.45,3.33,3.18,2.82
ENGL-065,2013C,RITA BARNARD,2.75,2.38,2.75,3.08,2.77
ENGL-276,2005A,JAMES SCHLATTER,2.09,1.73,2.68,2.18,1.86
MUSC-016,2016C,LAWRENCE F BERNSTEIN,3.57,2.29,3.71,3.86,2.00
PHIL-480,2008C,PAUL D GUYER,2.79,2.86,3.64,2.86,3.07
WSTD-294,2005A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
COML-513,2005C,SIMON J RICHTER,2.64,2.86,2.86,2.71,2.71
EALC-019,2005C,LINDA H. CHANCE,3.00,2.25,3.50,3.25,3.00
EALC-186,2007A,JINA KIM,2.00,2.06,2.44,2.25,2.13
ENGL-077,2007A,SANJAY KRISHNAN,3.00,2.54,3.46,2.85,2.46
ENGL-551,2010A,MICHAEL C GAMER,3.38,2.88,3.63,3.75,3.00
ENGL-586,2005C,AMPARO YOLANDA PADILLA,3.50,2.75,3.63,3.63,3.13
ENGL-589,2014A,CHARLES BERNSTEIN,3.33,2.78,3.80,3.56,2.67
FOLK-360,2008A,JUDITH BERMAN,2.50,1.50,2.75,2.00,2.25
NELC-233,2013C,ROGER M A ALLEN,3.80,3.00,3.80,4.00,3.00
COLL-004,2005C,BARBARA FUCHS,2.60,2.40,3.40,2.80,3.10
COML-383,2016A,RITA COPELAND,3.73,2.67,3.91,4.00,2.67
ENGL-105,2016A,DEBORAH S BURNHAM,3.36,1.87,3.80,3.67,3.07
ENGL-279,2007C,JENNIFER GLASER,3.50,2.19,3.75,3.38,2.44
ENGL-288,2015A,CHARLES BERNSTEIN,3.11,1.88,3.67,3.50,1.88
ENGL-290,2016C,MARION KANT,3.50,2.00,3.75,3.50,1.75
FOLK-101,2012B,LINDA J. LEE,3.25,2.00,3.42,3.73,2.91
GRMN-579,2007C,CATRIONA MACLEOD,4.00,2.80,4.00,4.00,3.00
HIST-343,2015A,WARREN G. BRECKMAN,2.65,3.06,2.83,3.00,2.75
HIST-418,2013A,WARREN G. BRECKMAN,3.13,3.71,3.38,3.43,3.43
ITAL-520,2007C,KEVIN BROWNLEE,3.71,2.71,4.00,4.00,2.86
RUSS-193,2007C,KEVIN M.F. PLATT,3.14,2.07,3.43,3.21,2.36
RUSS-213,2016C,JULIA VERKHOLANTSEV,2.93,2.38,2.71,2.92,2.85
THAR-112,2013A,CARY M MAZER,3.20,2.89,3.50,3.56,2.67
CLST-008,2007A,JACQUES A. BROMBERG,3.83,2.17,3.92,3.92,2.17
CLST-315,2007A,EMILY R. C. WILSON,3.32,2.28,3.44,3.32,2.52
EALC-255,2016C,AYAKO KANO,3.40,2.63,3.63,3.56,2.88
ENGL-055,2015A,CHRISTINE M WOODY,3.00,2.60,3.60,3.40,3.00
ENGL-222,2015A,MARIE L TURNER,3.38,2.44,3.71,3.69,2.73
ENGL-461,2009C,DAVID B ESPEY,3.00,2.60,3.00,2.40,3.20
FOLK-229,2011A,DAN BEN-AMOS,2.59,2.15,2.95,2.42,2.21
GRMN-535,2007A,CATRIONA MACLEOD,3.90,2.80,3.90,3.80,2.90
HIST-344,2015C,WARREN G. BRECKMAN,3.33,3.00,3.53,3.50,2.86
ITAL-588,2011A,VICTORIA E KIRKHAM,2.86,2.14,2.29,2.43,2.29
NELC-008,2016C,RAHA RAFII,3.75,2.25,4.00,4.00,3.25
NELC-115,2012A,BLAKE ATWOOD,3.43,2.29,3.79,3.64,2.50
NELC-201,2016A,HUDA J. FAKHREDDINE,2.45,2.40,3.25,3.00,3.20
RUSS-432,2011B,VERA ZUBAREV,3.75,2.25,3.75,3.75,2.00
RUSS-544,2007A,ILYA VINITSKY,3.80,2.40,3.80,3.40,3.40
SAST-310,2007A,SHEETAL NARENDRA MAJITHIA,3.00,2.67,3.33,3.33,3.00
THAR-111,2014A,MARCIA L FERGUSON,2.93,2.31,3.40,3.23,2.54
COML-502,2009A,BATSHEVA BEN-AMOS,3.22,2.89,3.33,3.22,2.89
ARTH-593,2016A,KAREN BECKMAN,3.75,3.17,4.00,3.92,3.50
ENGL-021,2015A,MARIE L TURNER,3.25,2.00,3.56,3.44,2.22
ENGL-111,2016C,KENNETH P GOLDSMITH,3.07,1.33,3.00,3.42,1.42
ENGL-241,2016A,CHI-MING YANG,3.18,2.73,3.67,3.27,2.80
ENGL-259,2016C,JEAN-MICHEL RABATE,3.05,2.53,3.19,3.16,2.11
ENGL-329,2016A,ANNE D HALL,4.00,3.17,4.00,3.83,2.83
GRMN-216,2013A,SIMON J RICHTER,1.67,2.22,2.11,2.56,2.33
GRMN-238,2011A,KERRY WALLACH,3.80,2.20,4.00,3.80,2.20
GRMN-247,2015C,IAN THOMAS FLEISHMAN,2.26,3.14,2.82,2.86,2.51
GRMN-264,2015A,KATHRYN HELLERSTEIN,2.00,2.18,2.17,2.09,3.00
ITAL-203,2016A,MADDALENA BELLAVITIS,2.29,2.00,2.57,3.00,1.83
ITAL-380,2012C,STEFANIA BENINI,3.00,2.25,3.00,3.25,2.38
ITAL-501,2010C,FABIO FINOTTI,3.63,3.57,3.88,3.71,2.71
NELC-254,2014A,LISA M HANEY,1.58,2.31,2.16,2.00,2.38
PHIL-585,2009A,ELISABETH MAURA CAMP,3.90,3.20,3.90,3.90,3.60
RELS-523,2012C,TALYA FISHMAN,4.00,3.00,4.00,4.00,3.00
ROML-396,2009A,ROMAN DE LA CAMPA,2.73,3.00,2.64,2.36,3.18
SAST-004,2015A,DEVEN PATEL,2.57,1.76,3.21,3.14,2.05
ANTH-290,2010C,PEGGY R SANDAY,1.80,2.20,1.60,1.40,2.80
ARTH-590,2013A,KAJA SILVERMAN,3.63,3.22,4.00,3.78,2.44
CINE-290,2009C,META MAZAJ,3.13,1.71,3.38,2.88,2.25
ENGL-229,2016A,BRONWYN V WALLACE,2.56,2.38,2.94,3.13,2.19
ENGL-395,2012A,DEVIN S GRIFFITHS,2.40,2.53,3.07,2.87,2.93
FREN-221,2015C,MICHELE RICHMAN,2.78,2.00,2.89,2.88,2.00
GRMN-248,2016C,IAN THOMAS FLEISHMAN,3.67,2.85,3.67,3.64,3.23
GRMN-560,2015C,CARLOS SPOERHASE,4.00,3.00,4.00,4.00,2.00
ITAL-100,2016C,ALESSANDRA MIRRA,2.94,1.63,3.38,3.13,1.75
ITAL-581,2016C,ALAIN ELKANN,2.40,2.50,2.40,3.25,2.50
NELC-181,2015A,DAN BEN-AMOS,1.75,1.75,1.96,2.13,2.56
ENGL-524,2013C,EMILY R. STEINER,4.00,3.25,3.75,4.00,3.50
ENGL-570,2016A,SALAMISHAH TILLET,3.25,2.57,3.38,3.57,3.00
ENGL-592,2015C,TIMOTHY CORRIGAN,3.88,2.86,4.00,3.50,2.63
GRMN-310,2008C,MARION KANT,3.00,3.00,4.00,4.00,3.00
GRMN-540,2012A,LILIANE WEISSBERG,2.60,2.86,3.60,3.43,3.00
ITAL-531,2015C,EVA DEL SOLDATO,3.00,3.00,4.00,3.80,3.00
RELS-223,2008C,TALYA FISHMAN,3.17,2.00,3.83,3.33,2.00
SAST-430,2008A,S K GAMBHIR,4.00,2.75,4.00,4.00,3.00
SPAN-390,2016C,MARIE ELISE ESCALANTE,2.21,2.25,2.43,2.42,2.45
CINE-515,2012A,ALEXANDER RICHARD GALLOWAY,2.67,3.00,2.83,2.40,2.80
EALC-017,2008A,LINDA H. CHANCE,3.50,2.33,3.50,3.50,2.33
ENGL-099,2008A,MARY T. HUFFORD,2.82,1.55,3.00,3.00,2.09
ENGL-359,2014C,ANNE D HALL,2.67,3.00,2.75,2.75,2.50
GRMN-237,2015C,LILIANE WEISSBERG,3.30,2.07,3.55,3.60,2.43
GRMN-580,2016C,CATRIONA MACLEOD,3.80,2.60,4.00,4.00,2.80
GRMN-581,2015A,STEVEN P. WEITZMAN,3.33,1.00,4.00,4.00,1.00
SAST-212,2008A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
FOLK-240,2011B,ADAM ZOLKOVER,3.25,3.00,3.25,2.75,3.75
ARTH-416,2011A,RENATA HOLOD,3.08,2.55,3.58,2.91,2.64
CINE-201,2016C,FILIPPO TRENTIN,3.33,2.50,3.25,3.00,2.50
CINE-202,2016C,VALERIE ROSS,3.80,1.38,4.00,3.85,2.08
CINE-501,2010C,HOMAY KING,3.33,2.83,3.83,3.67,2.50
CLST-100,2016A,JOSEPH A. FARRELL,2.35,2.01,2.54,2.32,2.23
CLST-261,2011A,RITA COPELAND,2.57,2.14,3.38,2.86,2.00
ENGL-295,2016C,TIMOTHY CORRIGAN,3.69,2.36,3.94,3.71,2.36
ENGL-593,2011A,CHI-MING YANG,3.43,3.17,3.57,3.67,3.17
GRMN-233,2011A,BETHANY WIGGIN,3.31,2.45,3.46,3.45,2.64
GRMN-275,2011A,NELE K BEMONG,3.75,2.00,3.88,3.88,1.75
HIST-411,2016A,ROGER CHARTIER,2.85,2.42,2.69,2.50,2.75
HIST-416,2016A,ALAN C. KORS,3.74,3.04,3.81,3.87,3.22
RELS-203,2012A,TALYA FISHMAN,4.00,3.25,4.00,3.75,3.00
ROML-290,2013A,RACHEL E ELLIS,3.25,2.45,3.58,3.64,2.09
COML-006,2010C,ANDREA BACHNER,3.00,1.92,3.43,3.38,2.69
ENGL-016,2016C,ELAYNA A BROWNE,3.75,2.50,4.00,3.75,3.50
ENGL-069,2016C,JOSEPHINE NOCK-HEE PARK,3.47,1.28,3.74,3.44,1.22
ENGL-251,2015C,MONIKA BHAGAT-KENNEDY,3.33,2.67,3.67,3.33,2.67
ENGL-262,2016C,TAIJE JALAYA SILVERMAN,3.85,2.62,3.77,3.85,2.92
ENGL-271,2014A,TSITSI E. JAJI,3.25,2.00,3.25,3.29,2.71
ENGL-394,2012A,RITA COPELAND,3.29,2.93,3.64,3.57,2.71
MUSC-053,2010A,CAROL ANN MULLER,2.29,1.89,2.75,2.32,1.82
COML-113,2015C,ADAM E LEEDS,3.33,3.00,3.67,3.67,3.17
COML-150,2016C,YUNG-CHING CHANG,1.56,1.33,1.67,2.17,1.83
AFST-228,2011C,PAMELA BLAKELY,3.17,2.20,3.00,3.40,2.20
CINE-310,2011C,LEOPOLD CHARNEY,3.04,2.24,3.24,3.10,2.33
CINE-392,2016C,DANA B. POLAN,3.30,2.00,3.40,3.38,2.11
ENGL-031,2012C,ANIA LOOMBA,2.82,2.78,2.73,2.89,2.56
ENGL-070,2016C,JENNIFER STERNAD PONCE DE LEON,3.09,2.40,3.26,3.20,2.90
HIST-415,2016C,DANIEL J.M. CHEELY,3.50,3.75,3.50,3.50,3.25
RUSS-541,2011C,ILYA VINITSKY,3.50,2.50,3.50,3.50,3.50
COML-127,2016A,ROBIN FRANCOIS SEGUY,2.00,3.25,2.00,2.75,3.50
DTCH-231,2010A,MATTHIJS DE RIDDER,2.50,1.75,3.00,2.50,1.75
DTCH-251,2010A,MATTHIJS DE RIDDER,3.17,2.17,3.17,2.67,2.17
ENGL-566,2012C,PETER DECHERNEY,3.00,2.42,3.36,3.58,2.58
ENGL-573,2016C,MAX C CAVITCH,0.71,2.57,0.86,1.86,3.29
COML-128,2015A,BATSHEVA BEN-AMOS,2.67,3.33,3.33,3.33,3.67
ARTH-417,2012A,RENATA HOLOD,3.14,2.00,3.57,3.40,1.60
CINE-103,2016A,META MAZAJ,3.22,2.23,3.63,3.61,2.15
CINE-292,2015A,VALERIE ROSS,3.22,1.57,3.56,3.64,2.29
CINE-294,2012A,RACHEL E ELLIS,3.10,2.67,3.30,2.89,2.56
CINE-315,2012A,ALEXANDER RICHARD GALLOWAY,3.58,2.50,3.92,3.33,2.25
CINE-500,2015A,SIMON J RICHTER,3.17,2.29,3.57,3.57,2.71
CINE-591,2012A,SCOTT R BUKATMAN,3.33,2.33,3.67,3.67,2.33
ENGL-015,2016A,FRANK PELLICONE,3.40,1.80,3.80,3.60,2.60
ENGL-054,2014C,TSITSI E. JAJI,2.88,1.74,3.42,3.48,1.91
ENGL-101,2016C,CHRISTINE M WOODY,3.21,2.20,3.42,3.47,2.93
ENGL-270,2016A,JENNIFER STERNAD PONCE DE LEON,4.00,3.00,4.00,4.00,3.00
ENGL-572,2016C,RITA BARNARD,3.45,2.40,3.55,3.50,2.56
FREN-512,2012A,ANDREA GOULET,3.00,3.33,3.00,3.00,2.83
GRMN-273,2012A,CATRIONA MACLEOD,4.00,2.67,4.00,4.00,3.00
HIST-333,2012A,PETER I. HOLQUIST,3.56,2.58,3.76,3.74,3.10
ITAL-204,2016C,CARLA LOCATELLI,2.61,1.67,2.91,2.91,2.09
ROML-296,2012C,RACHEL E ELLIS,3.57,2.71,3.57,3.29,2.43
COML-120,2012B,YELIZAVETA STRAKHOV,3.67,2.00,3.67,3.67,2.33
CINE-102,2015A,CLAUDIA CONSOLATI,2.52,1.90,2.70,2.83,1.88
CLST-107,2016C,EMILY R. C. WILSON,3.44,1.33,3.44,3.33,2.00
ENGL-091,2014C,PETER DECHERNEY,2.87,2.10,3.05,3.12,2.24
ENGL-120,2016A,TAIJE JALAYA SILVERMAN,3.60,2.56,3.90,3.78,2.56
ENGL-392,2016C,RITA BARNARD,3.19,2.08,3.56,3.58,1.92
FREN-200,2016A,SCOTT M. FRANCIS,3.17,2.20,3.33,3.40,2.40
GRMN-263,2014C,KATHRYN HELLERSTEIN,2.00,2.00,2.67,3.00,1.50
RUSS-111,2016C,VLADISLAV T. TODOROV,2.43,1.64,2.36,2.71,1.50
CINE-101,2016C,META MAZAJ,3.30,1.61,3.61,3.58,1.78
CINE-224,2013A,RACHEL E ELLIS,3.36,2.70,3.82,3.22,2.60
CINE-440,2015A,FRANK PELLICONE,3.67,1.33,3.67,4.00,2.00
EALC-151,2016A,AYAKO KANO,3.36,2.11,3.61,3.63,2.58
ENGL-092,2016C,TIMOTHY CORRIGAN,3.22,2.10,3.40,3.48,2.32
ENGL-564,2015A,PAUL K. SAINT-AMOUR,3.71,3.17,3.83,3.83,3.67
GRMN-239,2015C,BETHANY WIGGIN,1.64,2.17,1.91,2.58,2.53
HIST-054,2013A,ANN ELIZABETH MOYER,2.67,2.38,3.11,3.13,2.75
ITAL-584,2013A,ALAIN ELKANN,1.00,1.75,1.00,1.25,2.25
