ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
ENGL-116,2014C,KATHLEEN D VAN CLEVE,3.75,1.92,3.67,4.00,2.42
ENGL-291,2013C,TIMOTHY CORRIGAN,3.23,2.23,3.62,3.54,2.31
ENGL-295,2016C,TIMOTHY CORRIGAN,3.69,2.36,3.94,3.71,2.36
FREN-380,2015C,MICHELE RICHMAN,3.20,1.80,3.40,3.40,2.40
GRMN-258,2015C,IAN THOMAS FLEISHMAN,3.07,2.54,3.20,3.15,3.00
ITAL-380,2012C,STEFANIA BENINI,3.00,2.25,3.00,3.25,2.38
MUSC-037,2005C,DAVID T COPENHAFER,2.33,1.67,2.17,2.50,1.75
RUSS-185,2005A,SHARON LUBKEMANN ALLEN,2.63,2.75,3.00,2.13,2.75
FILM-212,2004A,RUTH PERLMUTTER,2.92,1.58,3.33,2.58,1.42
AMES-276,2004A,TINA LU,3.46,2.57,3.71,3.57,2.96
COML-194,2004A,SARI KAWANA,2.20,2.10,2.30,1.70,2.60
ENGL-101,2016C,CHRISTINE M WOODY,3.21,2.20,3.42,3.47,2.93
ITAL-300,2016C,ALESSANDRA MIRRA,3.50,1.67,3.75,3.33,0.67
ITAL-591,2004A,MILLICENT J MARCUS,3.61,2.94,3.78,3.67,3.11
RUSS-165,2016A,VLADISLAV T. TODOROV,2.53,1.79,2.76,2.93,1.79
RUSS-432,2011B,VERA ZUBAREV,3.75,2.25,3.75,3.75,2.00
ANTH-336,2007A,LOUISE KRASNIEWICZ,3.05,2.38,3.15,3.05,2.30
ARTH-210,2009C,JULIE NELSON DAVIS,3.40,2.61,3.65,3.61,2.44
ARTH-292,2006A,KAREN BECKMAN,3.60,2.80,3.90,3.70,2.70
ENGL-130,2013C,KATHLEEN D VAN CLEVE,3.86,2.50,3.86,3.83,2.67
ENGL-270,2016A,JENNIFER STERNAD PONCE DE LEON,4.00,3.00,4.00,4.00,3.00
FNAR-061,2016C,JAMES HOWZELL,3.57,1.83,3.71,3.67,2.50
FNAR-062,2016A,DAVID HARTT,4.00,2.00,3.80,4.00,1.75
FNAR-067,2008A,ELLEN W REYNOLDS,3.67,2.67,3.67,3.67,3.33
FNAR-267,2016C,JOSHUA MOSLEY,3.44,2.50,3.67,3.63,3.00
FNAR-289,2016A,JOSHUA MOSLEY,3.11,2.75,3.11,3.13,2.75
INTR-290,2016C,MARK CASTILLO,3.11,2.86,3.11,3.00,3.43
NELC-119,2012C,BLAKE ATWOOD,3.20,2.31,3.60,3.35,2.62
NELC-159,2016C,NILI R GOLD,3.75,2.00,3.79,3.84,2.56
RUSS-430,2016A,VLADISLAV T. TODOROV,2.58,2.20,2.67,3.10,1.60
SPAN-396,2016C,MARIE ELISE ESCALANTE,3.00,2.00,2.89,2.50,2.00
THAR-273,2013A,MARCIA L FERGUSON,2.71,2.13,3.12,2.81,2.38
ENGL-566,2012C,PETER DECHERNEY,3.00,2.42,3.36,3.58,2.58
FILM-210,2005A,RUTH PERLMUTTER,3.00,1.86,2.86,2.50,1.57
FILM-499,2005A,TIMOTHY CORRIGAN,3.57,2.43,3.71,3.71,2.43
AMES-194,2005A,JINA KIM,3.67,2.33,3.67,3.44,2.78
ARTH-291,2008C,KAREN BECKMAN,3.30,2.40,3.40,3.30,2.50
ENGL-266,2015A,PETER DECHERNEY,3.33,1.92,3.20,3.58,2.17
ENGL-272,2015A,DAVID L. ENG,3.89,3.00,3.89,3.78,2.33
ITAL-322,2013C,STEFANIA BENINI,3.25,1.25,3.25,3.50,1.75
PRTG-240,2016C,MERCIA S FLANNERY,3.27,1.29,3.64,3.71,1.71
RUSS-125,2011A,SARAH KERMAN,2.70,2.30,2.70,2.05,3.25
RUSS-202,2016A,THOMAS DOLACK,2.79,2.33,2.77,3.17,2.75
THAR-275,2016A,JAMES SCHLATTER,1.70,1.50,1.50,2.50,1.25
FILM-202,2005B,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
AFRC-400,2016C,DONALD E BOGLE,3.35,2.38,3.41,3.75,2.92
ARTH-108,2007A,META MAZAJ,2.67,2.05,3.22,2.89,2.27
COML-513,2005C,SIMON J RICHTER,2.64,2.86,2.86,2.71,2.71
EALC-186,2007A,JINA KIM,2.00,2.06,2.44,2.25,2.13
ENGL-592,2015C,TIMOTHY CORRIGAN,3.88,2.86,4.00,3.50,2.63
FNAR-063,2016C,MICHAEL CRANE,3.50,2.44,3.70,3.67,2.44
FNAR-065,2016A,EMORY B VAN CLEVE,2.25,2.25,3.00,2.75,3.75
GRMN-001,2010C,SIMON J RICHTER,2.78,2.33,3.33,2.67,3.00
SPAN-285,2012C,MICHAEL R SOLOMON,3.71,1.71,4.00,4.00,2.29
