ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
BIOL-465,2010A,WILLIAM MCSHEA,2.33,2.55,1.42,1.00,2.80
BIOL-480,2016A,XIAOHONG ZOU WITMER,2.71,2.86,2.86,2.86,3.57
BIOL-571,2005A,PHILIP ARTHUR REA,3.00,1.73,3.27,2.73,1.73
BIOL-008,2016A,HILLARY C.M. NELSON,3.00,1.62,3.36,3.31,2.23
BIOL-121,2016C,MICHAEL A. LAMPSON,2.34,3.33,2.46,2.58,2.64
BIOL-140,2016C,DANIEL H JANZEN,3.20,2.46,3.42,3.53,1.92
BIOL-240,2016C,EROL AKCAY,2.11,3.13,2.01,2.25,2.46
BIOL-330,2016A,ARTHUR E. DUNHAM,2.00,2.61,1.97,2.29,1.89
BIOL-406,2016A,DAVID S. ROOS,2.27,3.06,2.55,2.94,3.24
BIOL-407,2016C,SHUJUAN XIA,2.37,3.40,2.47,2.88,2.88
BIOL-412,2006C,ARTHUR E. DUNHAM,2.33,3.00,1.22,1.00,2.50
BIOL-421,2016C,ERIC S WEINBERG,3.24,2.94,3.24,3.38,2.69
BIOL-446,2016C,JOSHUA B. PLOTKIN,2.57,2.68,2.91,2.84,2.75
BIOL-451,2015A,MARC F SCHMIDT,3.50,3.10,3.75,3.80,3.30
BIOL-475,2010C,MECHTHILD POHLSCHRODER,2.59,2.57,2.86,2.59,2.36
BIOL-514,2002C,THOMAS L BOTT,2.75,3.38,3.25,2.63,3.13
BIOL-523,2002C,WILLIAM MCSHEA,2.33,3.33,0.67,1.00,4.00
BIOL-526,2013A,KIMBERLY L GALLAGHER,2.72,2.68,2.86,2.86,2.50
BIOL-537,2005C,WARREN J EWENS,3.45,3.00,3.55,3.55,3.27
BIOL-539,2003C,MING H. YUK,2.33,3.00,2.33,2.00,2.67
BIBB-109,2016C,MICHAEL KANE,2.70,3.19,2.65,3.13,3.13
PSYC-131,2010A,ROBERT M SEYFARTH,2.80,2.65,3.15,3.04,2.49
BIOL-007,2005C,PHILIP L COHEN,2.79,2.29,2.79,2.29,1.71
BIOL-400,2003C,TIMOTHY A. BLOCK,3.33,2.22,3.56,3.44,1.89
BIOL-410,2015C,JOSHUA B. PLOTKIN,3.08,3.15,3.21,3.15,3.25
BIOL-438,2016A,LAWRENCE C. ROME,3.13,2.33,3.17,3.19,2.29
BIOL-442,2014C,ISABEL MUZZIO,2.56,2.29,3.11,2.86,2.43
BIOL-535,2003C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
BIOL-004,2004C,MICHAEL PAZIANAS,3.17,1.39,3.56,3.11,1.22
BIOL-005,2011C,GLEN N GAULTON,3.31,2.14,3.71,3.36,2.14
BIOL-011,2014C,DUSTIN R BRISSON,2.47,2.23,2.94,2.85,2.00
BIOL-175,2011C,EBY A. BASSIRI,2.67,3.29,3.11,3.00,3.82
BIOL-419,2004C,PAUL STUTZ SCHMIDT,2.23,2.42,3.08,2.46,2.18
BIOL-436,2016C,DEJIAN REN,3.00,2.58,3.29,3.17,2.42
BIOL-130,2004A,MICHAEL J BALSAI,2.10,2.20,2.40,2.30,1.80
BIOL-150,2007A,JENNIFER HELEN DOHERTY,2.83,1.83,2.91,2.83,2.17
BIOL-354,2016C,JOHN D WAGNER,2.77,3.00,3.00,3.55,2.92
BIOL-415,2016A,DAVID BERTRAM ARSCOTT,2.68,2.25,2.92,2.95,2.00
BIOL-455,2004A,RICHARD SCOTT POETHIG,3.33,2.50,3.67,3.17,2.33
BIOL-009,2007A,JOAN P GIRESI,1.80,1.60,2.40,2.00,2.00
BIOL-484,2016C,TATYANA M. SVITKINA,3.60,2.80,3.60,3.80,2.40
BIOL-014,2014C,PAUL D. SNIEGOWSKI,3.50,1.92,3.93,3.77,2.38
BIOL-501,2006B,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
BIOL-423,2012A,BRENDA B CASPER,3.47,2.54,3.58,3.62,2.62
BIOL-012,2008C,DAVID L GASSER,2.00,1.93,2.36,1.79,1.64
BIOL-275,2016C,KIERAN DILKS,2.03,2.94,2.26,2.76,2.81
BIOL-017,2015C,RICHARD SCOTT POETHIG,2.79,2.68,3.00,3.10,2.18
BIOL-124,2016A,LINDA J. ROBINSON,2.37,1.86,2.45,2.38,2.28
BIOL-422,2015A,SARAH A. TISHKOFF,3.04,2.74,3.20,3.30,2.52
BIOL-445,2013A,DANIEL LAVERY,3.13,2.63,3.38,3.63,2.88
BIOL-482,2016C,JOHN D WAGNER,3.33,3.00,3.67,3.82,2.82
BIOL-486,2016A,MICHAEL A. LAMPSON,3.28,2.88,3.67,3.63,3.13
BIOL-448,2016C,DAVID R MANNING,3.14,3.29,3.37,3.54,2.82
BIOL-506,2008C,DOROTHY L CHENEY,4.00,3.00,4.00,4.00,2.60
BIOL-255,2008A,DORIS WAGNER,3.00,3.00,3.67,2.33,2.67
BIOL-015,2016A,ERIC S WEINBERG,2.83,2.59,2.77,2.79,2.31
BIOL-485,2016A,BRIAN D. GREGORY,3.71,2.93,3.79,3.71,2.79
PSYC-231,2014C,ROBERT M SEYFARTH,2.87,2.52,3.21,3.32,2.20
BIOL-019,2016C,DAVID ALAN HEWITT,3.64,1.52,3.73,3.71,1.43
BIOL-151,2010C,JAMIE R. SHUDA,3.80,1.70,3.90,3.70,1.90
BIOL-530,2010C,JUNHYONG KIM,3.25,2.50,3.75,3.50,2.50
BIOL-477,2016C,STEPHEN A ROTH,3.59,1.47,3.76,3.80,1.33
BIOL-522,2016A,SARAH A. TISHKOFF,3.64,2.60,3.55,3.80,2.60
BIOL-431,2016A,BRIAN D. GREGORY,3.28,2.82,3.66,3.50,2.21
BIOL-437,2016C,JUNHYONG KIM,2.95,2.86,3.20,3.18,2.57
BIOL-474,2012A,ILAN ROSENSHEIN,1.79,2.00,1.95,1.88,1.75
BIOL-375,2015A,MECHTHILD POHLSCHRODER,2.61,2.78,2.91,3.00,2.52
BIOL-304,2016A,CARSTEN SANDERS,2.41,3.67,2.43,2.86,3.38
BIOL-493,2015A,MORGAN A SAMMONS,3.17,2.67,3.58,3.50,2.58
BIOL-123,2016C,KAREN MOIRA HOGAN,2.49,2.23,2.57,2.45,2.06
BIOL-203,2016C,MEGAN RUTH ELLIOTT,2.59,3.84,3.03,3.16,3.93
BIOL-205,2016C,TATYANA M. SVITKINA,2.39,3.27,2.60,2.68,3.20
BIOL-211,2016C,JOHN E. ZIMMERMAN,2.65,2.94,2.70,2.94,2.22
BIOL-213,2016C,XIAOHONG ZOU WITMER,2.86,2.67,2.86,3.24,2.43
BIOL-466,2016C,NANCY BONINI,3.64,2.14,3.64,3.76,2.05
BIOL-201,2016C,XIAOHONG ZOU WITMER,2.47,2.88,2.38,2.71,2.54
BIOL-204,2016A,PHILIP ARTHUR REA,2.99,3.65,3.33,3.33,3.78
BIOL-405,2016C,EMILY R ELLIOTT,3.57,2.61,3.76,3.82,2.67
BIOL-021,2016C,GREGORY M GUILD,2.33,1.87,2.67,2.60,1.73
BIOL-417,2016A,EROL AKCAY,3.60,2.75,3.60,3.50,2.50
BIOL-469,2016A,BRENT HELLIKER,3.00,2.86,3.57,3.00,2.14
BIOL-444,2016C,DEJIAN REN,2.71,3.00,2.86,2.80,2.80
MATH-586,2016C,YUN S. SONG,3.50,3.27,3.75,3.45,2.73
