ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
NURS-713,2011B,KATHRYN M DODDS,3.25,3.00,4.00,4.00,3.00
NURS-724,2012B,KATHRYN M MURPHY,2.41,3.07,2.81,2.60,3.47
NURS-725,2012B,WENDY HOBBIE,3.00,4.00,2.00,2.50,3.50
NURS-763,2012B,PATRICIA PAWLOW,3.38,2.88,3.80,3.70,2.94
NURS-766,2012B,CORINNA SICOUTRIS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-780,2011B,WENDY GRUBE,3.58,3.16,3.68,3.74,3.21
NURS-785,2016C,BARBARA REALE,3.00,3.00,3.65,3.37,3.17
NURS-113,2003C,CHARLENE COMPHER,3.55,1.77,3.27,3.27,2.32
NURS-131,2016A,CONNIE SCANGA,3.40,3.25,3.80,3.75,3.33
NURS-230,2016C,JINYOUNG KIM,1.59,2.24,1.72,1.40,1.63
NURS-298,2016A,NANCY BILLER,4.00,3.00,4.00,4.00,2.00
NURS-334,2016C,KEVIN JENKINS,1.63,1.16,1.85,2.16,1.37
NURS-340,2013C,LUCILLE PILLING,1.36,1.91,1.15,0.98,1.72
NURS-360,2016C,WILLIAM SHORT,3.90,1.74,4.00,4.00,2.05
NURS-361,2016C,DIANE L. SPATZ,3.35,2.80,3.41,3.47,3.13
NURS-368,2016C,JOAN M DOYLE,3.21,1.50,3.53,3.42,1.95
NURS-501,2008C,LINDA BUCHHEIT,2.33,1.67,3.00,2.33,0.00
NURS-504,2008C,LINDA BUCHHEIT,4.00,1.67,4.00,4.00,0.00
NURS-521,2016C,BART-GERARD C DE JONGHE,3.29,2.50,3.57,3.50,2.33
NURS-531,2016C,GEORGE CRONIN,2.59,2.15,2.81,2.85,2.25
NURS-561,2008A,ARUPA GANGULY,2.92,3.58,2.92,3.08,3.17
NURS-570,2007C,CHARLENE J BRYAN,2.77,1.77,2.73,2.52,1.77
NURS-600,2015C,LISA FIDYK,2.00,1.83,3.17,3.00,2.50
NURS-605,2002C,MARY ANN LAFFERTY-DELLA VALLE,3.17,3.28,3.61,3.39,3.11
NURS-622,2016C,MARIO CRISTANCHO,3.38,2.73,3.46,3.55,2.40
NURS-625,2011B,CHRISTOPHER L COLEMAN,3.31,2.92,3.00,3.46,3.69
NURS-626,2012B,FRANCINE S POLLACK,2.97,2.55,3.19,3.48,2.62
NURS-640,2011A,WENDY VOET,3.78,2.33,3.78,3.67,2.63
NURS-644,2016A,CHRISTINE K. BRADWAY,3.26,2.25,3.61,3.38,2.40
NURS-648,2016A,KATHLEEN DEMUTIS,3.29,3.15,3.64,3.58,3.15
NURS-688,2016C,WENDY GRUBE,2.90,2.26,3.24,3.31,2.23
NURS-695,2002C,MARY K. MCHUGH,1.27,2.30,1.69,1.76,2.39
NURS-705,2016C,ALISON ERCOLE,2.60,3.00,2.80,1.67,3.67
NURS-715,2016C,ANNE K WOHLSCHLAEGER,3.83,2.50,3.67,3.50,2.33
NURS-720,2016C,KIM MOONEY-DOYLE,2.10,2.04,2.33,2.17,1.91
NURS-721,2016C,NATALIE DIFEO,2.73,2.92,3.17,3.37,3.33
NURS-737,2002C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-740,2016C,MOLLY F MAY,2.50,3.00,3.00,3.50,3.00
NURS-750,2016C,ANNE M TEITELMAN,3.20,2.90,3.30,3.20,3.30
NURS-761,2011C,YLENIA A QUIAOIT,3.32,2.96,2.47,2.24,3.04
NURS-764,2016C,KRISTIN M PRINT,3.36,3.20,3.73,3.70,3.10
NURS-781,2016C,WENDY GRUBE,3.32,3.36,3.45,3.63,3.58
NURS-782,2016C,DAWN C. DURAIN,3.83,3.17,4.00,4.00,2.67
NURS-800,2016C,KATHRYN H. BOWLES,3.25,2.75,3.50,3.25,2.75
NURS-816,2008C,THERESE RICHMOND,3.17,3.17,3.33,3.50,3.17
NURS-819,2004C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-322,2013C,DEBORAH ELLEN BECKER,2.43,1.86,2.43,2.32,1.67
NURS-336,2005C,ROSEMARY C POLOMANO,4.00,2.67,4.00,4.00,2.67
NURS-341,2013C,DEBORAH ELLEN BECKER,2.59,1.79,2.70,2.46,1.59
NURS-375,2016C,MONIQUE DOWD,3.56,1.29,3.78,3.29,1.71
NURS-551,2012C,KATHRYN H. BOWLES,3.25,2.75,3.50,3.50,1.50
NURS-607,2016C,JOSEPH R LIBONATI,3.30,3.57,3.34,3.37,3.51
NURS-649,2016A,CONSTANCE A MULHERN,3.50,3.00,3.50,3.40,2.80
NURS-650,2016A,KATHLEEN BURKE,3.12,2.29,3.06,3.16,2.53
NURS-656,2016C,JUNE TRESTON,1.94,2.41,3.23,3.03,2.56
NURS-657,2016C,VICTORIA E. SHERRY,2.83,2.50,3.17,3.16,2.80
NURS-664,2016C,AMY E MOORE,2.70,3.00,3.30,3.33,3.00
NURS-678,2011A,JUDITH G. MCKENZIE,3.67,2.67,4.00,4.00,2.67
NURS-679,2012A,ROBERTA CAPEWELL,4.00,2.00,4.00,4.00,2.00
NURS-680,2011A,VICTORIA S DICKSON,2.50,2.00,3.00,3.00,2.00
NURS-684,2007C,THOMAS A MARINO,3.28,3.69,2.82,3.00,3.44
NURS-693,2016C,MARY K GUIDERA,2.90,2.11,3.30,3.37,2.00
NURS-748,2016C,MEGHAN A MALONE FITZPATRICK,3.21,1.85,3.16,2.92,2.08
NURS-768,2016C,MARIE FISHER,3.60,2.56,3.89,3.89,2.89
NURS-786,2016C,BARBARA REALE,3.00,3.13,3.64,3.63,3.13
NURS-313,2016C,MONIQUE DOWD,2.58,1.23,2.44,2.09,1.41
NURS-371,2014A,ANNE CAPUTO,2.84,2.57,3.18,2.68,2.14
NURS-505,2004C,MAY T DOBAL,3.20,1.80,3.20,3.20,2.00
NURS-557,2016C,SALIMAH H. MEGHANI,3.81,2.47,4.00,3.94,2.39
NURS-617,2011B,MICHAEL T KOST,3.65,3.10,3.71,3.60,3.25
NURS-682,2016C,JOSEPH R LIBONATI,3.69,3.50,3.69,3.56,3.56
NURS-769,2016A,RUTH M LEBET,3.33,3.33,3.67,3.67,3.67
NURS-791,2015C,ANGELAROSA G DIDONATO,3.22,3.38,3.72,3.81,3.50
NURS-840,2010A,LORRAINE J TULMAN,2.67,3.00,3.00,2.83,3.17
NURS-364,2016A,GENEVIEVE HOLLIS,3.62,2.53,3.62,3.67,2.67
NURS-366,2004A,SARAH KAGAN,3.00,2.40,3.50,3.10,2.30
NURS-516,2016A,JANET CHRZAN,2.61,2.39,2.56,2.33,3.11
NURS-677,2015C,JIANGHONG LIU,2.75,2.67,2.75,3.00,1.50
NURS-811,2011C,JULIE A FAIRMAN,3.33,2.33,3.67,3.67,2.33
NURS-821,2013A,EILEEN LAKE,3.43,2.57,4.00,3.86,2.29
NURS-831,2012A,ROBERT D SUNDAY,1.71,1.86,0.86,1.43,1.86
NURS-041,2010A,MARY ANN LAFFERTY-DELLA VALLE,2.25,2.50,3.00,2.75,2.75
NURS-338,2010A,SARAH KAGAN,2.44,2.50,3.33,3.00,2.75
NURS-363,2015A,CHRISTOPHER L COLEMAN,2.75,1.25,2.75,2.75,1.25
NURS-532,2016A,KEVIN T. KUEHLWEIN,1.25,2.36,1.33,1.10,2.50
NURS-581,2007A,MARIA MAGRO,3.21,2.71,3.36,3.21,3.00
NURS-618,2016A,DAWN E BENT,3.15,3.50,3.25,3.44,3.35
NURS-621,2016A,MICHAEL S. LORD,3.72,2.13,3.96,3.92,2.38
NURS-630,2007C,LORRAINE J TULMAN,1.83,3.17,2.67,1.50,3.17
NURS-683,2016A,JOSEPH R LIBONATI,3.85,3.56,3.90,3.89,3.50
NURS-783,2016A,BARBARA REALE,2.66,3.03,2.91,2.93,3.46
NURS-792,2016A,ANGELAROSA G DIDONATO,2.29,3.29,2.21,2.50,3.00
NURS-795,2016A,LORI ANN WINNER,2.52,3.48,3.08,2.83,3.00
NURS-318,2016C,AMANDA L MAHONEY,3.31,2.50,3.00,2.58,2.92
NURS-580,2016C,MICHAEL S. LORD,3.00,3.20,3.19,3.33,3.27
NURS-620,2016C,MICHAEL S. LORD,3.14,3.00,3.86,3.75,2.60
NURS-747,2016C,MARCO A GIDARO,2.95,2.00,3.60,3.71,2.00
NURS-794,2016C,LORI ANN WINNER,3.40,3.00,3.50,3.67,3.00
NURS-509,2011B,JANET A DEATRICK,2.54,2.27,2.88,2.73,2.77
NURS-511,2011B,DONNA SABELLA,3.93,2.29,3.93,4.00,2.57
NURS-619,2011B,LORI ANN WINNER,3.20,3.00,3.10,3.21,2.74
NURS-651,2011B,BARBARA B FRINK,2.36,2.55,2.82,2.64,3.36
NURS-654,2012C,LETTY PIPER,3.31,2.31,3.75,3.69,2.56
NURS-663,2011B,EVE BOSNICK,4.00,4.00,4.00,4.00,4.00
NURS-681,2011B,JOSEPH R LIBONATI,3.59,3.48,3.77,3.62,3.29
NURS-707,2012B,CHRISTINE MULLIGAN,4.00,3.33,4.00,4.00,3.33
NURS-714,2011B,KATHRYN M DODDS,3.50,3.00,4.00,4.00,3.00
NURS-741,2011B,CYNTHIA J SCHMUS,3.00,2.50,3.00,4.00,2.50
NURS-746,2011B,MARCO A GIDARO,3.60,2.15,3.85,3.80,2.50
NURS-767,2011B,YLENIA A QUIAOIT,4.00,3.00,4.00,4.00,3.00
NURS-787,2011B,BARBARA REALE,3.47,3.18,3.56,3.41,3.25
NURS-788,2011B,JANET L. LEWIS,2.86,3.22,2.71,3.00,3.33
NURS-793,2011B,DAWN E BENT,3.30,3.00,3.55,3.39,3.16
NURS-507,2005A,MAY T DOBAL,4.00,2.67,4.00,3.83,2.83
NURS-537,2011A,LISA FIDYK,2.15,2.52,2.82,2.67,2.74
NURS-733,2016A,TAMARA M MEEKER,3.25,2.67,4.00,4.00,3.25
NURS-778,2011B,JOANNE M PATYKULA,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-631,2014A,EILEEN LAKE,4.00,2.00,4.00,3.00,2.00
NURS-777,2011B,MICHELLE HALVORSEN,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-827,2013C,BARBARA RIEGEL,3.80,2.00,4.00,3.80,2.20
NURS-339,2010A,SARAH KAGAN,3.00,3.07,3.33,3.33,2.60
NURS-362,2011C,WENDY GRUBE,3.11,2.22,3.50,3.33,3.00
NURS-545,2015A,MARY K GUIDERA,3.00,2.75,3.00,3.00,2.25
NURS-555,2016C,LUISA AZUCENA UGARTE,3.67,2.00,3.33,3.38,2.23
NURS-633,2008A,LINDA A MCCAULEY,3.50,3.00,4.00,4.00,3.50
NURS-823,2015A,ANNE M TEITELMAN,3.38,3.00,4.00,3.25,3.11
SOCI-134,2010A,LINDA H. AIKEN,2.12,2.11,2.24,2.09,2.51
NURS-536,2014A,ROSEMARY C POLOMANO,2.83,2.37,3.09,2.95,2.53
NURS-549,2010A,LETTY PIPER,3.11,2.31,3.04,3.04,2.40
NURS-589,2012A,MARILYN STRINGER,3.25,1.31,3.30,3.00,2.13
NURS-702,2010A,ANN E. ROGERS,3.50,3.00,3.75,3.00,3.25
NURS-731,2016A,ANA I ARIAS-OLIVERAS,3.00,3.00,3.00,3.00,3.80
NURS-802,2012A,MARY D NAYLOR,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-826,2014A,SARAH KAGAN,4.00,1.00,4.00,4.00,2.00
NURS-699,2011B,LISA FIDYK,3.62,2.69,3.23,3.46,3.00
NURS-703,2009B,ANN E. ROGERS,3.00,3.00,4.00,4.00,3.00
NURS-770,2010A,DEBORAH ELLEN BECKER,1.50,2.00,2.00,2.00,2.00
NURS-776,2011B,JOANNE M PATYKULA,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-299,2016A,SARAH KAGAN,4.00,0.00,4.00,4.00,0.00
NURS-315,2016A,EUN-OK IM,1.68,1.53,2.41,2.13,1.67
NURS-324,2014C,CYNTHIA A. CONNOLLY,3.40,2.07,3.73,3.43,2.20
NURS-685,2016C,THOMAS A MARINO,3.75,3.42,3.15,3.12,3.10
NURS-701,2008C,TERRI E WEAVER,3.50,2.83,3.67,3.67,3.17
NURS-820,2011C,NANCY C TKACS,3.75,2.75,3.75,4.00,2.75
NURS-824,2016A,MARILYN S. SOMMERS,3.80,2.80,4.00,3.80,2.60
NURS-828,2016C,BARBARA RIEGEL,4.00,3.20,4.00,3.80,3.20
NURS-386,2016C,SARAH KAGAN,4.00,1.67,4.00,3.67,2.67
NURS-577,2010B,MARY T. ERSEK,4.00,3.00,3.80,4.00,2.60
NURS-317,2010A,MARY L SIANTZ,3.50,2.50,3.50,3.00,2.50
NURS-825,2013A,PAMELA Z. CACCHIONE,3.50,2.00,3.50,3.50,2.50
NURS-612,2016C,JENNIFER S. MYERS,3.24,2.59,3.55,3.45,2.59
NURS-829,2015A,MARILYN S. SOMMERS,4.00,3.17,4.00,3.83,3.17
NURS-890,2016A,MARILYN S. SOMMERS,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-061,2016C,ANTONIO DAVILA,2.74,1.91,2.91,2.61,1.64
NURS-062,2016C,ROSS S JOHNSON,1.84,2.50,1.92,2.05,2.48
NURS-063,2016C,ROSS S JOHNSON,1.65,2.75,1.65,1.44,2.20
NURS-064,2011C,ANN MARIE WISLOWSKI,1.05,1.81,2.84,2.50,1.69
NURS-101,2016C,MONICA HARMON,3.06,1.27,3.29,3.13,1.47
NURS-641,2016C,ERIN LOPES,4.00,2.50,3.20,3.00,2.00
NURS-799,2013C,JANE A KAUFMAN,4.00,4.00,4.00,4.00,4.00
NURS-698,2016A,CATHERINE WILDENBERG,4.00,2.00,4.00,3.00,3.00
NURS-065,2016A,MONIQUE DOWD,2.15,2.32,2.15,2.05,1.82
NURS-066,2013A,AUDREY C CASPAR-CLARK,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-102,2016A,CAMILLE L. DUSON-THOMPSON,3.11,1.50,3.67,3.75,1.38
NURS-134,2015C,LINDA H. AIKEN,2.50,2.44,2.75,2.50,2.11
NURS-163,2016A,CONNIE SCANGA,3.23,3.67,3.38,3.44,3.22
NURS-312,2016A,MATTHEW R HAYES,3.75,2.13,4.00,3.75,1.75
NURS-359,2016A,MICHELLE O SPARROW,3.23,2.55,3.54,3.36,2.91
NURS-514,2013A,MARJORIE A. MUECKE,3.50,2.40,3.50,3.60,2.60
NURS-642,2016A,MARGARET C SOUDERS,3.75,1.88,3.89,3.75,1.88
NURS-809,2016A,CONNIE M ULRICH,2.90,1.00,3.70,3.25,0.75
NURS-817,2012A,BARBARA MEDOFF-COOPER,3.50,2.50,4.00,4.00,2.50
NURS-643,2012B,MARGARET C SOUDERS,3.75,2.25,4.00,4.00,2.00
NURS-103,2016C,TERRI-ANN D KELLY,3.64,1.75,3.93,3.58,1.83
NURS-164,2016C,CONNIE SCANGA,3.56,3.40,3.56,3.27,3.20
NURS-670,2016C,PATRICIA PAWLOW,3.24,2.87,3.42,3.32,2.89
NURS-673,2016C,VIRGINIA BUCKLEY-BLASKOVICH,3.33,2.87,3.41,3.39,3.08
NURS-796,2016C,ANGELA M VOTODIAN,3.29,2.96,3.41,3.29,3.04
NURS-798,2016C,CHRISTOPHER J. GORDON,2.50,3.00,3.00,3.00,2.50
NURS-165,2016A,ALEAHA PEOPLES,3.50,2.00,4.00,3.00,2.00
NURS-215,2016C,JENNIFER KELLY,3.29,1.67,3.86,4.00,2.33
NURS-216,2013A,IRINA V PEKAREVA-KOCHERGINA,1.50,0.00,3.50,4.00,1.50
NURS-289,2013A,ROKSOLANA STARODUB,2.20,2.00,1.80,2.00,3.00
NURS-553,2015A,NANCY P HANRAHAN,3.50,3.00,4.00,3.50,2.50
NURS-608,2016C,HEATH SCHMIDT,2.77,3.29,3.03,2.98,3.06
NURS-671,2016A,YLENIA A QUIAOIT,3.41,2.78,2.53,2.65,2.83
NURS-674,2016A,PATRICIA GRIFFITH,3.66,3.17,3.70,3.69,3.38
NURS-690,2016A,ELIZABETH H BOWMAN,3.21,3.19,3.25,3.23,3.50
NURS-691,2016A,LAUREN M MASSIMO,3.65,3.63,3.55,3.50,3.53
NURS-797,2016C,ANGELA M VOTODIAN,3.53,2.80,3.50,3.36,3.00
NURS-162,2013C,LORETTA A SERNEKOS,3.35,3.45,3.64,3.50,3.36
NURS-225,2016C,KATHLEEN M COLOMY,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-235,2016C,ANITA C IYENGAR,2.50,1.83,2.88,3.00,1.17
NURS-245,2016C,JUSTINE L PAMILOZA,2.88,2.71,3.63,3.86,2.71
NURS-255,2016C,JUSTINE L PAMILOZA,3.13,2.67,3.88,4.00,3.00
NURS-547,2016C,ROSS S JOHNSON,1.13,1.91,1.57,0.90,2.12
NURS-548,2016C,SHIRIT KRONZON ANOLIK,3.70,2.58,3.80,3.58,2.63
NURS-552,2014C,NANCY P HANRAHAN,3.20,1.20,3.40,3.40,2.60
NURS-803,2015C,MATTHEW D. MCHUGH,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-837,2015C,EUN-OK IM,4.00,1.50,4.00,3.50,2.50
NURS-297,2015C,KIM M FALK,3.00,2.00,3.00,4.00,1.00
NURS-335,2014A,JANET CHRZAN,2.57,1.80,2.67,2.50,1.80
NURS-389,2016C,MARION LEARY,2.35,2.00,2.80,3.19,2.39
NURS-526,2016C,BRIDGETTE BRAWNER,3.81,2.50,3.88,3.86,2.50
NURS-380,2016C,ANN MARIE BRENNAN,3.28,2.66,3.69,3.54,2.54
NURS-390,2016C,ABIGAIL CRAWSHAW,2.16,3.58,2.00,2.00,3.21
NURS-836,2014C,THERESE RICHMOND,2.71,2.86,3.43,3.43,2.57
NURS-877,2016C,HEIDI B ELGART,4.00,3.00,4.00,4.00,2.00
NURS-636,2016A,ROSEMARY C POLOMANO,3.16,2.62,3.43,3.41,2.59
NURS-160,2015C,ANNE MITCHELL,4.00,3.00,4.00,4.00,3.00
NURS-358,2015C,CYNTHIA A. CONNOLLY,3.11,1.33,3.67,3.47,1.47
NURS-355,2016A,BARBARA RIEGEL,3.86,2.50,4.00,4.00,2.33
NURS-395,2016A,ERIC CZERWINSKI,3.00,2.00,3.00,3.00,3.00
NURS-830,2016A,ANNE M TEITELMAN,2.67,3.33,3.67,3.00,3.00
NURS-897,2016C,CONNIE M ULRICH,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
NURS-523,2016C,MATTHEW R HAYES,3.71,3.00,4.00,3.86,2.57
NURS-629,2016C,DAWN E BENT,3.13,3.25,3.19,3.25,3.56
NURS-833,2016C,KAREN GLANZ,1.71,3.43,2.14,2.43,4.00
