ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
MUSC-018,2016A,MOLLY JEAN MCGLONE,1.60,1.62,2.27,2.38,2.69
CINE-305,2010A,LEOPOLD CHARNEY,2.54,1.84,2.62,2.25,1.88
HIST-489,2010A,CHEIKH ANTE MBACKE BABOU,3.15,2.25,3.54,3.42,2.50
URBS-213,2015A,JOAN L SAVERINO,2.83,2.67,2.83,2.33,3.17
ANTH-483,2012A,KATHLEEN D. HALL,4.00,1.79,3.87,3.86,2.21
COMM-320,2014A,JOHN L. JACKSON,2.11,2.50,3.32,2.94,3.00
CRIM-280,2015A,CHARLES E. LOEFFLER,2.78,2.53,3.00,2.93,2.47
URBS-421,2012B,RICHARD WAYNE BERMAN,3.80,1.75,3.80,3.50,2.25
URBS-419,2016C,ARIEL BEN-AMOS,2.89,2.38,3.22,3.25,3.00
URBS-216,2016A,GABRIEL R MANDUJANO,2.44,1.76,2.78,2.65,1.94
URBS-427,2013A,JOAN L SAVERINO,2.50,3.00,3.00,2.50,3.00
PSCI-519,2013A,SHAHANA CHATTARAJ,1.53,2.00,1.82,2.09,2.00
SAST-504,2013A,LISA MITCHELL,3.00,3.27,3.15,3.17,3.58
AFST-167,2015A,CHEIKH ANTE MBACKE BABOU,3.00,2.18,3.18,3.45,2.45
URBS-219,2016A,STEPHEN R KOCHER,3.56,0.96,3.84,3.72,1.28
URBS-438,2015A,KUSHANAVA CHOUDHURY,3.60,2.60,3.80,3.80,3.20
URBS-476,2016A,MARK J. STERN,3.38,3.13,3.50,3.50,3.50
URBS-015,2016C,DAVID H GROSSMAN,2.27,1.11,3.09,2.89,1.11
URBS-451,2016C,JOHN KROMER,2.92,2.35,2.92,3.00,2.52
URBS-323,2016A,CHERYL PARKER,1.20,1.40,1.40,2.00,2.00
ARCH-414,2016A,CHRISTINA SVENDSEN,3.00,2.33,3.00,2.67,2.67
THAR-275,2016A,JAMES SCHLATTER,1.70,1.50,1.50,2.50,1.25
URBS-431,2016C,PAUL M FARBER,3.58,2.25,3.67,3.67,2.83
URBS-439,2016C,RICHARD WAYNE BERMAN,2.25,1.75,2.63,3.38,2.13
ARTH-100,2016C,AARON LEVY,3.08,1.69,3.23,3.31,2.50
GSWS-040,2016C,SHAWNA M PATTERSON,3.74,2.44,3.84,3.94,2.78
