ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
THAR-275,2016A,JAMES SCHLATTER,1.70,1.50,1.50,2.50,1.25
THAR-279,2016C,ROSEMARY MALAGUE,2.73,1.73,3.17,3.25,2.17
COML-502,2009A,BATSHEVA BEN-AMOS,3.22,2.89,3.33,3.22,2.89
EALC-257,2016C,JOLYON BARAKA THOMAS,3.40,2.50,3.70,3.60,2.90
ENGL-051,2016C,CHRISTINE M WOODY,3.40,2.00,3.60,3.40,2.60
ENGL-241,2016A,CHI-MING YANG,3.18,2.73,3.67,3.27,2.80
ENGL-245,2016A,TONI BOWERS,2.89,2.29,3.44,3.29,3.14
ENGL-251,2015C,MONIKA BHAGAT-KENNEDY,3.33,2.67,3.67,3.33,2.67
ENGL-260,2015C,ELIZABETH F BLUM,4.00,2.00,4.00,4.00,1.75
ENGL-461,2009C,DAVID B ESPEY,3.00,2.60,3.00,2.40,3.20
HIST-214,2016A,STEVEN HAHN,2.38,2.14,2.50,2.71,2.29
HIST-346,2014A,KATHLEEN M BROWN,3.27,2.20,3.45,3.47,2.70
ITAL-534,2009A,VICTORIA E KIRKHAM,1.14,2.14,1.00,1.29,2.43
NURS-338,2010A,SARAH KAGAN,2.44,2.50,3.33,3.00,2.75
NURS-339,2010A,SARAH KAGAN,3.00,3.07,3.33,3.33,2.60
PSCI-581,2009A,NANCY J. HIRSCHMANN,3.43,2.86,3.57,3.29,3.29
SOCI-007,2016C,CHENOA ANNE FLIPPEN,2.76,2.29,3.26,3.18,2.46
SOCI-546,2009A,BARBARA J. RISMAN,3.00,3.33,3.33,3.17,3.83
GSOC-422,2011B,KRISTINE LYNN RABBERMAN,3.33,3.11,3.56,3.11,3.25
ANTH-290,2010C,PEGGY R SANDAY,1.80,2.20,1.60,1.40,2.80
ENGL-101,2016C,CHRISTINE M WOODY,3.21,2.20,3.42,3.47,2.93
HIST-203,2016A,SARAH L.H. GRONNINGSATER,4.00,2.60,4.00,4.00,3.40
HIST-204,2016C,RICHARD SCOTT HANSON,2.67,2.13,2.44,2.88,2.88
HIST-345,2015A,KATHLEEN M BROWN,2.82,2.26,3.06,3.41,2.41
HSOC-381,2009C,SUSAN SORENSON,3.20,2.38,3.60,3.29,2.63
NURS-324,2014C,CYNTHIA A. CONNOLLY,3.40,2.07,3.73,3.43,2.20
PHIL-249,2016C,QUAYSHAWN SPENCER,4.00,3.00,4.00,4.00,2.00
RELS-005,2016C,MEGAN E ROBB,3.48,2.14,3.77,3.71,2.81
SOCI-112,2015C,JANICE FANNING MADDEN,2.18,2.08,2.27,2.42,2.08
DEMG-541,2008C,JANICE FANNING MADDEN,3.73,3.09,3.73,3.73,2.55
ENGL-015,2016A,FRANK PELLICONE,3.40,1.80,3.80,3.60,2.60
ENGL-221,2016A,DAVID WALLACE,3.17,2.45,3.67,3.64,2.55
ENGL-255,2014A,EMILY STEINLIGHT,3.53,2.71,3.79,3.82,3.50
ENGL-265,2008C,HEATHER K. LOVE,3.69,2.56,3.94,4.00,2.63
ITAL-537,2013C,KEVIN BROWNLEE,2.50,2.00,2.50,3.00,2.00
GSOC-240,2008A,SUSAN A. MILLER,3.33,2.50,3.83,3.67,2.67
ANTH-138,2008A,CAMILLE ROBCIS,3.75,3.13,3.75,3.50,3.00
EALC-017,2008A,LINDA H. CHANCE,3.50,2.33,3.50,3.50,2.33
ENGL-390,2015C,MELISSA E. SANCHEZ,3.67,2.67,4.00,3.83,2.83
ENGL-538,2008A,MELISSA E. SANCHEZ,3.33,3.11,3.56,3.44,3.44
ENGL-592,2015C,TIMOTHY CORRIGAN,3.88,2.86,4.00,3.50,2.63
GSOC-101,2010B,MELANIE A MICIR,4.00,2.80,4.00,3.75,2.80
AFRC-387,2016C,GRACE L. SANDERS JOHNSON,3.83,3.00,3.83,3.92,3.00
AFST-221,2016A,PAMELA BLAKELY,2.67,1.89,2.78,3.22,2.44
EALC-259,2015A,AYAKO KANO,3.55,2.78,3.60,3.67,2.78
GRMN-238,2011A,KERRY WALLACH,3.80,2.20,4.00,3.80,2.20
SOCI-542,2016A,ROBIN LISA LEIDNER,3.17,2.33,3.33,3.17,2.67
STSC-182,2010A,HENRIKA KUKLICK,2.57,1.60,3.00,2.82,1.55
HIST-118,2016C,ROBERT ST.GEORGE,1.34,2.08,1.76,2.00,2.29
HIST-233,2016C,YVONNE E FABELLA,3.08,2.83,3.33,3.33,3.25
PSCI-582,2013C,NANCY J. HIRSCHMANN,3.67,3.17,3.67,3.83,3.00
COML-127,2016A,ROBIN FRANCOIS SEGUY,2.00,3.25,2.00,2.75,3.50
AFRC-287,2010A,TANJI GILLIAM,3.91,2.00,3.82,3.91,2.45
ENGL-045,2010A,TONI BOWERS,3.00,2.78,3.45,3.11,3.11
ENGL-341,2014A,TONI BOWERS,3.17,3.00,3.57,3.83,3.67
ENGL-566,2012C,PETER DECHERNEY,3.00,2.42,3.36,3.58,2.58
