ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
ENGL-155,2015A,PAUL HENDRICKSON,3.83,2.90,3.67,3.40,3.00
ENGL-204,2004A,JEAN-MICHEL RABATE,3.61,2.89,3.74,3.16,2.63
ENGL-233,2011A,PETER STALLYBRASS,2.81,1.53,3.50,2.80,1.73
ENGL-235,2003A,BARBARA RIEBLING,3.47,2.32,3.58,3.47,2.16
ENGL-236,2013A,ZACHARY LESSER,2.82,2.93,3.29,3.00,3.00
ENGL-245,2016A,TONI BOWERS,2.89,2.29,3.44,3.29,3.14
ENGL-255,2014A,EMILY STEINLIGHT,3.53,2.71,3.79,3.82,3.50
ENGL-260,2015C,ELIZABETH F BLUM,4.00,2.00,4.00,4.00,1.75
ENGL-261,2015C,ALAN J FILREIS,3.79,2.67,3.76,3.86,2.75
ENGL-270,2016A,JENNIFER STERNAD PONCE DE LEON,4.00,3.00,4.00,4.00,3.00
ENGL-272,2015A,DAVID L. ENG,3.89,3.00,3.89,3.78,2.33
ENGL-280,2002A,JOSEPH N CLARKE,3.09,2.30,3.27,2.91,2.40
ENGL-282,2010A,TIMOTHY POWELL,2.86,1.90,3.10,3.10,2.10
ENGL-283,2004A,JOAN DAYAN,3.00,3.25,3.00,3.00,3.25
ENGL-284,2015A,HERMAN BEAVERS,3.17,3.00,3.25,3.50,3.29
ENGL-285,2004A,ALAN J FILREIS,4.00,3.37,4.00,3.95,3.42
ENGL-286,2015A,PETER CONN,3.29,2.06,3.47,3.63,2.44
ENGL-288,2015A,CHARLES BERNSTEIN,3.11,1.88,3.67,3.50,1.88
ENGL-290,2016C,MARION KANT,3.50,2.00,3.75,3.50,1.75
ENGL-292,2016A,JEAN-MICHEL RABATE,3.46,2.11,3.69,4.00,2.33
ENGL-293,2015A,SUVIR KAUL,3.00,3.00,3.00,3.00,2.67
ENGL-296,2016C,ANIA LOOMBA,3.33,3.00,3.38,3.45,3.09
ENGL-297,2003A,PETER STALLYBRASS,3.11,2.32,3.58,3.42,2.63
ENGL-310,2003A,VICKI L MAHAFFEY,3.87,3.07,4.00,4.00,2.93
ENGL-311,2016C,SALAMISHAH TILLET,3.00,3.00,3.22,3.25,2.88
ENGL-325,2011A,EMILY R. STEINER,2.83,2.67,3.83,3.17,3.17
ENGL-337,2002A,JEAN E HOWARD,3.31,2.92,3.69,3.54,2.77
ENGL-381,2013A,THADIOUS M DAVIS,3.18,2.70,3.18,3.10,2.90
ENGL-393,2013C,SUVIR KAUL,3.25,2.50,3.50,3.75,2.75
ENGL-412,2016C,MELISSA JENSEN,3.81,2.20,3.88,3.87,2.47
ENGL-476,2002A,VALERIE ROSS,3.70,3.11,3.90,3.67,3.33
AMES-154,2004A,NILI R GOLD,2.92,1.83,3.33,3.08,1.92
CLST-360,2016C,RITA COPELAND,3.33,2.55,3.53,3.36,2.45
COML-125,2016C,ROGER M A ALLEN,2.96,2.26,3.08,2.87,2.87
THAR-114,2016A,JACQUELINE P GOLDFINGER,3.56,2.25,3.44,3.63,2.50
THAR-275,2016A,JAMES SCHLATTER,1.70,1.50,1.50,2.50,1.25
ENGL-008,2005A,CATHERINE J NICHOLSON,3.00,2.62,3.31,3.38,3.23
ENGL-065,2013C,RITA BARNARD,2.75,2.38,2.75,3.08,2.77
ENGL-082,2011A,TIMOTHY POWELL,3.15,1.92,3.08,3.08,1.85
ENGL-088,2016C,ALAN J FILREIS,3.32,2.23,3.43,3.39,3.00
ENGL-103,2016C,DONALD JAMES MCLAUGHLIN,3.50,2.10,3.70,3.40,2.90
ENGL-210,2004A,JEAN-MICHEL RABATE,2.78,2.67,3.56,3.11,2.67
ENGL-241,2016A,CHI-MING YANG,3.18,2.73,3.67,3.27,2.80
ENGL-276,2005A,JAMES SCHLATTER,2.09,1.73,2.68,2.18,1.86
ENGL-281,2016A,OMARI M WEEKES,3.75,2.29,3.75,3.86,2.43
ENGL-289,2003A,AMY B KAPLAN,3.38,2.13,3.56,3.13,2.50
ENGL-330,2003A,SEAN KEILEN,3.76,3.05,3.86,3.85,3.00
ENGL-360,2015A,MICHAEL C GAMER,3.85,2.82,3.92,3.91,3.09
ENGL-383,2004A,AMY B KAPLAN,3.36,2.82,3.55,3.00,3.00
ENGL-390,2015C,MELISSA E. SANCHEZ,3.67,2.67,4.00,3.83,2.83
ENGL-410,2016C,KATHRYN WATTERSON,2.86,2.29,3.29,3.43,3.14
ENGL-493,2004A,CAROL SCHILLING,4.00,3.50,4.00,4.00,3.75
ENGL-531,2003A,SEAN KEILEN,4.00,3.75,4.00,4.00,3.38
ENGL-540,2009A,CHI-MING YANG,2.80,3.00,3.50,2.90,3.20
ENGL-598,2009A,MAX C CAVITCH,2.83,2.83,3.50,3.17,3.17
ASAM-232,2003A,JACQUELINE N SADASHIGE,3.45,1.91,3.82,3.82,1.73
FILM-292,2003A,RUTH PERLMUTTER,3.39,1.83,3.56,3.44,1.72
ITAL-333,2016A,MARINA DELLA PUTTA JOHNSTON,2.40,2.14,3.00,2.71,2.43
RELS-015,2003A,ROBERT A KRAFT,2.83,2.42,3.17,3.08,2.42
THAR-290,2005C,MARION KANT,3.04,2.21,3.46,3.29,2.17
THAR-475,2003C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
WSTD-201,2003A,DEBORAH L. SHAPPLE,3.50,2.46,3.58,3.46,2.77
ENGL-049,2015C,FNU KALYAN SUNDER,3.00,2.50,3.17,3.17,2.67
ENGL-025,2013A,KARA S GASTON,3.33,2.00,3.67,2.83,2.33
ENGL-050,2016A,ANA SCHWARTZ,3.40,2.43,3.80,3.79,2.86
ENGL-072,2016C,JOSEPHINE NOCK-HEE PARK,3.05,2.26,3.43,3.23,2.34
ENGL-083,2004A,JESSICA B BLAUSTEIN,3.13,2.31,3.44,3.06,2.75
ENGL-089,2016A,ANA SCHWARTZ,4.00,2.50,4.00,4.00,2.67
ENGL-091,2014C,PETER DECHERNEY,2.87,2.10,3.05,3.12,2.24
ENGL-102,2016C,JOAN E LUBIN,2.21,2.43,2.64,2.64,2.71
ENGL-117,2016C,ANTHONY DECURTIS,3.11,2.33,2.89,3.17,2.67
ENGL-230,2003C,BARBARA RIEBLING,3.69,1.94,3.81,3.63,2.13
ENGL-231,2013C,ANIA LOOMBA,2.63,3.25,3.13,3.25,2.63
ENGL-250,2013C,MICHAEL C GAMER,3.60,2.90,3.70,3.80,3.40
ENGL-271,2014A,TSITSI E. JAJI,3.25,2.00,3.25,3.29,2.71
ENGL-291,2013C,TIMOTHY CORRIGAN,3.23,2.23,3.62,3.54,2.31
ENGL-304,2003C,JEAN-MICHEL RABATE,3.22,2.83,3.67,3.06,2.67
ENGL-365,2004A,VICKI L MAHAFFEY,3.75,3.13,4.00,3.67,3.17
ENGL-386,2010C,PETER CONN,3.83,2.82,3.83,3.64,2.82
ENGL-395,2012A,DEVIN S GRIFFITHS,2.40,2.53,3.07,2.87,2.93
ENGL-404,2004C,JEAN-MICHEL RABATE,3.11,2.78,3.33,3.11,2.44
ENGL-430,2016C,ZACHARY LESSER,4.00,2.50,4.00,4.00,2.50
ENGL-435,2015C,KATHRYN WATTERSON,3.46,2.54,3.46,3.50,3.31
ENGL-486,2016C,PETER CONN,3.30,2.50,3.50,3.50,3.30
CLST-396,2014A,RITA COPELAND,3.50,3.07,3.81,3.79,2.79
CLST-530,2014A,RITA COPELAND,3.30,3.14,3.60,3.14,3.00
GRMN-263,2014C,KATHRYN HELLERSTEIN,2.00,2.00,2.67,3.00,1.50
RELS-302,2004A,JAY C. TREAT,4.00,2.33,4.00,3.33,2.33
THAR-375,2002C,ROSEMARY MALAGUE,3.09,2.09,3.09,2.91,2.82
ENGL-070,2016C,JENNIFER STERNAD PONCE DE LEON,3.09,2.40,3.26,3.20,2.90
ENGL-111,2016C,KENNETH P GOLDSMITH,3.07,1.33,3.00,3.42,1.42
ENGL-119,2016A,SUSAN BEE LAUFER,3.23,1.45,3.38,3.45,1.82
ENGL-225,2015C,DAVID WALLACE,3.42,2.45,3.58,3.55,2.27
ENGL-275,2008C,BARBARA RIEBLING,3.70,2.10,3.90,4.00,2.10
ENGL-335,2003C,MARGRETA DEGRAZIA,3.50,2.75,3.63,3.19,2.38
ENGL-341,2014A,TONI BOWERS,3.17,3.00,3.57,3.83,3.67
ENGL-396,2003C,ANNE D HALL,3.80,3.00,4.00,3.80,2.80
ENGL-403,2003C,DEBORAH S BURNHAM,3.50,2.73,3.58,3.50,2.75
ENGL-415,2016A,MELISSA JENSEN,3.94,2.63,3.88,4.00,2.88
ENGL-441,2003C,BARBARA RIEBLING,3.33,2.67,3.33,3.67,3.00
ENGL-501,2015C,EMILY R. STEINER,3.00,4.00,3.50,4.00,3.50
ENGL-551,2010A,MICHAEL C GAMER,3.38,2.88,3.63,3.75,3.00
ENGL-570,2016A,SALAMISHAH TILLET,3.25,2.57,3.38,3.57,3.00
ENGL-581,2003C,VICKI L MAHAFFEY,2.60,2.40,3.60,3.40,2.60
ENGL-597,2014A,ZACHARY LESSER,3.71,2.67,3.86,3.67,2.83
COML-100,2011C,VLADISLAV T. TODOROV,1.82,1.81,1.53,1.50,2.34
COML-450,2003C,NANCY M SHAWCROSS,2.25,2.25,2.38,2.38,2.75
COML-501,2016C,RITA COPELAND,3.57,3.08,3.79,3.08,3.00
FOLK-546,2003C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
FREN-250,2015C,JOAN ELIZABETH DEJEAN,2.57,1.67,3.00,2.67,2.17
GRMN-242,2013C,LILIANE WEISSBERG,3.28,2.12,3.53,3.59,2.29
GRMN-261,2014A,KATHRYN HELLERSTEIN,2.43,1.69,2.57,2.50,1.69
ITAL-390,2003C,MILLICENT J MARCUS,3.75,2.63,3.88,3.63,3.00
ENGL-026,2006C,DANIEL H TRAISTER,2.33,2.69,2.77,2.50,2.67
ENGL-029,2009C,ANNA M FOY,3.25,2.45,3.33,3.18,2.82
ENGL-031,2012C,ANIA LOOMBA,2.82,2.78,2.73,2.89,2.56
ENGL-033,2015C,ANNE D HALL,3.18,2.38,3.36,3.63,2.75
ENGL-051,2016C,CHRISTINE M WOODY,3.40,2.00,3.60,3.40,2.60
ENGL-057,2013A,DAVID KAZANJIAN,3.63,2.00,3.75,3.63,2.63
ENGL-058,2015A,ELIZABETH F BLUM,4.00,2.50,3.75,4.00,2.50
ENGL-059,2016A,ELIZABETH F BLUM,3.83,2.33,4.00,4.00,2.50
ENGL-064,2016A,RITA BARNARD,3.18,2.42,3.33,3.42,2.75
ENGL-069,2016C,JOSEPHINE NOCK-HEE PARK,3.47,1.28,3.74,3.44,1.22
ENGL-074,2016A,JEAN-CHRISTOPHE CLOUTIER,3.28,2.23,3.53,3.47,2.67
ENGL-079,2004C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ENGL-096,2016C,JEANNE VACCARO,3.05,2.00,3.30,3.37,1.88
ENGL-251,2015C,MONIKA BHAGAT-KENNEDY,3.33,2.67,3.67,3.33,2.67
ENGL-258,2014C,PAUL K. SAINT-AMOUR,3.88,3.20,3.94,3.93,3.07
ENGL-259,2016C,JEAN-MICHEL RABATE,3.05,2.53,3.19,3.16,2.11
ENGL-265,2008C,HEATHER K. LOVE,3.69,2.56,3.94,4.00,2.63
ENGL-295,2016C,TIMOTHY CORRIGAN,3.69,2.36,3.94,3.71,2.36
ENGL-321,2005C,DAVID WALLACE,3.33,2.67,3.72,3.50,2.50
ENGL-329,2016A,ANNE D HALL,4.00,3.17,4.00,3.83,2.83
ENGL-353,2016A,DAVID KAZANJIAN,3.33,2.40,3.67,3.60,2.50
COML-360,2008A,ROMAN DE LA CAMPA,3.36,3.07,3.79,3.14,2.79
ENGL-030,2004A,ERIKA LIN,4.00,2.67,4.00,4.00,2.67
ENGL-036,2004A,ANNE D HALL,3.38,2.81,3.69,3.44,2.69
ENGL-038,2016A,ZACHARY LESSER,3.32,2.85,3.39,3.00,2.40
ENGL-075,2015A,FNU KALYAN SUNDER,3.14,2.50,3.29,3.43,2.86
ENGL-095,2004A,SUVIR KAUL,3.86,3.14,4.00,3.79,2.93
ENGL-254,2004A,ERIN K O'CONNOR,3.11,2.79,3.32,3.00,3.37
ENGL-394,2012A,RITA COPELAND,3.29,2.93,3.64,3.57,2.71
ENGL-475,2007B,BARBARA RIEBLING,3.60,2.70,3.90,3.70,2.70
ENGL-492,2014C,RITA BARNARD,3.13,2.86,3.13,3.00,2.57
ENGL-543,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ENGL-553,2016C,DAVID WALLACE,3.14,2.50,3.50,3.20,2.25
ENGL-571,2004A,JEAN-MICHEL RABATE,3.27,3.40,3.47,3.40,3.60
ENGL-590,2016C,JENNIFER STERNAD PONCE DE LEON,3.42,3.64,3.42,3.64,3.80
ENGL-591,2010A,JOSHUA ESTY,3.71,3.43,3.75,3.63,3.00
ENGL-595,2015A,TSITSI E. JAJI,2.85,3.00,3.15,3.50,3.10
CLST-167,2004A,EMILY R. C. WILSON,3.63,3.14,4.00,4.00,2.75
FILM-212,2004A,RUTH PERLMUTTER,2.92,1.58,3.33,2.58,1.42
FOLK-545,2004A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HIST-411,2016A,ROGER CHARTIER,2.85,2.42,2.69,2.50,2.75
ITAL-536,2004A,KEVIN BROWNLEE,2.73,2.93,3.00,2.73,3.57
ENGL-021,2015A,MARIE L TURNER,3.25,2.00,3.56,3.44,2.22
ENGL-034,2015C,CHRISTINE M WOODY,2.79,2.40,3.50,3.30,2.80
ENGL-043,2005C,TODD W NOTHSTEIN,3.00,2.50,3.00,2.67,3.00
ENGL-046,2013A,SUVIR KAUL,3.17,2.55,3.62,3.18,2.18
ENGL-056,2005A,LARRY M ROBBINS,3.64,2.64,3.55,3.45,2.55
ENGL-062,2015A,CHARLES BERNSTEIN,3.36,1.63,3.36,2.88,2.13
ENGL-094,2016C,SUVIR KAUL,3.31,2.46,3.92,3.62,2.46
ENGL-130,2013C,KATHLEEN D VAN CLEVE,3.86,2.50,3.86,3.83,2.67
ENGL-157,2016C,AVERY ROME,2.50,2.33,2.67,2.33,2.50
ENGL-158,2016C,RICHARD A POLMAN,3.00,1.50,3.40,3.75,1.75
ENGL-165,2016A,KENNETH P GOLDSMITH,3.33,2.33,3.56,4.00,3.00
ENGL-229,2016A,BRONWYN V WALLACE,2.56,2.38,2.94,3.13,2.19
ENGL-243,2016C,LAURA J SODERBERG,2.67,2.00,3.00,3.00,2.75
ENGL-248,2010A,JOSEPH REZEK,3.17,2.17,3.17,3.00,2.50
ENGL-263,2015C,AARON LEVY,3.31,2.27,3.46,3.45,2.55
ENGL-266,2015A,PETER DECHERNEY,3.33,1.92,3.20,3.58,2.17
ENGL-269,2016A,CHARLES BERNSTEIN,3.00,2.00,3.60,3.20,1.80
ENGL-274,2016C,JAMES ENGLISH,3.36,2.85,3.79,3.62,3.00
ENGL-355,2014A,JOSHUA ESTY,3.86,2.82,3.93,3.92,3.00
ENGL-359,2014C,ANNE D HALL,2.67,3.00,2.75,2.75,2.50
ENGL-525,2014C,DAVID WALLACE,4.00,2.50,4.00,4.00,2.00
ENGL-556,2011C,PAUL K. SAINT-AMOUR,3.56,3.33,3.67,3.78,3.56
ENGL-558,2008A,EDUARDO L. CADAVA,2.60,2.50,3.33,2.80,2.30
ENGL-566,2012C,PETER DECHERNEY,3.00,2.42,3.36,3.58,2.58
AFRC-532,2006A,ELIZABETH ALEXANDER,2.25,2.25,2.25,2.25,3.25
HSSC-110,2005A,MARK B ADAMS,3.29,3.00,3.46,3.25,3.50
NELC-159,2016C,NILI R GOLD,3.75,2.00,3.79,3.84,2.56
THAR-140,2006A,CARY M MAZER,2.80,2.20,3.00,2.60,2.20
THAR-273,2013A,MARCIA L FERGUSON,2.71,2.13,3.12,2.81,2.38
THAR-279,2016C,ROSEMARY MALAGUE,2.73,1.73,3.17,3.25,2.17
ENGL-022,2016C,LYDIA A KERTZ,3.27,2.30,3.45,3.80,2.90
ENGL-041,2015A,ALYSSA L CONNELL,3.18,1.90,3.64,3.40,2.00
ENGL-052,2005A,SARAH FERGUSON-WAGSTAFFE,2.82,2.36,2.82,2.73,2.64
ENGL-053,2016C,LAURA J SODERBERG,2.90,2.09,3.36,3.09,2.18
ENGL-066,2015C,CAROLINE HENZE-GONGOLA,2.88,1.85,3.00,3.46,2.23
ENGL-073,2016A,JENNIFER STERNAD PONCE DE LEON,3.29,2.64,3.53,3.64,2.57
ENGL-105,2016A,DEBORAH S BURNHAM,3.36,1.87,3.80,3.67,3.07
ENGL-156,2016A,PAUL HENDRICKSON,4.00,2.90,4.00,4.00,2.70
ENGL-159,2016C,RICHARD A POLMAN,3.29,1.77,3.43,3.62,2.46
ENGL-221,2016A,DAVID WALLACE,3.17,2.45,3.67,3.64,2.55
ENGL-226,2015C,REBECCA W BUSHNELL,3.36,2.46,3.54,3.38,2.67
ENGL-234,2013C,MARISSA O NICOSIA,3.14,2.14,3.71,3.00,2.14
ENGL-247,2007B,LANCE D. WAHLERT,4.00,2.50,4.00,4.00,3.00
ENGL-294,2015C,JEAN-MICHEL RABATE,3.33,2.88,3.78,3.38,2.88
ENGL-331,2005A,PHYLLIS ROSALYN RACKIN,3.45,2.91,3.91,3.73,3.18
ENGL-363,2015A,NICHOLAS MEYER GASKILL,3.00,2.33,3.00,3.00,3.33
ENGL-392,2016C,RITA BARNARD,3.19,2.08,3.56,3.58,1.92
ENGL-416,2006C,MARC LAPADULA,2.91,3.00,3.09,2.82,2.64
ENGL-429,2008B,BARBARA RIEBLING,3.80,2.40,4.00,3.60,2.80
ENGL-481,2016A,KATHRYN WATTERSON,3.67,3.20,3.83,3.80,3.80
ENGL-583,2013C,MAX C CAVITCH,1.86,2.71,2.29,2.43,2.71
ARTH-290,2014A,JULIE NELSON DAVIS,3.41,2.31,3.53,3.81,2.31
CINE-101,2016C,META MAZAJ,3.30,1.61,3.61,3.58,1.78
CINE-115,2008A,VALERIE ROSS,3.70,1.87,3.61,3.59,2.17
CINE-202,2016C,VALERIE ROSS,3.80,1.38,4.00,3.85,2.08
CLST-321,2007C,RITA COPELAND,3.42,2.25,3.67,3.50,2.58
SLAV-526,2010C,JULIA VERKHOLANTSEV,3.67,2.50,3.67,4.00,2.50
THAR-274,2016C,CARY M MAZER,3.13,1.67,3.50,3.83,1.83
WSTD-293,2005C,VERONICA L SCHANOES,3.39,2.72,3.50,3.11,3.00
ENGL-039,2007B,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ENGL-068,2012B,DAVID B ESPEY,2.14,1.43,1.86,1.43,1.86
ENGL-586,2005C,AMPARO YOLANDA PADILLA,3.50,2.75,3.63,3.63,3.13
CLST-141,2005B,JACQUES A. BROMBERG,3.86,2.43,3.57,3.57,2.71
ENGL-042,2005A,SUVIR KAUL,2.64,2.71,3.57,2.79,2.43
ENGL-077,2007A,SANJAY KRISHNAN,3.00,2.54,3.46,2.85,2.46
ENGL-110,2009A,JESSICA LOWENTHAL,3.60,2.00,3.67,3.83,2.17
ENGL-120,2016A,TAIJE JALAYA SILVERMAN,3.60,2.56,3.90,3.78,2.56
ENGL-238,2016C,ANNE D HALL,3.43,2.80,3.57,3.80,2.60
ENGL-252,2005A,SARAH FERGUSON-WAGSTAFFE,3.00,2.67,3.00,2.67,2.67
ENGL-253,2016C,NANCY A BENTLEY,3.50,2.57,3.75,3.71,2.79
ENGL-262,2016C,TAIJE JALAYA SILVERMAN,3.85,2.62,3.77,3.85,2.92
ENGL-345,2016C,TONI BOWERS,3.00,2.56,3.55,3.33,3.00
ENGL-388,2007A,ROBERT PERELMAN,3.10,2.40,3.50,3.10,2.70
ASAM-150,2010A,FARIHA KHAN,2.67,2.60,3.17,2.80,2.80
CLST-325,2008A,EMILY R. C. WILSON,3.30,2.40,3.00,3.00,2.20
LING-470,2014A,WILLIAM LABOV,3.63,2.00,3.75,3.50,2.14
WSTD-294,2005A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ENGL-048,2005B,JULIE C. KIM,3.71,2.29,3.86,3.71,2.86
FILM-202,2005B,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ENGL-129,2007A,VALERIE ROSS,3.92,2.83,4.00,3.92,3.17
ENGL-232,2008C,MARGRETA DEGRAZIA,3.40,2.67,3.67,3.20,2.40
ENGL-326,2016C,PHYLLIS ROSALYN RACKIN,2.57,3.08,2.86,2.92,3.42
ENGL-573,2016C,MAX C CAVITCH,0.71,2.57,0.86,1.86,3.29
ENGL-589,2014A,CHARLES BERNSTEIN,3.33,2.78,3.80,3.56,2.67
ENGL-592,2015C,TIMOTHY CORRIGAN,3.88,2.86,4.00,3.50,2.63
ARTH-108,2007A,META MAZAJ,2.67,2.05,3.22,2.89,2.27
THAR-076,2016C,JAMES SCHLATTER,3.14,1.08,2.92,3.17,1.00
THAR-236,2016C,CARY M MAZER,3.67,2.00,3.67,3.78,2.00
THAR-270,2005C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
WSTD-405,2005C,BARBARA RIEBLING,3.64,2.73,3.82,3.36,2.64
CINE-160,2007B,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
ENGL-222,2015A,MARIE L TURNER,3.38,2.44,3.71,3.69,2.73
ENGL-264,2015A,AMY L PAETH,2.64,2.13,2.64,3.25,1.88
ENGL-279,2007C,JENNIFER GLASER,3.50,2.19,3.75,3.38,2.44
ENGL-401,2010A,PETER CONN,3.67,2.13,3.78,3.75,3.13
ENGL-593,2011A,CHI-MING YANG,3.43,3.17,3.57,3.67,3.17
ARTH-301,2016C,CHRISTOPHER PASTORE,2.88,2.38,3.00,3.29,3.13
CINE-201,2016C,FILIPPO TRENTIN,3.33,2.50,3.25,3.00,2.50
COML-383,2016A,RITA COPELAND,3.73,2.67,3.91,4.00,2.67
FOLK-575,2009C,MARY T. HUFFORD,3.00,3.20,3.00,3.20,3.20
HIST-491,2009C,MARION KANT,2.93,2.36,3.27,2.93,2.50
SAST-310,2007A,SHEETAL NARENDRA MAJITHIA,3.00,2.67,3.33,3.33,3.00
THAR-110,2013C,JAMES SCHLATTER,1.55,1.64,1.82,1.64,1.73
THAR-112,2013A,CARY M MAZER,3.20,2.89,3.50,3.56,2.67
THAR-271,2016C,DAVID FOX,2.87,2.20,3.07,3.07,2.40
ENGL-169,2007A,PAUL HENDRICKSON,3.50,2.25,4.00,4.00,2.50
ENGL-460,2007A,NANCY M SHAWCROSS,2.67,2.67,2.67,2.44,2.56
ENGL-461,2009C,DAVID B ESPEY,3.00,2.60,3.00,2.40,3.20
ENGL-538,2008A,MELISSA E. SANCHEZ,3.33,3.11,3.56,3.44,3.44
ENGL-569,2008C,TIMOTHY CORRIGAN,2.50,2.30,2.70,2.89,2.50
ENGL-572,2016C,RITA BARNARD,3.45,2.40,3.55,3.50,2.56
ARTH-100,2016C,AARON LEVY,3.08,1.69,3.23,3.31,2.50
CINE-102,2015A,CLAUDIA CONSOLATI,2.52,1.90,2.70,2.83,1.88
CLST-315,2007A,EMILY R. C. WILSON,3.32,2.28,3.44,3.32,2.52
HIST-259,2007A,MARION KANT,3.69,2.31,3.85,3.85,2.46
STSC-110,2016A,MARK B ADAMS,3.43,2.31,3.29,3.54,3.54
THAR-111,2014A,MARCIA L FERGUSON,2.93,2.31,3.40,3.23,2.54
THAR-240,2014A,CARY M MAZER,3.43,2.17,3.83,3.67,2.83
ENGL-121,2016A,ELIZABETH T. LABAN,3.00,2.17,3.25,3.33,2.67
ENGL-170,2016A,ANTHONY DECURTIS,3.00,3.50,4.00,4.00,3.50
