ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
CIS-521,2016A,MITCHELL PHILIP MARCUS,2.93,2.22,2.88,2.93,2.52
CIS-553,2016A,JONATHAN MICHAEL SMITH,1.40,1.74,1.73,1.59,1.24
MEAM-105,2007C,GEORGE BIROS,1.85,3.44,1.93,1.63,3.48
CIS-112,2010A,MICHAEL KEARNS,2.37,2.19,2.80,2.07,1.49
CIS-125,2016A,MATTHEW BLAZE,3.00,1.43,3.37,3.00,1.31
CIS-260,2008A,SAMPATH KANNAN,3.10,3.00,3.67,3.16,2.97
CIS-277,2016A,BENEDICT JULIAN BROWN,3.15,3.83,2.68,2.64,3.83
CIS-320,2016C,SAMPATH KANNAN,2.55,3.65,2.87,2.44,3.47
CIS-371,2016A,BENEDICT JULIAN BROWN,2.26,3.28,2.16,1.54,3.24
CIS-372,2009A,AMIR ROTH,2.85,3.47,3.24,2.78,3.53
CIS-398,2016A,MAX MINTZ,3.67,2.71,3.89,4.00,2.43
CIS-401,2016A,ANI NENKOVA,1.54,2.20,2.26,1.69,2.67
CIS-455,2016A,ANDREAS HAEBERLEN,3.29,3.82,3.13,2.93,3.89
CIS-563,2016A,DEBANSHU SINGH,3.00,3.90,3.27,3.50,3.80
CIS-106,2016C,NORMAN I BADLER,1.19,3.07,2.38,2.20,3.20
CIS-160,2016C,RAJIV C. GANDHI,3.47,3.90,3.73,3.66,3.94
CIS-540,2016A,RAJEEV S. ALUR,2.84,2.59,3.27,2.41,2.50
CIS-581,2016C,JIANBO SHI,2.81,2.51,2.85,2.94,2.72
TCOM-512,2010C,BOON THAU LOO,3.00,3.04,2.99,2.75,3.56
CIS-341,2015A,STEPHAN A. ZDANCEWIC,3.38,3.59,3.45,3.06,3.68
CIS-381,2008C,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
CIS-399,2016C,CHRISTIAN DANIEL MURPHY,3.38,1.73,3.69,3.45,2.36
CIS-430,2012C,ANI NENKOVA,2.13,3.00,2.25,2.00,3.25
CIS-562,2008C,STEPHEN LANE,3.27,3.00,3.18,2.71,3.14
PSYC-107,2008B,THOMAS YAO-YU LEE,2.79,2.21,3.00,3.26,1.89
CIS-552,2015C,STEPHANIE WEIRICH,2.81,3.13,3.11,2.63,2.84
CIS-191,2016C,SWAPNEEL SHETH,2.30,1.50,2.18,2.20,2.75
CIS-192,2016C,SWAPNEEL SHETH,3.50,2.00,3.39,3.00,1.92
CIS-193,2010A,PETER-MICHAEL S. OSERA,3.07,2.15,3.29,2.85,2.46
CIS-497,2016C,ADAM D MALLY,3.86,2.00,4.00,4.00,2.00
CIS-542,2014C,SHLOMO HERSHKOP,1.29,1.63,1.67,1.63,1.98
CIS-565,2016C,PATRICK J COZZI,3.71,3.67,3.71,3.80,3.65
CIS-190,2015C,SWAPNEEL SHETH,2.47,2.29,2.33,2.83,1.86
CIS-194,2016C,SWAPNEEL SHETH,2.67,4.00,2.33,2.00,3.00
CIS-441,2014C,INSUP LEE,1.14,2.34,0.94,0.53,2.69
CIS-554,2016C,DAVID LEE MATUSZEK,2.64,1.88,2.75,1.88,2.00
CIS-568,2016C,STEPHEN LANE,3.11,2.71,3.22,2.86,3.17
CIS-195,2016C,SWAPNEEL SHETH,2.86,2.25,3.00,3.25,2.50
CIS-515,2016C,JEAN HENRI GALLIER,2.44,3.44,2.91,2.78,3.54
CIS-368,2010A,JEFFREY NIMEROFF,1.83,1.10,2.00,1.50,2.00
CIS-534,2010A,MILO M. K. MARTIN,3.56,2.44,3.63,3.50,2.94
CIS-541,2016C,INSUP LEE,1.29,2.09,1.32,0.86,2.14
CIS-101,2012A,JEAN GRIFFIN,3.38,1.67,2.92,3.08,1.85
CIS-196,2016C,SWAPNEEL SHETH,3.17,2.25,3.33,2.50,2.38
MATH-571,2016A,WILLIAM D SIMMONS,3.75,3.50,4.00,4.00,2.50
CIS-197,2016C,SWAPNEEL SHETH,2.91,2.50,2.82,2.64,2.62
CIS-331,2016A,NADIA ANNE HENINGER,2.71,2.79,2.66,2.65,2.74
CIS-526,2015A,CHRISTOPHER CALLISON-BURCH,2.90,2.62,3.24,2.86,2.76
CIS-419,2014C,ERIC R EATON,2.25,3.64,2.51,2.44,3.77
CIS-450,2016A,ZACHARY IVES,2.32,2.54,2.66,2.39,2.39
CIS-460,2016C,BENEDICT JULIAN BROWN,3.30,3.43,2.58,2.21,3.76
CIS-559,2015C,SWAPNEEL SHETH,3.44,2.29,3.75,3.86,2.21
CIS-519,2016C,ERIC R EATON,2.53,3.23,2.57,2.43,3.35
CIS-555,2016C,ZACHARY IVES,2.74,3.61,2.84,2.74,3.84
CIS-556,2016C,NADIA ANNE HENINGER,2.60,3.29,2.47,2.86,3.36
BE-537,2016C,PAUL A. YUSHKEVICH,3.09,3.25,2.80,3.14,3.13
BIOL-437,2016C,JUNHYONG KIM,2.95,2.86,3.20,3.18,2.57
CIS-198,2016C,SWAPNEEL SHETH,3.20,3.00,3.40,4.00,3.00
CIS-105,2016C,ARVIND BHUSNURMATH,3.64,2.45,3.73,3.45,2.64
CIS-421,2016C,MITCHELL PHILIP MARCUS,3.13,2.33,3.03,2.91,2.43
CIS-557,2016C,SWAPNEEL SHETH,2.70,2.03,2.94,2.73,2.24
